,hue,repeated_ensemble,performance,model,dataset_name,level,repeat,multikfold,seed,val_score
0,test_performance_singlemodelFalse,False,0.9842731008032571,HistGradientBoostingClassifier,146822,0,1,True,28,0.9666393193506544
1,test_performance_singlemodelFalse,False,0.9786699366635077,RandomForestClassifier,146822,0,1,True,28,0.9646820552426278
2,test_performance_singlemodelFalse,False,0.975924841896547,DecisionTreeClassifier,146822,0,1,True,28,0.9453817228095207
3,test_performance_singlemodelFalse,False,0.9151287908438809,LinearDiscriminantAnalysis,146822,0,1,True,28,0.8996542646296687
4,test_performance_singlemodelFalse,False,0.9772790349856619,GradientBoostingClassifier,146822,0,1,True,28,0.9619094324596419
5,test_performance_singlemodelFalse,False,0.970110152537554,MLPClassifier,146822,0,1,True,28,0.9396262640475206
6,test_performance_singlemodelFalse,False,0.9862036027337592,EnsembleSelection,146822,0,1,True,28,0.975844521010895
7,test_performance_singlemodelFalse,True,,EnsembleSelection,146822,0,1,True,28,
8,test_performance_singlemodelFalse,False,0.9757382676221098,HistGradientBoostingClassifier,146822,1,1,True,28,0.9662801765447249
9,test_performance_singlemodelFalse,False,0.9793549041501387,RandomForestClassifier,146822,1,1,True,28,0.9713843270421701
10,test_performance_singlemodelFalse,False,0.9754939002891349,DecisionTreeClassifier,146822,1,1,True,28,0.9583238523549503
11,test_performance_singlemodelFalse,False,0.9775567181901744,LinearDiscriminantAnalysis,146822,1,1,True,28,0.742642532681885
12,test_performance_singlemodelFalse,False,0.9793549041501387,GradientBoostingClassifier,146822,1,1,True,28,0.964528755486784
13,test_performance_singlemodelFalse,False,0.9804120969422533,MLPClassifier,146822,1,1,True,28,0.9655520795908726
14,test_performance_singlemodelFalse,False,0.9829715406781677,EnsembleSelection,146822,1,1,True,28,0.9760520335165274
15,test_performance_singlemodelFalse,True,,EnsembleSelection,146822,1,1,True,28,
16,test_performance_singlemodelFalse,False,0.9847798589421821,HistGradientBoostingClassifier,146822,2,1,True,28,0.9605914152784563
17,test_performance_singlemodelFalse,False,0.9866113607736839,RandomForestClassifier,146822,2,1,True,28,0.968036112756456
18,test_performance_singlemodelFalse,False,0.9752727165236472,DecisionTreeClassifier,146822,2,1,True,28,0.9183882263307225
19,test_performance_singlemodelFalse,False,0.9811632224141532,LinearDiscriminantAnalysis,146822,2,1,True,28,0.8627843648428513
20,test_performance_singlemodelFalse,False,0.9866113607736839,GradientBoostingClassifier,146822,2,1,True,28,0.957170327600604
21,test_performance_singlemodelFalse,False,0.979640478523576,MLPClassifier,146822,2,1,True,28,0.9661875909110096
22,test_performance_singlemodelFalse,False,0.9848030425096695,EnsembleSelection,146822,2,1,True,28,0.97034573121945
23,test_performance_singlemodelFalse,True,,EnsembleSelection,146822,2,1,True,28,
24,test_performance_singlemodelFalse,False,0.9829715406781677,HistGradientBoostingClassifier,146822,3,1,True,28,0.9593245695183807
25,test_performance_singlemodelFalse,False,0.9829715406781677,RandomForestClassifier,146822,3,1,True,28,0.96298010444085
26,test_performance_singlemodelFalse,False,0.9535484606221762,DecisionTreeClassifier,146822,3,1,True,28,0.9479512386236758
27,test_performance_singlemodelFalse,False,0.9806994386930097,LinearDiscriminantAnalysis,146822,3,1,True,28,0.8715990271602446
28,test_performance_singlemodelFalse,False,0.9810410387476657,GradientBoostingClassifier,146822,3,1,True,28,0.9571017097045035
29,test_performance_singlemodelFalse,False,0.979541478424576,MLPClassifier,146822,3,1,True,28,0.9570291744515342
30,test_performance_singlemodelFalse,False,0.9847798589421821,EnsembleSelection,146822,3,1,True,28,0.9662116566156097
31,test_performance_singlemodelFalse,True,,EnsembleSelection,146822,3,1,True,28,
32,test_performance_singlemodelFalse,False,0.9811632224141532,HistGradientBoostingClassifier,146822,4,1,True,28,0.9522720309258836
33,test_performance_singlemodelFalse,False,0.9810410387476657,RandomForestClassifier,146822,4,1,True,28,0.9446822459554894
34,test_performance_singlemodelFalse,False,0.8687750370550072,DecisionTreeClassifier,146822,4,1,True,28,0.9067803695755614
35,test_performance_singlemodelFalse,False,0.9810410387476657,LinearDiscriminantAnalysis,146822,4,1,True,28,0.9235082839301574
36,test_performance_singlemodelFalse,False,0.9848030425096695,GradientBoostingClassifier,146822,4,1,True,28,0.9463785855969238
37,test_performance_singlemodelFalse,False,0.9778321602595615,MLPClassifier,146822,4,1,True,28,0.9552439048157915
38,test_performance_singlemodelFalse,False,0.9829715406781677,EnsembleSelection,146822,4,1,True,28,0.961098722904835
39,test_performance_singlemodelFalse,True,,EnsembleSelection,146822,4,1,True,28,
40,test_performance_singlemodelFalse,False,0.976772276846737,HistGradientBoostingClassifier,146822,5,1,True,28,0.9242043521392994
41,test_performance_singlemodelFalse,False,0.9793549041501387,RandomForestClassifier,146822,5,1,True,28,0.9422775399050046
42,test_performance_singlemodelFalse,False,0.9749311164689913,DecisionTreeClassifier,146822,5,1,True,28,0.8943737680875127
43,test_performance_singlemodelFalse,False,0.978020501911318,LinearDiscriminantAnalysis,146822,5,1,True,28,0.914353127933604
44,test_performance_singlemodelFalse,False,0.9793549041501387,GradientBoostingClassifier,146822,5,1,True,28,0.9416915848530322
45,test_performance_singlemodelFalse,False,0.982994724245655,MLPClassifier,146822,5,1,True,28,0.9548321739740321
46,test_performance_singlemodelFalse,False,0.9811864059816405,EnsembleSelection,146822,5,1,True,28,0.9548321739740321
47,test_performance_singlemodelFalse,True,,EnsembleSelection,146822,5,1,True,28,
48,test_performance_singlemodelFalse,False,0.9793549041501387,HistGradientBoostingClassifier,146822,6,1,True,28,0.9451124215860618
49,test_performance_singlemodelFalse,False,0.9757382676221098,RandomForestClassifier,146822,6,1,True,28,0.9605445408236359
50,test_performance_singlemodelFalse,False,0.9209241685042132,DecisionTreeClassifier,146822,6,1,True,28,0.9147947204048502
51,test_performance_singlemodelFalse,False,0.9705428615222852,LinearDiscriminantAnalysis,146822,6,1,True,28,0.722510702370814
52,test_performance_singlemodelFalse,False,0.9775465858861242,GradientBoostingClassifier,146822,6,1,True,28,0.9478452674284946
53,test_performance_singlemodelFalse,False,0.9756392675231096,MLPClassifier,146822,6,1,True,28,0.941979351393387
54,test_performance_singlemodelFalse,False,0.9793549041501387,EnsembleSelection,146822,6,1,True,28,0.9623668256192903
55,test_performance_singlemodelFalse,True,,EnsembleSelection,146822,6,1,True,28,
56,test_performance_singlemodelFalse,False,0.9842731008032571,HistGradientBoostingClassifier,146822,0,1,False,28,0.9718230167724483
57,test_performance_singlemodelFalse,False,0.9804120969422533,RandomForestClassifier,146822,0,1,False,28,0.966960496302948
58,test_performance_singlemodelFalse,False,0.9717222379808872,DecisionTreeClassifier,146822,0,1,False,28,0.9449033340462779
59,test_performance_singlemodelFalse,False,0.9137282306197912,LinearDiscriminantAnalysis,146822,0,1,False,28,0.8991184614139601
60,test_performance_singlemodelFalse,False,0.9806100971402535,GradientBoostingClassifier,146822,0,1,False,28,0.9641570321967479
61,test_performance_singlemodelFalse,False,0.9704767035370162,MLPClassifier,146822,0,1,False,28,0.9520046762068949
62,test_performance_singlemodelFalse,False,0.9842731008032571,EnsembleSelection,146822,0,1,False,28,0.9758177714332419
