,hue,repeated_ensemble,performance,model,dataset_name,level,repeat,multikfold,seed,val_score
0,test_performance_singlemodelFalse,False,0.9838002213890682,HistGradientBoostingClassifier,146822,0,1,True,73,0.9684145604261083
1,test_performance_singlemodelFalse,False,0.9763167182426822,RandomForestClassifier,146822,0,1,True,73,0.9637359626685926
2,test_performance_singlemodelFalse,False,0.9602125254411238,DecisionTreeClassifier,146822,0,1,True,73,0.9390649446803613
3,test_performance_singlemodelFalse,False,0.9011808168056455,LinearDiscriminantAnalysis,146822,0,1,True,73,0.905035181324999
4,test_performance_singlemodelFalse,False,0.9846173851849586,GradientBoostingClassifier,146822,0,1,True,73,0.9568432233018124
5,test_performance_singlemodelFalse,False,0.9414017481055391,MLPClassifier,146822,0,1,True,73,0.9383738731547197
6,test_performance_singlemodelFalse,False,0.9820995411169593,EnsembleSelection,146822,0,1,True,73,0.974827241557714
7,test_performance_singlemodelFalse,True,,EnsembleSelection,146822,0,1,True,73,
8,test_performance_singlemodelFalse,False,0.9755683382798398,HistGradientBoostingClassifier,146822,1,1,True,73,0.9656208421170444
9,test_performance_singlemodelFalse,False,0.9823710593682752,RandomForestClassifier,146822,1,1,True,73,0.9651404882309073
10,test_performance_singlemodelFalse,False,0.9670062927719814,DecisionTreeClassifier,146822,1,1,True,73,0.9496540618280046
11,test_performance_singlemodelFalse,False,0.9784457557647375,LinearDiscriminantAnalysis,146822,1,1,True,73,0.7984340675536227
12,test_performance_singlemodelFalse,False,0.9752572693245215,GradientBoostingClassifier,146822,1,1,True,73,0.9673034223436859
13,test_performance_singlemodelFalse,False,0.9790283429713715,MLPClassifier,146822,1,1,True,73,0.9627440475086092
14,test_performance_singlemodelFalse,False,0.9807290232434803,EnsembleSelection,146822,1,1,True,73,0.9696599194861576
15,test_performance_singlemodelFalse,True,,EnsembleSelection,146822,1,1,True,73,
16,test_performance_singlemodelFalse,False,0.9824297035155892,HistGradientBoostingClassifier,146822,2,1,True,73,0.957274574003438
17,test_performance_singlemodelFalse,False,0.9759966955297862,RandomForestClassifier,146822,2,1,True,73,0.9609653233721615
18,test_performance_singlemodelFalse,False,0.967754672734824,DecisionTreeClassifier,146822,2,1,True,73,0.941075857965922
19,test_performance_singlemodelFalse,False,0.967871961029452,LinearDiscriminantAnalysis,146822,2,1,True,73,0.9149119208567461
20,test_performance_singlemodelFalse,False,0.9742960152576773,GradientBoostingClassifier,146822,2,1,True,73,0.9569549235385008
21,test_performance_singlemodelFalse,False,0.9786586298687391,MLPClassifier,146822,2,1,True,73,0.9622896569037653
22,test_performance_singlemodelFalse,False,0.9776973758018951,EnsembleSelection,146822,2,1,True,73,0.9652189249986721
23,test_performance_singlemodelFalse,True,,EnsembleSelection,146822,2,1,True,73,
24,test_performance_singlemodelFalse,False,0.9793789626306924,HistGradientBoostingClassifier,146822,3,1,True,73,0.9542206636978691
25,test_performance_singlemodelFalse,False,0.9810400921987986,RandomForestClassifier,146822,3,1,True,73,0.9597635183190807
26,test_performance_singlemodelFalse,False,0.9680261909861396,DecisionTreeClassifier,146822,3,1,True,73,0.9404156164775672
27,test_performance_singlemodelFalse,False,0.9422444686531913,LinearDiscriminantAnalysis,146822,3,1,True,73,0.8812775053168743
28,test_performance_singlemodelFalse,False,0.9722256218829362,GradientBoostingClassifier,146822,3,1,True,73,0.9499715800192927
29,test_performance_singlemodelFalse,False,0.973984946302359,MLPClassifier,146822,3,1,True,73,0.9576338961060552
30,test_performance_singlemodelFalse,False,0.9705249416108271,EnsembleSelection,146822,3,1,True,73,0.9628677883789825
31,test_performance_singlemodelFalse,True,,EnsembleSelection,146822,3,1,True,73,
32,test_performance_singlemodelFalse,False,0.9725762415422569,HistGradientBoostingClassifier,146822,4,1,True,73,0.9477658140052378
33,test_performance_singlemodelFalse,False,0.9806703790961663,RandomForestClassifier,146822,4,1,True,73,0.9553747552652396
34,test_performance_singlemodelFalse,False,0.9630223450211296,DecisionTreeClassifier,146822,4,1,True,73,0.9250481935385751
35,test_performance_singlemodelFalse,False,0.9718559087803038,LinearDiscriminantAnalysis,146822,4,1,True,73,0.9400095728093648
36,test_performance_singlemodelFalse,False,0.9725762415422569,GradientBoostingClassifier,146822,4,1,True,73,0.9466784718738344
37,test_performance_singlemodelFalse,False,0.9742960152576773,MLPClassifier,146822,4,1,True,73,0.9499938051092685
38,test_performance_singlemodelFalse,False,0.9738676580077309,EnsembleSelection,146822,4,1,True,73,0.9547419829732767
39,test_performance_singlemodelFalse,True,,EnsembleSelection,146822,4,1,True,73,
40,test_performance_singlemodelFalse,False,0.9691353302940365,HistGradientBoostingClassifier,146822,5,1,True,73,0.9460453411126782
41,test_performance_singlemodelFalse,False,0.978599985721425,RandomForestClassifier,146822,5,1,True,73,0.9426136104580245
42,test_performance_singlemodelFalse,False,0.9663841548613448,DecisionTreeClassifier,146822,5,1,True,73,0.9056304674100276
43,test_performance_singlemodelFalse,False,0.9397150064423572,LinearDiscriminantAnalysis,146822,5,1,True,73,0.6742969286367637
44,test_performance_singlemodelFalse,False,0.977308569255951,GradientBoostingClassifier,146822,5,1,True,73,0.9405243531122489
45,test_performance_singlemodelFalse,False,0.9756665331311564,MLPClassifier,146822,5,1,True,73,0.9454291325696405
46,test_performance_singlemodelFalse,False,0.9738676580077309,EnsembleSelection,146822,5,1,True,73,0.9546561975870521
47,test_performance_singlemodelFalse,True,,EnsembleSelection,146822,5,1,True,73,
48,test_performance_singlemodelFalse,False,0.9701552285081948,HistGradientBoostingClassifier,146822,6,1,True,73,0.9436342031534606
49,test_performance_singlemodelFalse,False,0.9782889167661067,RandomForestClassifier,146822,6,1,True,73,0.9275933248099937
50,test_performance_singlemodelFalse,False,0.9798723087435874,DecisionTreeClassifier,146822,6,1,True,73,0.8772223586391021
51,test_performance_singlemodelFalse,False,0.8479433752511499,LinearDiscriminantAnalysis,146822,6,1,True,73,0.8170886446856518
52,test_performance_singlemodelFalse,False,0.9770752378912585,GradientBoostingClassifier,146822,6,1,True,73,0.9258081482280691
53,test_performance_singlemodelFalse,False,0.9769579495966303,MLPClassifier,146822,6,1,True,73,0.9447890116592176
54,test_performance_singlemodelFalse,False,0.978599985721425,EnsembleSelection,146822,6,1,True,73,0.9518150078451054
55,test_performance_singlemodelFalse,True,,EnsembleSelection,146822,6,1,True,73,
56,test_performance_singlemodelFalse,False,0.9854613509571745,HistGradientBoostingClassifier,146822,0,1,False,73,0.9771759059760718
57,test_performance_singlemodelFalse,False,0.9783871116174234,RandomForestClassifier,146822,0,1,False,73,0.9650116865415038
58,test_performance_singlemodelFalse,False,0.9774845016978934,DecisionTreeClassifier,146822,0,1,False,73,0.9434064454252356
59,test_performance_singlemodelFalse,False,0.8994801365335368,LinearDiscriminantAnalysis,146822,0,1,False,73,0.9057170377201752
60,test_performance_singlemodelFalse,False,0.9811573804934268,GradientBoostingClassifier,146822,0,1,False,73,0.9616845979887355
61,test_performance_singlemodelFalse,False,0.9614401982682129,MLPClassifier,146822,0,1,False,73,0.9458918555061706
62,test_performance_singlemodelFalse,False,0.9837606706850657,EnsembleSelection,146822,0,1,False,73,0.9771759059760718
63,test_performance_singlemodelFalse,True,,EnsembleSelection,146822,0,1,False,73,
64,test_performance_singlemodelFalse,False,0.9790678936753741,HistGradientBoostingClassifier,146822,1,1,False,73,0.970921483825939
65,test_performance_singlemodelFalse,False,0.9820995411169593,RandomForestClassifier,146822,1,1,False,73,0.9731036959418021
66,test_performance_singlemodelFalse,False,0.9800877918895322,DecisionTreeClassifier,146822,1,1,False,73,0.9623226731525557
67,test_performance_singlemodelFalse,False,0.9769975003006328,LinearDiscriminantAnalysis,146822,1,1,False,73,0.8315995317949628
68,test_performance_singlemodelFalse,False,0.9841699344917005,GradientBoostingClassifier,146822,1,1,False,73,0.9702787114795874
69,test_performance_singlemodelFalse,False,0.984130383787698,MLPClassifier,146822,1,1,False,73,0.9732852667686398
70,test_performance_singlemodelFalse,False,0.9858310640598068,EnsembleSelection,146822,1,1,False,73,0.9772309680802415
71,test_performance_singlemodelFalse,True,,EnsembleSelection,146822,1,1,False,73,
72,test_performance_singlemodelFalse,False,0.9811382870501152,HistGradientBoostingClassifier,146822,2,1,False,73,0.968758307660333
73,test_performance_singlemodelFalse,False,0.9820995411169593,RandomForestClassifier,146822,2,1,False,73,0.9709405197761961
74,test_performance_singlemodelFalse,False,0.9756665331311564,DecisionTreeClassifier,146822,2,1,False,73,0.9570795029309325
