,single_model,repeated_ensemble,dataset_name,model,level,repeat,splits,iteration,seed,performance
0,False,False,146822,HistGradientBoostingClassifier,0,5,2,0,17,0.95825335635343
1,False,False,146822,HistGradientBoostingClassifier,0,5,2,1,17,0.9665066102578279
2,False,False,146822,HistGradientBoostingClassifier,0,5,2,2,17,0.9712287219922585
3,False,False,146822,HistGradientBoostingClassifier,0,5,2,3,17,0.9666226442170999
4,False,False,146822,HistGradientBoostingClassifier,0,5,2,4,17,0.9644600743680538
5,False,False,146822,HistGradientBoostingClassifier,0,5,2,5,17,0.968111746694425
6,False,False,146822,HistGradientBoostingClassifier,0,5,2,6,17,0.968111746694425
7,False,False,146822,HistGradientBoostingClassifier,0,5,2,7,17,0.9663905762985558
8,False,False,146822,HistGradientBoostingClassifier,0,5,2,8,17,0.9663905762985558
9,False,False,146822,HistGradientBoostingClassifier,0,5,2,9,17,0.9630642694660895
10,False,False,146822,RandomForestClassifier,0,5,2,0,17,0.9562295568475674
11,False,False,146822,RandomForestClassifier,0,5,2,1,17,0.9594170933368502
12,False,False,146822,RandomForestClassifier,0,5,2,2,17,0.9646921422865979
13,False,False,146822,RandomForestClassifier,0,5,2,3,17,0.9629527317039492
14,False,False,146822,RandomForestClassifier,0,5,2,4,17,0.96123156130808
15,False,False,146822,RandomForestClassifier,0,5,2,5,17,0.96123156130808
16,False,False,146822,RandomForestClassifier,0,5,2,6,17,0.9596264248714829
17,False,False,146822,RandomForestClassifier,0,5,2,7,17,0.9596264248714829
18,False,False,146822,RandomForestClassifier,0,5,2,8,17,0.9596446650582624
19,False,False,146822,RandomForestClassifier,0,5,2,9,17,0.96123156130808
20,False,False,146822,DecisionTreeClassifier,0,5,2,0,17,0.933572702474151
21,False,False,146822,DecisionTreeClassifier,0,5,2,1,17,0.9375482219721388
22,False,False,146822,DecisionTreeClassifier,0,5,2,2,17,0.9366641916919762
23,False,False,146822,DecisionTreeClassifier,0,5,2,3,17,0.9438742387693576
24,False,False,146822,DecisionTreeClassifier,0,5,2,4,17,0.9433168053569088
25,False,False,146822,DecisionTreeClassifier,0,5,2,5,17,0.9524783442476688
26,False,False,146822,DecisionTreeClassifier,0,5,2,6,17,0.9485946040027535
27,False,False,146822,DecisionTreeClassifier,0,5,2,7,17,0.9523623102883966
28,False,False,146822,DecisionTreeClassifier,0,5,2,8,17,0.945593662664192
29,False,False,146822,DecisionTreeClassifier,0,5,2,9,17,0.9522252864462482
30,False,False,146822,LinearDiscriminantAnalysis,0,5,2,0,17,0.9177334614948319
31,False,False,146822,LinearDiscriminantAnalysis,0,5,2,1,17,0.9135470921399234
32,False,False,146822,LinearDiscriminantAnalysis,0,5,2,2,17,0.9135470921399234
33,False,False,146822,LinearDiscriminantAnalysis,0,5,2,3,17,0.9135470921399234
34,False,False,146822,LinearDiscriminantAnalysis,0,5,2,4,17,0.9135470921399234
35,False,False,146822,LinearDiscriminantAnalysis,0,5,2,5,17,0.9135470921399234
36,False,False,146822,LinearDiscriminantAnalysis,0,5,2,6,17,0.9174080960009271
37,False,False,146822,LinearDiscriminantAnalysis,0,5,2,7,17,0.9135470921399234
38,False,False,146822,LinearDiscriminantAnalysis,0,5,2,8,17,0.9154775940704253
39,False,False,146822,LinearDiscriminantAnalysis,0,5,2,9,17,0.9135470921399234
40,False,False,146822,GradientBoostingClassifier,0,5,2,0,17,0.9564388883822
41,False,False,146822,GradientBoostingClassifier,0,5,2,1,17,0.9605565756140708
42,False,False,146822,GradientBoostingClassifier,0,5,2,2,17,0.9609471723848662
43,False,False,146822,GradientBoostingClassifier,0,5,2,3,17,0.9590447367528344
44,False,False,146822,GradientBoostingClassifier,0,5,2,4,17,0.9626456063968238
45,False,False,146822,GradientBoostingClassifier,0,5,2,5,17,0.9589939340704529
46,False,False,146822,GradientBoostingClassifier,0,5,2,6,17,0.9628549379314567
47,False,False,146822,GradientBoostingClassifier,0,5,2,7,17,0.9628549379314567
48,False,False,146822,GradientBoostingClassifier,0,5,2,8,17,0.9629057406138383
49,False,False,146822,GradientBoostingClassifier,0,5,2,9,17,0.9609752386833365
50,False,False,146822,MLPClassifier,0,5,2,0,17,0.9406965283917658
51,False,False,146822,MLPClassifier,0,5,2,1,17,0.9415278234656873
52,False,False,146822,MLPClassifier,0,5,2,2,17,0.9472260316818325
53,False,False,146822,MLPClassifier,0,5,2,3,17,0.9453026061669243
54,False,False,146822,MLPClassifier,0,5,2,4,17,0.9436974697303271
55,False,False,146822,MLPClassifier,0,5,2,5,17,0.9471823054150447
56,False,False,146822,MLPClassifier,0,5,2,6,17,0.9423668961052533
57,False,False,146822,MLPClassifier,0,5,2,7,17,0.9455771689784475
58,False,False,146822,MLPClassifier,0,5,2,8,17,0.9489244656937903
59,False,False,146822,MLPClassifier,0,5,2,9,17,0.9502550393188641
60,False,False,146822,HistGradientBoostingClassifier,1,5,2,10,17,0.968462598268338
61,False,False,146822,HistGradientBoostingClassifier,1,5,2,11,17,0.9731802138056368
62,False,False,146822,HistGradientBoostingClassifier,1,5,2,12,17,0.9749013842015061
63,False,False,146822,HistGradientBoostingClassifier,1,5,2,13,17,0.9715750773690398
64,False,False,146822,HistGradientBoostingClassifier,1,5,2,14,17,0.9698539069731706
65,False,False,146822,HistGradientBoostingClassifier,1,5,2,15,17,0.9698539069731706
66,False,False,146822,HistGradientBoostingClassifier,1,5,2,16,17,0.9681327365773014
67,False,False,146822,HistGradientBoostingClassifier,1,5,2,17,17,0.9698539069731706
68,False,False,146822,HistGradientBoostingClassifier,1,5,2,18,17,0.9698539069731706
69,False,False,146822,HistGradientBoostingClassifier,1,5,2,19,17,0.9698539069731706
70,False,False,146822,RandomForestClassifier,1,5,2,10,17,0.9598567462889921
71,False,False,146822,RandomForestClassifier,1,5,2,11,17,0.9665066102578279
72,False,False,146822,RandomForestClassifier,1,5,2,12,17,0.9665066102578279
73,False,False,146822,RandomForestClassifier,1,5,2,13,17,0.968111746694425
74,False,False,146822,RandomForestClassifier,1,5,2,14,17,0.9646694059026866
75,False,False,146822,RandomForestClassifier,1,5,2,15,17,0.968111746694425
76,False,False,146822,RandomForestClassifier,1,5,2,16,17,0.9646694059026866
77,False,False,146822,RandomForestClassifier,1,5,2,17,17,0.968111746694425
78,False,False,146822,RandomForestClassifier,1,5,2,18,17,0.9681327365773014
79,False,False,146822,RandomForestClassifier,1,5,2,19,17,0.9663905762985558
80,False,False,146822,DecisionTreeClassifier,1,5,2,10,17,0.9637632229178188
81,False,False,146822,DecisionTreeClassifier,1,5,2,11,17,0.9570653646638102
82,False,False,146822,DecisionTreeClassifier,1,5,2,12,17,0.9719231792468559
83,False,False,146822,DecisionTreeClassifier,1,5,2,13,17,0.9669707460949161
84,False,False,146822,DecisionTreeClassifier,1,5,2,14,17,0.9719231792468559
85,False,False,146822,DecisionTreeClassifier,1,5,2,15,17,0.9719231792468559
86,False,False,146822,DecisionTreeClassifier,1,5,2,16,17,0.9667596680592484
87,False,False,146822,DecisionTreeClassifier,1,5,2,17,17,0.9684808384551176
88,False,False,146822,DecisionTreeClassifier,1,5,2,18,17,0.9634333612267821
89,False,False,146822,DecisionTreeClassifier,1,5,2,19,17,0.9702020088509868
90,False,False,146822,LinearDiscriminantAnalysis,1,5,2,10,17,0.961347595267352
91,False,False,146822,LinearDiscriminantAnalysis,1,5,2,11,17,0.9644926368636558
92,False,False,146822,LinearDiscriminantAnalysis,1,5,2,12,17,0.9646694059026866
93,False,False,146822,LinearDiscriminantAnalysis,1,5,2,13,17,0.9628875004270588
94,False,False,146822,LinearDiscriminantAnalysis,1,5,2,14,17,0.9647671996751791
95,False,False,146822,LinearDiscriminantAnalysis,1,5,2,15,17,0.9645108770504355
96,False,False,146822,LinearDiscriminantAnalysis,1,5,2,16,17,0.9612823639904616
97,False,False,146822,LinearDiscriminantAnalysis,1,5,2,17,17,0.9629057406138383
98,False,False,146822,LinearDiscriminantAnalysis,1,5,2,18,17,0.9629057406138383
99,False,False,146822,LinearDiscriminantAnalysis,1,5,2,19,17,0.9629057406138383
100,False,False,146822,GradientBoostingClassifier,1,5,2,10,17,0.9682305303497939
101,False,False,146822,GradientBoostingClassifier,1,5,2,11,17,0.9665066102578279
102,False,False,146822,GradientBoostingClassifier,1,5,2,12,17,0.9681327365773014
103,False,False,146822,GradientBoostingClassifier,1,5,2,13,17,0.969832917090294
104,False,False,146822,GradientBoostingClassifier,1,5,2,14,17,0.9663905762985558
105,False,False,146822,GradientBoostingClassifier,1,5,2,15,17,0.968111746694425
106,False,False,146822,GradientBoostingClassifier,1,5,2,16,17,0.9663905762985558
107,False,False,146822,GradientBoostingClassifier,1,5,2,17,17,0.968227780653697
108,False,False,146822,GradientBoostingClassifier,1,5,2,18,17,0.9665066102578279
109,False,False,146822,GradientBoostingClassifier,1,5,2,19,17,0.9663905762985558
110,False,False,146822,MLPClassifier,1,5,2,10,17,0.9615569268019849
111,False,False,146822,MLPClassifier,1,5,2,11,17,0.9664115661814322
112,False,False,146822,MLPClassifier,1,5,2,12,17,0.9681327365773014
113,False,False,146822,MLPClassifier,1,5,2,13,17,0.9664115661814322
114,False,False,146822,MLPClassifier,1,5,2,14,17,0.9646694059026866
115,False,False,146822,MLPClassifier,1,5,2,15,17,0.9646694059026866
116,False,False,146822,MLPClassifier,1,5,2,16,17,0.9646694059026866
117,False,False,146822,MLPClassifier,1,5,2,17,17,0.968111746694425
118,False,False,146822,MLPClassifier,1,5,2,18,17,0.968111746694425
119,False,False,146822,MLPClassifier,1,5,2,19,17,0.968111746694425
120,False,False,146822,HistGradientBoostingClassifier,0,5,3,0,17,0.9646739020998184
121,False,False,146822,HistGradientBoostingClassifier,0,5,3,1,17,0.9647854398619586
122,False,False,146822,HistGradientBoostingClassifier,0,5,3,2,17,0.9647854398619586
123,False,False,146822,HistGradientBoostingClassifier,0,5,3,3,17,0.9665066102578279
124,False,False,146822,HistGradientBoostingClassifier,0,5,3,4,17,0.9646694059026866
125,False,False,146822,HistGradientBoostingClassifier,0,5,3,5,17,0.9646694059026866
126,False,False,146822,HistGradientBoostingClassifier,0,5,3,6,17,0.9630642694660895
127,False,False,146822,HistGradientBoostingClassifier,0,5,3,7,17,0.9646694059026866
128,False,False,146822,HistGradientBoostingClassifier,0,5,3,8,17,0.9663905762985558
129,False,False,146822,HistGradientBoostingClassifier,0,5,3,9,17,0.9646694059026866
130,False,False,146822,HistGradientBoostingClassifier,0,5,3,10,17,0.9663905762985558
131,False,False,146822,HistGradientBoostingClassifier,0,5,3,11,17,0.9646694059026866
132,False,False,146822,HistGradientBoostingClassifier,0,5,3,12,17,0.9646694059026866
133,False,False,146822,HistGradientBoostingClassifier,0,5,3,13,17,0.9646694059026866
134,False,False,146822,HistGradientBoostingClassifier,0,5,3,14,17,0.9646694059026866
135,False,False,146822,RandomForestClassifier,0,5,3,0,17,0.9524163777941014
136,False,False,146822,RandomForestClassifier,0,5,3,1,17,0.9611155273488079
137,False,False,146822,RandomForestClassifier,0,5,3,2,17,0.9644600743680538
138,False,False,146822,RandomForestClassifier,0,5,3,3,17,0.9628549379314567
139,False,False,146822,RandomForestClassifier,0,5,3,4,17,0.9645761083273259
140,False,False,146822,RandomForestClassifier,0,5,3,5,17,0.9644600743680538
141,False,False,146822,RandomForestClassifier,0,5,3,6,17,0.9627389039721846
142,False,False,146822,RandomForestClassifier,0,5,3,7,17,0.9628549379314567
143,False,False,146822,RandomForestClassifier,0,5,3,8,17,0.9628549379314567
144,False,False,146822,RandomForestClassifier,0,5,3,9,17,0.9628549379314567
145,False,False,146822,RandomForestClassifier,0,5,3,10,17,0.9628549379314567
146,False,False,146822,RandomForestClassifier,0,5,3,11,17,0.9628549379314567
147,False,False,146822,RandomForestClassifier,0,5,3,12,17,0.9628549379314567
148,False,False,146822,RandomForestClassifier,0,5,3,13,17,0.9628549379314567
149,False,False,146822,RandomForestClassifier,0,5,3,14,17,0.9628549379314567
150,False,False,146822,DecisionTreeClassifier,0,5,3,0,17,0.9416979249306641
151,False,False,146822,DecisionTreeClassifier,0,5,3,1,17,0.9455756506561592
152,False,False,146822,DecisionTreeClassifier,0,5,3,2,17,0.946368549377852
153,False,False,146822,DecisionTreeClassifier,0,5,3,3,17,0.9552997668511026
154,False,False,146822,DecisionTreeClassifier,0,5,3,4,17,0.948573614119877
155,False,False,146822,DecisionTreeClassifier,0,5,3,5,17,0.9454793752059548
156,False,False,146822,DecisionTreeClassifier,0,5,3,6,17,0.948689648079149
157,False,False,146822,DecisionTreeClassifier,0,5,3,7,17,0.948573614119877
158,False,False,146822,DecisionTreeClassifier,0,5,3,8,17,0.9452473072874107
159,False,False,146822,DecisionTreeClassifier,0,5,3,9,17,0.948573614119877
160,False,False,146822,DecisionTreeClassifier,0,5,3,10,17,0.9468524437240078
161,False,False,146822,DecisionTreeClassifier,0,5,3,11,17,0.9468524437240078
162,False,False,146822,DecisionTreeClassifier,0,5,3,12,17,0.948457580160605
163,False,False,146822,DecisionTreeClassifier,0,5,3,13,17,0.9468524437240078
164,False,False,146822,DecisionTreeClassifier,0,5,3,14,17,0.9486669116952376
165,False,False,146822,LinearDiscriminantAnalysis,0,5,3,0,17,0.9211758022865704
166,False,False,146822,LinearDiscriminantAnalysis,0,5,3,1,17,0.9210597683272983
167,False,False,146822,LinearDiscriminantAnalysis,0,5,3,2,17,0.9135470921399234
168,False,False,146822,LinearDiscriminantAnalysis,0,5,3,3,17,0.9152682625357925
169,False,False,146822,LinearDiscriminantAnalysis,0,5,3,4,17,0.9154775940704253
170,False,False,146822,LinearDiscriminantAnalysis,0,5,3,5,17,0.9135470921399234
171,False,False,146822,LinearDiscriminantAnalysis,0,5,3,6,17,0.9135470921399234
172,False,False,146822,LinearDiscriminantAnalysis,0,5,3,7,17,0.9135470921399234
173,False,False,146822,LinearDiscriminantAnalysis,0,5,3,8,17,0.9135470921399234
174,False,False,146822,LinearDiscriminantAnalysis,0,5,3,9,17,0.9135470921399234
175,False,False,146822,LinearDiscriminantAnalysis,0,5,3,10,17,0.9154775940704253
