,single_model,repeated_ensemble,dataset_name,model,level,repeat,splits,iteration,seed,performance
0,False,False,3,HistGradientBoostingClassifier,0,5,2,0,24,0.9924968671679197
1,False,False,3,HistGradientBoostingClassifier,0,5,2,1,24,0.9887437343358396
2,False,False,3,HistGradientBoostingClassifier,0,5,2,2,24,0.9924968671679197
3,False,False,3,HistGradientBoostingClassifier,0,5,2,3,24,0.9924968671679197
4,False,False,3,HistGradientBoostingClassifier,0,5,2,4,24,0.9924968671679197
5,False,False,3,HistGradientBoostingClassifier,0,5,2,5,24,0.9912437343358396
6,False,False,3,HistGradientBoostingClassifier,0,5,2,6,24,0.9912437343358396
7,False,False,3,HistGradientBoostingClassifier,0,5,2,7,24,0.9912437343358396
8,False,False,3,HistGradientBoostingClassifier,0,5,2,8,24,0.9924937343358395
9,False,False,3,HistGradientBoostingClassifier,0,5,2,9,24,0.9924937343358395
10,False,False,3,RandomForestClassifier,0,5,2,0,24,0.9924968671679197
11,False,False,3,RandomForestClassifier,0,5,2,1,24,0.9924968671679197
12,False,False,3,RandomForestClassifier,0,5,2,2,24,0.9899968671679198
13,False,False,3,RandomForestClassifier,0,5,2,3,24,0.9924968671679197
14,False,False,3,RandomForestClassifier,0,5,2,4,24,0.9899968671679198
15,False,False,3,RandomForestClassifier,0,5,2,5,24,0.9937468671679197
16,False,False,3,RandomForestClassifier,0,5,2,6,24,0.9912468671679198
17,False,False,3,RandomForestClassifier,0,5,2,7,24,0.9937468671679197
18,False,False,3,RandomForestClassifier,0,5,2,8,24,0.9924968671679197
19,False,False,3,RandomForestClassifier,0,5,2,9,24,0.9937468671679197
20,False,False,3,DecisionTreeClassifier,0,5,2,0,24,0.9849968671679198
21,False,False,3,DecisionTreeClassifier,0,5,2,1,24,0.9962406015037594
22,False,False,3,DecisionTreeClassifier,0,5,2,2,24,0.9912468671679198
23,False,False,3,DecisionTreeClassifier,0,5,2,3,24,0.9974968671679199
24,False,False,3,DecisionTreeClassifier,0,5,2,4,24,0.9887468671679198
25,False,False,3,DecisionTreeClassifier,0,5,2,5,24,0.9949968671679198
26,False,False,3,DecisionTreeClassifier,0,5,2,6,24,0.9899968671679198
27,False,False,3,DecisionTreeClassifier,0,5,2,7,24,0.9962468671679198
28,False,False,3,DecisionTreeClassifier,0,5,2,8,24,0.9949968671679198
29,False,False,3,DecisionTreeClassifier,0,5,2,9,24,0.9962468671679198
30,False,False,3,LinearDiscriminantAnalysis,0,5,2,0,24,0.937437343358396
31,False,False,3,LinearDiscriminantAnalysis,0,5,2,1,24,0.9449436090225565
32,False,False,3,LinearDiscriminantAnalysis,0,5,2,2,24,0.9436936090225564
33,False,False,3,LinearDiscriminantAnalysis,0,5,2,3,24,0.9461936090225564
34,False,False,3,LinearDiscriminantAnalysis,0,5,2,4,24,0.9474467418546366
35,False,False,3,LinearDiscriminantAnalysis,0,5,2,5,24,0.9461936090225564
36,False,False,3,LinearDiscriminantAnalysis,0,5,2,6,24,0.9461936090225564
