,single_model,repeated_ensemble,dataset_name,model,level,repeat,splits,iteration,seed,performance
0,False,False,53,HistGradientBoostingClassifier,0,5,2,0,17,0.7342316665886355
1,False,False,53,HistGradientBoostingClassifier,0,5,2,1,17,0.7423868938932847
2,False,False,53,HistGradientBoostingClassifier,0,5,2,2,17,0.7321143572056535
3,False,False,53,HistGradientBoostingClassifier,0,5,2,3,17,0.7067052140393588
4,False,False,53,HistGradientBoostingClassifier,0,5,2,4,17,0.7248884155001014
5,False,False,53,HistGradientBoostingClassifier,0,5,2,5,17,0.7200807231924091
6,False,False,53,HistGradientBoostingClassifier,0,5,2,6,17,0.739877933319808
7,False,False,53,HistGradientBoostingClassifier,0,5,2,7,17,0.7437563400284033
8,False,False,53,HistGradientBoostingClassifier,0,5,2,8,17,0.7242036924325421
9,False,False,53,HistGradientBoostingClassifier,0,5,2,9,17,0.7248884155001014
10,False,False,53,RandomForestClassifier,0,5,2,0,17,0.7356011127237543
11,False,False,53,RandomForestClassifier,0,5,2,1,17,0.7175717626189325
12,False,False,53,RandomForestClassifier,0,5,2,2,17,0.7170408909072938
13,False,False,53,RandomForestClassifier,0,5,2,3,17,0.6914778963850783
14,False,False,53,RandomForestClassifier,0,5,2,4,17,0.7002271355816699
15,False,False,53,RandomForestClassifier,0,5,2,5,17,0.7177256139748532
16,False,False,53,RandomForestClassifier,0,5,2,6,17,0.7318765573710796
17,False,False,53,RandomForestClassifier,0,5,2,7,17,0.7217578720393694
18,False,False,53,RandomForestClassifier,0,5,2,8,17,0.7130086328427777
19,False,False,53,RandomForestClassifier,0,5,2,9,17,0.7082916517107022
20,False,False,53,DecisionTreeClassifier,0,5,2,0,17,0.6493897966509043
21,False,False,53,DecisionTreeClassifier,0,5,2,1,17,0.6266789045471334
22,False,False,53,DecisionTreeClassifier,0,5,2,2,17,0.6611843953368604
23,False,False,53,DecisionTreeClassifier,0,5,2,3,17,0.6508357783083893
24,False,False,53,DecisionTreeClassifier,0,5,2,4,17,0.6764816158684084
25,False,False,53,DecisionTreeClassifier,0,5,2,5,17,0.6888860927737982
26,False,False,53,DecisionTreeClassifier,0,5,2,6,17,0.7076001659461794
27,False,False,53,DecisionTreeClassifier,0,5,2,7,17,0.6807308654691491
28,False,False,53,DecisionTreeClassifier,0,5,2,8,17,0.7018975217316665
29,False,False,53,DecisionTreeClassifier,0,5,2,9,17,0.6978652636671505
30,False,False,53,LinearDiscriminantAnalysis,0,5,2,0,17,0.7966986984409382
31,False,False,53,LinearDiscriminantAnalysis,0,5,2,1,17,0.7973834215084976
32,False,False,53,LinearDiscriminantAnalysis,0,5,2,2,17,0.7912969942413034
33,False,False,53,LinearDiscriminantAnalysis,0,5,2,3,17,0.7973834215084976
34,False,False,53,LinearDiscriminantAnalysis,0,5,2,4,17,0.7926664403764221
35,False,False,53,LinearDiscriminantAnalysis,0,5,2,5,17,0.7973834215084976
36,False,False,53,LinearDiscriminantAnalysis,0,5,2,6,17,0.7973834215084976
37,False,False,53,LinearDiscriminantAnalysis,0,5,2,7,17,0.7973834215084976
38,False,False,53,LinearDiscriminantAnalysis,0,5,2,8,17,0.8014156795730137
39,False,False,53,LinearDiscriminantAnalysis,0,5,2,9,17,0.7926664403764221
40,False,False,53,GradientBoostingClassifier,0,5,2,0,17,0.6768586362241262
41,False,False,53,GradientBoostingClassifier,0,5,2,1,17,0.7371244102147937
42,False,False,53,GradientBoostingClassifier,0,5,2,2,17,0.7327083690975961
43,False,False,53,GradientBoostingClassifier,0,5,2,3,17,0.7168870395513731
44,False,False,53,GradientBoostingClassifier,0,5,2,4,17,0.7256362787479648
45,False,False,53,GradientBoostingClassifier,0,5,2,5,17,0.7296685368124809
46,False,False,53,GradientBoostingClassifier,0,5,2,6,17,0.7270057248830835
47,False,False,53,GradientBoostingClassifier,0,5,2,7,17,0.7263210018155241
48,False,False,53,GradientBoostingClassifier,0,5,2,8,17,0.7384177760090724
49,False,False,53,GradientBoostingClassifier,0,5,2,9,17,0.7296685368124809
50,False,False,53,MLPClassifier,0,5,2,0,17,0.6332997149263127
51,False,False,53,MLPClassifier,0,5,2,1,17,0.6492608502270706
52,False,False,53,MLPClassifier,0,5,2,2,17,0.6986340652652278
53,False,False,53,MLPClassifier,0,5,2,3,17,0.7359426939463458
54,False,False,53,MLPClassifier,0,5,2,4,17,0.6934137834168267
55,False,False,53,MLPClassifier,0,5,2,5,17,0.6765239477503628
56,False,False,53,MLPClassifier,0,5,2,6,17,0.7143505079825835
