,single_model,repeated_ensemble,dataset_name,model,level,repeat,splits,iteration,seed,performance
0,False,False,53,HistGradientBoostingClassifier,0,5,2,0,46,0.7163140202365448
1,False,False,53,HistGradientBoostingClassifier,0,5,2,1,46,0.7611101470309838
2,False,False,53,HistGradientBoostingClassifier,0,5,2,2,46,0.7495227803369722
3,False,False,53,HistGradientBoostingClassifier,0,5,2,3,46,0.7745432889505901
4,False,False,53,HistGradientBoostingClassifier,0,5,2,4,46,0.7948468164321323
5,False,False,53,HistGradientBoostingClassifier,0,5,2,5,46,0.7855035653435982
6,False,False,53,HistGradientBoostingClassifier,0,5,2,6,46,0.7738254874739698
7,False,False,53,HistGradientBoostingClassifier,0,5,2,7,46,0.7556753644222882
8,False,False,53,HistGradientBoostingClassifier,0,5,2,8,46,0.7785424686060454
9,False,False,53,HistGradientBoostingClassifier,0,5,2,9,46,0.7658271281630593
10,False,False,53,RandomForestClassifier,0,5,2,0,46,0.7239022072751009
11,False,False,53,RandomForestClassifier,0,5,2,1,46,0.7652907490376728
12,False,False,53,RandomForestClassifier,0,5,2,2,46,0.7714433331229886
13,False,False,53,RandomForestClassifier,0,5,2,3,46,0.7707255316463685
14,False,False,53,RandomForestClassifier,0,5,2,4,46,0.7707255316463685
15,False,False,53,RandomForestClassifier,0,5,2,5,46,0.7652907490376728
16,False,False,53,RandomForestClassifier,0,5,2,6,46,0.7605737679055973
17,False,False,53,RandomForestClassifier,0,5,2,7,46,0.7747247113018237
18,False,False,53,RandomForestClassifier,0,5,2,8,46,0.7645729475610525
19,False,False,53,RandomForestClassifier,0,5,2,9,46,0.7754425127784439
20,False,False,53,DecisionTreeClassifier,0,5,2,0,46,0.6652030249299914
21,False,False,53,DecisionTreeClassifier,0,5,2,1,46,0.6747801336965057
22,False,False,53,DecisionTreeClassifier,0,5,2,2,46,0.726375072801699
23,False,False,53,DecisionTreeClassifier,0,5,2,3,46,0.7409328264024736
24,False,False,53,DecisionTreeClassifier,0,5,2,4,46,0.7777694516312236
25,False,False,53,DecisionTreeClassifier,0,5,2,5,46,0.7488404745377674
26,False,False,53,DecisionTreeClassifier,0,5,2,6,46,0.7717075787215245
27,False,False,53,DecisionTreeClassifier,0,5,2,7,46,0.7632635514608443
28,False,False,53,DecisionTreeClassifier,0,5,2,8,46,0.7611101470309838
29,False,False,53,DecisionTreeClassifier,0,5,2,9,46,0.7578287688521486
30,False,False,53,LinearDiscriminantAnalysis,0,5,2,0,46,0.7861306556446015
31,False,False,53,LinearDiscriminantAnalysis,0,5,2,1,46,0.7995823535922919
32,False,False,53,LinearDiscriminantAnalysis,0,5,2,2,46,0.7976188413383305
33,False,False,53,LinearDiscriminantAnalysis,0,5,2,3,46,0.7954839929365543
34,False,False,53,LinearDiscriminantAnalysis,0,5,2,4,46,0.7948653724602164
35,False,False,53,LinearDiscriminantAnalysis,0,5,2,5,46,0.7995823535922919
36,False,False,53,LinearDiscriminantAnalysis,0,5,2,6,46,0.7995823535922919
37,False,False,53,LinearDiscriminantAnalysis,0,5,2,7,46,0.7900492103278585
38,False,False,53,LinearDiscriminantAnalysis,0,5,2,8,46,0.7941475709835961
