,single_model,repeated_ensemble,dataset_name,model,level,repeat,splits,iteration,seed,performance
0,False,False,3,HistGradientBoostingClassifier,0,5,2,0,93,0.9847075051727381
1,False,False,3,HistGradientBoostingClassifier,0,5,2,1,93,0.9884318766066837
2,False,False,3,HistGradientBoostingClassifier,0,5,2,2,93,0.9910684055426673
3,False,False,3,HistGradientBoostingClassifier,0,5,2,3,93,0.9911342403912471
4,False,False,3,HistGradientBoostingClassifier,0,5,2,4,93,0.9898488933475453
5,False,False,3,HistGradientBoostingClassifier,0,5,2,5,93,0.9924195874349488
6,False,False,3,HistGradientBoostingClassifier,0,5,2,6,93,0.9924195874349488
7,False,False,3,HistGradientBoostingClassifier,0,5,2,7,93,0.9898488933475453
8,False,False,3,HistGradientBoostingClassifier,0,5,2,8,93,0.9885635463038436
9,False,False,3,HistGradientBoostingClassifier,0,5,2,9,93,0.9885635463038436
10,False,False,3,RandomForestClassifier,0,5,2,0,93,0.9860586870650198
11,False,False,3,RandomForestClassifier,0,5,2,1,93,0.992353752586369
12,False,False,3,RandomForestClassifier,0,5,2,2,93,0.992353752586369
13,False,False,3,RandomForestClassifier,0,5,2,3,93,0.9936390996300708
14,False,False,3,RandomForestClassifier,0,5,2,4,93,0.9949244466737727
15,False,False,3,RandomForestClassifier,0,5,2,5,93,0.992353752586369
16,False,False,3,RandomForestClassifier,0,5,2,6,93,0.9936390996300708
17,False,False,3,RandomForestClassifier,0,5,2,7,93,0.9949244466737727
18,False,False,3,RandomForestClassifier,0,5,2,8,93,0.9924195874349488
19,False,False,3,RandomForestClassifier,0,5,2,9,93,0.992353752586369
20,False,False,3,DecisionTreeClassifier,0,5,2,0,93,0.978741613894288
21,False,False,3,DecisionTreeClassifier,0,5,2,1,93,0.9840146717662549
22,False,False,3,DecisionTreeClassifier,0,5,2,2,93,0.9910684055426673
23,False,False,3,DecisionTreeClassifier,0,5,2,3,93,0.9949902815223525
24,False,False,3,DecisionTreeClassifier,0,5,2,4,93,0.9859928522164398
25,False,False,3,DecisionTreeClassifier,0,5,2,5,93,0.9937049344786507
26,False,False,3,DecisionTreeClassifier,0,5,2,6,93,0.992353752586369
27,False,False,3,DecisionTreeClassifier,0,5,2,7,93,0.9937049344786507
28,False,False,3,DecisionTreeClassifier,0,5,2,8,93,0.9936390996300708
29,False,False,3,DecisionTreeClassifier,0,5,2,9,93,0.9936390996300708
30,False,False,3,LinearDiscriminantAnalysis,0,5,2,0,93,0.9441689134114992
31,False,False,3,LinearDiscriminantAnalysis,0,5,2,1,93,0.945454260455201
32,False,False,3,LinearDiscriminantAnalysis,0,5,2,2,93,0.945454260455201
33,False,False,3,LinearDiscriminantAnalysis,0,5,2,3,93,0.945454260455201
34,False,False,3,LinearDiscriminantAnalysis,0,5,2,4,93,0.9468054423474825
35,False,False,3,LinearDiscriminantAnalysis,0,5,2,5,93,0.9455200953037808
36,False,False,3,LinearDiscriminantAnalysis,0,5,2,6,93,0.9455200953037808
37,False,False,3,LinearDiscriminantAnalysis,0,5,2,7,93,0.945454260455201
38,False,False,3,LinearDiscriminantAnalysis,0,5,2,8,93,0.9455200953037808
39,False,False,3,LinearDiscriminantAnalysis,0,5,2,9,93,0.945454260455201
40,False,False,3,GradientBoostingClassifier,0,5,2,0,93,0.9733368863251615
41,False,False,3,GradientBoostingClassifier,0,5,2,1,93,0.9734027211737413
42,False,False,3,GradientBoostingClassifier,0,5,2,2,93,0.9708320270863378
43,False,False,3,GradientBoostingClassifier,0,5,2,3,93,0.9759734152611449
44,False,False,3,GradientBoostingClassifier,0,5,2,4,93,0.9734027211737413
45,False,False,3,GradientBoostingClassifier,0,5,2,5,93,0.9759734152611449
46,False,False,3,GradientBoostingClassifier,0,5,2,6,93,0.9785441093485485
47,False,False,3,GradientBoostingClassifier,0,5,2,7,93,0.9759734152611449
48,False,False,3,GradientBoostingClassifier,0,5,2,8,93,0.9759734152611449
49,False,False,3,GradientBoostingClassifier,0,5,2,9,93,0.9759734152611449
50,False,False,3,MLPClassifier,0,5,2,0,93,0.9608125901310427
51,False,False,3,MLPClassifier,0,5,2,1,93,0.9708978619349176
52,False,False,3,MLPClassifier,0,5,2,2,93,0.9796977866950907
53,False,False,3,MLPClassifier,0,5,2,3,93,0.9734685560223211
54,False,False,3,MLPClassifier,0,5,2,4,93,0.9759734152611449
55,False,False,3,MLPClassifier,0,5,2,5,93,0.9734685560223211
56,False,False,3,MLPClassifier,0,5,2,6,93,0.9747539030660229
57,False,False,3,MLPClassifier,0,5,2,7,93,0.9747539030660229
58,False,False,3,MLPClassifier,0,5,2,8,93,0.9760392501097248
59,False,False,3,MLPClassifier,0,5,2,9,93,0.9772587623048468
60,False,False,3,HistGradientBoostingClassifier,1,5,2,10,93,0.9872781992601417
61,False,False,3,HistGradientBoostingClassifier,1,5,2,11,93,0.9884977114552637
62,False,False,3,HistGradientBoostingClassifier,1,5,2,12,93,0.9872123644115618
63,False,False,3,HistGradientBoostingClassifier,1,5,2,13,93,0.9884977114552637
64,False,False,3,HistGradientBoostingClassifier,1,5,2,14,93,0.9922879177377892
65,False,False,3,HistGradientBoostingClassifier,1,5,2,15,93,0.9884977114552637
66,False,False,3,HistGradientBoostingClassifier,1,5,2,16,93,0.9922879177377892
67,False,False,3,HistGradientBoostingClassifier,1,5,2,17,93,0.9897830584989655
68,False,False,3,HistGradientBoostingClassifier,1,5,2,18,93,0.9897830584989655
69,False,False,3,HistGradientBoostingClassifier,1,5,2,19,93,0.9897830584989655
70,False,False,3,RandomForestClassifier,1,5,2,10,93,0.9936390996300708
71,False,False,3,RandomForestClassifier,1,5,2,11,93,0.9936390996300708
72,False,False,3,RandomForestClassifier,1,5,2,12,93,0.9936390996300708
73,False,False,3,RandomForestClassifier,1,5,2,13,93,0.9936390996300708
74,False,False,3,RandomForestClassifier,1,5,2,14,93,0.9936390996300708
75,False,False,3,RandomForestClassifier,1,5,2,15,93,0.9936390996300708
76,False,False,3,RandomForestClassifier,1,5,2,16,93,0.9962097937174744
77,False,False,3,RandomForestClassifier,1,5,2,17,93,0.9936390996300708
78,False,False,3,RandomForestClassifier,1,5,2,18,93,0.9936390996300708
79,False,False,3,RandomForestClassifier,1,5,2,19,93,0.9936390996300708
80,False,False,3,DecisionTreeClassifier,1,5,2,10,93,0.9937049344786507
81,False,False,3,DecisionTreeClassifier,1,5,2,11,93,0.9949902815223525
82,False,False,3,DecisionTreeClassifier,1,5,2,12,93,0.9949244466737727
83,False,False,3,DecisionTreeClassifier,1,5,2,13,93,0.9937049344786507
84,False,False,3,DecisionTreeClassifier,1,5,2,14,93,0.9936390996300708
85,False,False,3,DecisionTreeClassifier,1,5,2,15,93,0.9949244466737727
86,False,False,3,DecisionTreeClassifier,1,5,2,16,93,0.9936390996300708
87,False,False,3,DecisionTreeClassifier,1,5,2,17,93,0.9949244466737727
88,False,False,3,DecisionTreeClassifier,1,5,2,18,93,0.9936390996300708
89,False,False,3,DecisionTreeClassifier,1,5,2,19,93,0.9936390996300708
90,False,False,3,LinearDiscriminantAnalysis,1,5,2,10,93,0.992353752586369
91,False,False,3,LinearDiscriminantAnalysis,1,5,2,11,93,0.9910684055426673
92,False,False,3,LinearDiscriminantAnalysis,1,5,2,12,93,0.9910684055426673
93,False,False,3,LinearDiscriminantAnalysis,1,5,2,13,93,0.9910684055426673
94,False,False,3,LinearDiscriminantAnalysis,1,5,2,14,93,0.9910684055426673
95,False,False,3,LinearDiscriminantAnalysis,1,5,2,15,93,0.992353752586369
96,False,False,3,LinearDiscriminantAnalysis,1,5,2,16,93,0.9910684055426673
97,False,False,3,LinearDiscriminantAnalysis,1,5,2,17,93,0.992353752586369
98,False,False,3,LinearDiscriminantAnalysis,1,5,2,18,93,0.9910684055426673
99,False,False,3,LinearDiscriminantAnalysis,1,5,2,19,93,0.992353752586369
100,False,False,3,GradientBoostingClassifier,1,5,2,10,93,0.9936390996300708
