,single_model,repeated_ensemble,dataset_name,model,level,repeat,splits,iteration,seed,performance
0,False,False,7592,HistGradientBoostingClassifier,0,5,2,0,34,0.7916873682348121
1,False,False,7592,HistGradientBoostingClassifier,0,5,2,1,34,0.7958180398684221
2,False,False,7592,HistGradientBoostingClassifier,0,5,2,2,34,0.7956875857078276
3,False,False,7592,HistGradientBoostingClassifier,0,5,2,3,34,0.7950699482608421
4,False,False,7592,HistGradientBoostingClassifier,0,5,2,4,34,0.7964853203120315
5,False,False,7592,HistGradientBoostingClassifier,0,5,2,5,34,0.7953614503063412
6,False,False,7592,HistGradientBoostingClassifier,0,5,2,6,34,0.7955224981912457
7,False,False,7592,HistGradientBoostingClassifier,0,5,2,7,34,0.7949089003759378
8,False,False,7592,HistGradientBoostingClassifier,0,5,2,8,34,0.795372994758337
9,False,False,7592,HistGradientBoostingClassifier,0,5,2,9,34,0.796063364105938
10,False,False,7592,RandomForestClassifier,0,5,2,0,34,0.7714992533352347
11,False,False,7592,RandomForestClassifier,0,5,2,1,34,0.7819881384554479
12,False,False,7592,RandomForestClassifier,0,5,2,2,34,0.7796717061751293
13,False,False,7592,RandomForestClassifier,0,5,2,3,34,0.7812862246558512
14,False,False,7592,RandomForestClassifier,0,5,2,4,34,0.7784941535411374
15,False,False,7592,RandomForestClassifier,0,5,2,5,34,0.7807032205648532
16,False,False,7592,RandomForestClassifier,0,5,2,6,34,0.7821913245166581
17,False,False,7592,RandomForestClassifier,0,5,2,7,34,0.7800665338455537
18,False,False,7592,RandomForestClassifier,0,5,2,8,34,0.7817272301342588
19,False,False,7592,RandomForestClassifier,0,5,2,9,34,0.7802275817304581
20,False,False,7592,DecisionTreeClassifier,0,5,2,0,34,0.7414525655700783
21,False,False,7592,DecisionTreeClassifier,0,5,2,1,34,0.7029396992690639
22,False,False,7592,DecisionTreeClassifier,0,5,2,2,34,0.7508152829124544
23,False,False,7592,DecisionTreeClassifier,0,5,2,3,34,0.725220269255905
24,False,False,7592,DecisionTreeClassifier,0,5,2,4,34,0.7580549329128361
25,False,False,7592,DecisionTreeClassifier,0,5,2,5,34,0.7381612293347823
26,False,False,7592,DecisionTreeClassifier,0,5,2,6,34,0.7592088221997997
27,False,False,7592,DecisionTreeClassifier,0,5,2,7,34,0.7427369460784775
28,False,False,7592,DecisionTreeClassifier,0,5,2,8,34,0.7656287975780592
29,False,False,7592,DecisionTreeClassifier,0,5,2,9,34,0.7533955327899868
30,False,False,7592,LinearDiscriminantAnalysis,0,5,2,0,34,0.7010388672605938
31,False,False,7592,LinearDiscriminantAnalysis,0,5,2,1,34,0.6993550820678971
32,False,False,7592,LinearDiscriminantAnalysis,0,5,2,2,34,0.6993244883435872
33,False,False,7592,LinearDiscriminantAnalysis,0,5,2,3,34,0.6993550820678971
34,False,False,7592,LinearDiscriminantAnalysis,0,5,2,4,34,0.6995392188567932
35,False,False,7592,LinearDiscriminantAnalysis,0,5,2,5,34,0.6991824897309968
36,False,False,7592,LinearDiscriminantAnalysis,0,5,2,6,34,0.6987836224288949
37,False,False,7592,LinearDiscriminantAnalysis,0,5,2,7,34,0.6991824897309968
38,False,False,7592,LinearDiscriminantAnalysis,0,5,2,8,34,0.6994739917764958
39,False,False,7592,LinearDiscriminantAnalysis,0,5,2,9,34,0.6991824897309968
40,False,False,7592,GradientBoostingClassifier,0,5,2,0,34,0.7769552577066351
41,False,False,7592,GradientBoostingClassifier,0,5,2,1,34,0.777626577781922
42,False,False,7592,GradientBoostingClassifier,0,5,2,2,34,0.779084088009417
43,False,False,7592,GradientBoostingClassifier,0,5,2,3,34,0.7784243123861259
44,False,False,7592,GradientBoostingClassifier,0,5,2,4,34,0.7788884067685252
45,False,False,7592,GradientBoostingClassifier,0,5,2,5,34,0.7780369895360197
46,False,False,7592,GradientBoostingClassifier,0,5,2,6,34,0.7772929375601173
47,False,False,7592,GradientBoostingClassifier,0,5,2,7,34,0.7780906721643213
48,False,False,7592,GradientBoostingClassifier,0,5,2,8,34,0.778715814431625
49,False,False,7592,GradientBoostingClassifier,0,5,2,9,34,0.778025445084024
50,False,False,7592,MLPClassifier,0,5,2,0,34,0.6165477100143358
51,False,False,7592,MLPClassifier,0,5,2,1,34,0.5881663882038604
52,False,False,7592,MLPClassifier,0,5,2,2,34,0.6164940273860344
53,False,False,7592,MLPClassifier,0,5,2,3,34,0.5945488394805285
54,False,False,7592,MLPClassifier,0,5,2,4,34,0.5951739817478323
55,False,False,7592,MLPClassifier,0,5,2,5,34,0.5885496714222891
56,False,False,7592,MLPClassifier,0,5,2,6,34,0.5951739817478323
57,False,False,7592,MLPClassifier,0,5,2,7,34,0.5968773906558799
58,False,False,7592,MLPClassifier,0,5,2,8,34,0.5951739817478323
59,False,False,7592,MLPClassifier,0,5,2,9,34,0.5948634304300191
60,False,False,7592,HistGradientBoostingClassifier,1,5,2,10,34,0.7891435121032183
61,False,False,7592,HistGradientBoostingClassifier,1,5,2,11,34,0.798951256025259
62,False,False,7592,HistGradientBoostingClassifier,1,5,2,12,34,0.798951256025259
63,False,False,7592,HistGradientBoostingClassifier,1,5,2,13,34,0.797374836089165
64,False,False,7592,HistGradientBoostingClassifier,1,5,2,14,34,0.7989743449292505
65,False,False,7592,HistGradientBoostingClassifier,1,5,2,15,34,0.7991659865384648
66,False,False,7592,HistGradientBoostingClassifier,1,5,2,16,34,0.7982914804019678
67,False,False,7592,HistGradientBoostingClassifier,1,5,2,17,34,0.798678803252074
68,False,False,7592,HistGradientBoostingClassifier,1,5,2,18,34,0.7995879427445584
69,False,False,7592,HistGradientBoostingClassifier,1,5,2,19,34,0.7982724311296537
70,False,False,7592,RandomForestClassifier,1,5,2,10,34,0.7901727101903748
71,False,False,7592,RandomForestClassifier,1,5,2,11,34,0.7928880097727955
72,False,False,7592,RandomForestClassifier,1,5,2,12,34,0.7940655624067874
73,False,False,7592,RandomForestClassifier,1,5,2,13,34,0.7946139331417981
74,False,False,7592,RandomForestClassifier,1,5,2,14,34,0.7940655624067874
75,False,False,7592,RandomForestClassifier,1,5,2,15,34,0.7945296567891866
76,False,False,7592,RandomForestClassifier,1,5,2,16,34,0.7943339755482948
77,False,False,7592,RandomForestClassifier,1,5,2,17,34,0.7940424735027958
78,False,False,7592,RandomForestClassifier,1,5,2,18,34,0.7934173312354921
79,False,False,7592,RandomForestClassifier,1,5,2,19,34,0.7943876581765963
80,False,False,7592,DecisionTreeClassifier,1,5,2,10,34,0.7530272221513536
81,False,False,7592,DecisionTreeClassifier,1,5,2,11,34,0.7208546689507016
82,False,False,7592,DecisionTreeClassifier,1,5,2,12,34,0.773573808036258
83,False,False,7592,DecisionTreeClassifier,1,5,2,13,34,0.7473928995431065
84,False,False,7592,DecisionTreeClassifier,1,5,2,14,34,0.7789114771420962
85,False,False,7592,DecisionTreeClassifier,1,5,2,15,34,0.7583083549441274
86,False,False,7592,DecisionTreeClassifier,1,5,2,16,34,0.7803181954868939
87,False,False,7592,DecisionTreeClassifier,1,5,2,17,34,0.764609995056825
88,False,False,7592,DecisionTreeClassifier,1,5,2,18,34,0.7851617509290597
89,False,False,7592,DecisionTreeClassifier,1,5,2,19,34,0.7707465476529407
90,False,False,7592,LinearDiscriminantAnalysis,1,5,2,10,34,0.8057371886787432
91,False,False,7592,LinearDiscriminantAnalysis,1,5,2,11,34,0.805825504663032
92,False,False,7592,LinearDiscriminantAnalysis,1,5,2,12,34,0.8065274184626288
93,False,False,7592,LinearDiscriminantAnalysis,1,5,2,13,34,0.8056529123261318
94,False,False,7592,LinearDiscriminantAnalysis,1,5,2,14,34,0.806117006708531
95,False,False,7592,LinearDiscriminantAnalysis,1,5,2,15,34,0.8056529123261318
96,False,False,7592,LinearDiscriminantAnalysis,1,5,2,16,34,0.8059865525479366
97,False,False,7592,LinearDiscriminantAnalysis,1,5,2,17,34,0.8056529123261318
98,False,False,7592,LinearDiscriminantAnalysis,1,5,2,18,34,0.805534002617533
99,False,False,7592,LinearDiscriminantAnalysis,1,5,2,19,34,0.805825504663032
100,False,False,7592,GradientBoostingClassifier,1,5,2,10,34,0.7913341042976567
101,False,False,7592,GradientBoostingClassifier,1,5,2,11,34,0.8000179782140069
