,single_model,repeated_ensemble,dataset_name,model,level,repeat,splits,iteration,seed,performance
0,False,False,3,HistGradientBoostingClassifier,0,5,2,0,82,0.9910687387025507
1,False,False,3,HistGradientBoostingClassifier,0,5,2,1,82,0.9936797047599919
2,False,False,3,HistGradientBoostingClassifier,0,5,2,2,82,0.9935761448081943
3,False,False,3,HistGradientBoostingClassifier,0,5,2,3,82,0.9922706617794739
4,False,False,3,HistGradientBoostingClassifier,0,5,2,4,82,0.9911722986543483
5,False,False,3,HistGradientBoostingClassifier,0,5,2,5,82,0.9910687387025507
6,False,False,3,HistGradientBoostingClassifier,0,5,2,6,82,0.9898668156256276
7,False,False,3,HistGradientBoostingClassifier,0,5,2,7,82,0.9936797047599919
8,False,False,3,HistGradientBoostingClassifier,0,5,2,8,82,0.9924777816830689
9,False,False,3,HistGradientBoostingClassifier,0,5,2,9,82,0.9924777816830689
10,False,False,3,RandomForestClassifier,0,5,2,0,82,0.9898668156256276
11,False,False,3,RandomForestClassifier,0,5,2,1,82,0.9911722986543483
12,False,False,3,RandomForestClassifier,0,5,2,2,82,0.9924777816830689
13,False,False,3,RandomForestClassifier,0,5,2,3,82,0.988561332596907
14,False,False,3,RandomForestClassifier,0,5,2,4,82,0.9911722986543483
15,False,False,3,RandomForestClassifier,0,5,2,5,82,0.9910687387025507
16,False,False,3,RandomForestClassifier,0,5,2,6,82,0.9898668156256276
17,False,False,3,RandomForestClassifier,0,5,2,7,82,0.9911722986543483
18,False,False,3,RandomForestClassifier,0,5,2,8,82,0.9911722986543483
19,False,False,3,RandomForestClassifier,0,5,2,9,82,0.9911722986543483
20,False,False,3,DecisionTreeClassifier,0,5,2,0,82,0.9888720124522996
21,False,False,3,DecisionTreeClassifier,0,5,2,1,82,0.9889755724040972
22,False,False,3,DecisionTreeClassifier,0,5,2,2,82,0.9925813416348664
23,False,False,3,DecisionTreeClassifier,0,5,2,3,82,0.9925813416348664
24,False,False,3,DecisionTreeClassifier,0,5,2,4,82,0.9924777816830689
25,False,False,3,DecisionTreeClassifier,0,5,2,5,82,0.9925813416348664
26,False,False,3,DecisionTreeClassifier,0,5,2,6,82,0.9886648925487046
27,False,False,3,DecisionTreeClassifier,0,5,2,7,82,0.9925813416348664
28,False,False,3,DecisionTreeClassifier,0,5,2,8,82,0.9911722986543483
29,False,False,3,DecisionTreeClassifier,0,5,2,9,82,0.9925813416348664
30,False,False,3,LinearDiscriminantAnalysis,0,5,2,0,82,0.9430137828881302
31,False,False,3,LinearDiscriminantAnalysis,0,5,2,1,82,0.9455211889937738
32,False,False,3,LinearDiscriminantAnalysis,0,5,2,2,82,0.9442157059650532
33,False,False,3,LinearDiscriminantAnalysis,0,5,2,3,82,0.9481321550512152
34,False,False,3,LinearDiscriminantAnalysis,0,5,2,4,82,0.9442157059650532
35,False,False,3,LinearDiscriminantAnalysis,0,5,2,5,82,0.9481321550512152
36,False,False,3,LinearDiscriminantAnalysis,0,5,2,6,82,0.9442157059650532
37,False,False,3,LinearDiscriminantAnalysis,0,5,2,7,82,0.9468266720224945
38,False,False,3,LinearDiscriminantAnalysis,0,5,2,8,82,0.9481321550512152
39,False,False,3,LinearDiscriminantAnalysis,0,5,2,9,82,0.9481321550512152
40,False,False,3,GradientBoostingClassifier,0,5,2,0,82,0.9823445973086966
41,False,False,3,GradientBoostingClassifier,0,5,2,1,82,0.9801478710584455
42,False,False,3,GradientBoostingClassifier,0,5,2,2,82,0.9801478710584455
43,False,False,3,GradientBoostingClassifier,0,5,2,3,82,0.9824481572604941
44,False,False,3,GradientBoostingClassifier,0,5,2,4,82,0.9788423880297248
45,False,False,3,GradientBoostingClassifier,0,5,2,5,82,0.9788423880297248
46,False,False,3,GradientBoostingClassifier,0,5,2,6,82,0.9775369050010042
47,False,False,3,GradientBoostingClassifier,0,5,2,7,82,0.9788423880297248
48,False,False,3,GradientBoostingClassifier,0,5,2,8,82,0.9788423880297248
49,False,False,3,GradientBoostingClassifier,0,5,2,9,82,0.9788423880297248
50,False,False,3,MLPClassifier,0,5,2,0,82,0.981246234183571
51,False,False,3,MLPClassifier,0,5,2,1,82,0.9839607601928098
52,False,False,3,MLPClassifier,0,5,2,2,82,0.9838572002410122
53,False,False,3,MLPClassifier,0,5,2,3,82,0.9839607601928098
54,False,False,3,MLPClassifier,0,5,2,4,82,0.9827588371158866
55,False,False,3,MLPClassifier,0,5,2,5,82,0.9839607601928098
56,False,False,3,MLPClassifier,0,5,2,6,82,0.9827588371158866
57,False,False,3,MLPClassifier,0,5,2,7,82,0.9839607601928098
58,False,False,3,MLPClassifier,0,5,2,8,82,0.9814533540871662
59,False,False,3,MLPClassifier,0,5,2,9,82,0.9839607601928098
60,False,False,3,HistGradientBoostingClassifier,1,5,2,10,82,0.9923742217312713
61,False,False,3,HistGradientBoostingClassifier,1,5,2,11,82,0.9936797047599919
62,False,False,3,HistGradientBoostingClassifier,1,5,2,12,82,0.9923742217312713
63,False,False,3,HistGradientBoostingClassifier,1,5,2,13,82,0.9923742217312713
64,False,False,3,HistGradientBoostingClassifier,1,5,2,14,82,0.9923742217312713
65,False,False,3,HistGradientBoostingClassifier,1,5,2,15,82,0.9923742217312713
66,False,False,3,HistGradientBoostingClassifier,1,5,2,16,82,0.9923742217312713
67,False,False,3,HistGradientBoostingClassifier,1,5,2,17,82,0.9923742217312713
68,False,False,3,HistGradientBoostingClassifier,1,5,2,18,82,0.9936797047599919
69,False,False,3,HistGradientBoostingClassifier,1,5,2,19,82,0.9936797047599919
70,False,False,3,RandomForestClassifier,1,5,2,10,82,0.9936797047599919
