,single_model,repeated_ensemble,dataset_name,model,level,repeat,splits,iteration,seed,performance
0,False,False,7592,HistGradientBoostingClassifier,0,5,2,0,1,0.8040863171269254
1,False,False,7592,HistGradientBoostingClassifier,0,5,2,1,1,0.7996429373630601
2,False,False,7592,HistGradientBoostingClassifier,0,5,2,2,1,0.800260358020043
3,False,False,7592,HistGradientBoostingClassifier,0,5,2,3,1,0.8018888281407612
4,False,False,7592,HistGradientBoostingClassifier,0,5,2,4,1,0.801255462932988
5,False,False,7592,HistGradientBoostingClassifier,0,5,2,5,1,0.8000206216190222
6,False,False,7592,HistGradientBoostingClassifier,0,5,2,6,1,0.8004602330440882
7,False,False,7592,HistGradientBoostingClassifier,0,5,2,7,1,0.8011015705272566
8,False,False,7592,HistGradientBoostingClassifier,0,5,2,8,1,0.8011555254209655
9,False,False,7592,HistGradientBoostingClassifier,0,5,2,9,1,0.800815851507922
10,False,False,7592,RandomForestClassifier,0,5,2,0,1,0.7836292935193134
11,False,False,7592,RandomForestClassifier,0,5,2,1,1,0.7834581736679006
12,False,False,7592,RandomForestClassifier,0,5,2,2,1,0.7837978475809441
13,False,False,7592,RandomForestClassifier,0,5,2,3,1,0.782746936740233
14,False,False,7592,RandomForestClassifier,0,5,2,4,1,0.7836519274506079
15,False,False,7592,RandomForestClassifier,0,5,2,5,1,0.7841136046678021
16,False,False,7592,RandomForestClassifier,0,5,2,6,1,0.7850547546870381
17,False,False,7592,RandomForestClassifier,0,5,2,7,1,0.7844912889237641
18,False,False,7592,RandomForestClassifier,0,5,2,8,1,0.7836120660736321
19,False,False,7592,RandomForestClassifier,0,5,2,9,1,0.7846850427064713
20,False,False,7592,DecisionTreeClassifier,0,5,2,0,1,0.7560399791100727
21,False,False,7592,DecisionTreeClassifier,0,5,2,1,1,0.7170806788405328
22,False,False,7592,DecisionTreeClassifier,0,5,2,2,1,0.7655647955754641
23,False,False,7592,DecisionTreeClassifier,0,5,2,3,1,0.7441620585082176
24,False,False,7592,DecisionTreeClassifier,0,5,2,4,1,0.7693857697193407
