,single_model,repeated_ensemble,dataset_name,model,level,repeat,splits,iteration,seed,performance
0,False,False,146818,HistGradientBoostingClassifier,0,5,2,0,47,0.8699376947040498
1,False,False,146818,HistGradientBoostingClassifier,0,5,2,1,47,0.8897621070518267
2,False,False,146818,HistGradientBoostingClassifier,0,5,2,2,47,0.8850892098555649
3,False,False,146818,HistGradientBoostingClassifier,0,5,2,3,47,0.8821863494760691
4,False,False,146818,HistGradientBoostingClassifier,0,5,2,4,47,0.8821863494760691
5,False,False,146818,HistGradientBoostingClassifier,0,5,2,5,47,0.8850892098555649
6,False,False,146818,HistGradientBoostingClassifier,0,5,2,6,47,0.8728405550835457
7,False,False,146818,HistGradientBoostingClassifier,0,5,2,7,47,0.8804163126593033
8,False,False,146818,HistGradientBoostingClassifier,0,5,2,8,47,0.8804163126593033
9,False,False,146818,HistGradientBoostingClassifier,0,5,2,9,47,0.8804163126593033
10,False,False,146818,RandomForestClassifier,0,5,2,0,47,0.8944350042480884
11,False,False,146818,RandomForestClassifier,0,5,2,1,47,0.8833191730387993
12,False,False,146818,RandomForestClassifier,0,5,2,2,47,0.8862220334182951
13,False,False,146818,RandomForestClassifier,0,5,2,3,47,0.8862220334182951
14,False,False,146818,RandomForestClassifier,0,5,2,4,47,0.8908949306145568
15,False,False,146818,RandomForestClassifier,0,5,2,5,47,0.8862220334182951
16,False,False,146818,RandomForestClassifier,0,5,2,6,47,0.8862220334182951
17,False,False,146818,RandomForestClassifier,0,5,2,7,47,0.8908949306145568
18,False,False,146818,RandomForestClassifier,0,5,2,8,47,0.8908949306145568
19,False,False,146818,RandomForestClassifier,0,5,2,9,47,0.8908949306145568
20,False,False,146818,DecisionTreeClassifier,0,5,2,0,47,0.8033843103936562
21,False,False,146818,DecisionTreeClassifier,0,5,2,1,47,0.8414047012177853
22,False,False,146818,DecisionTreeClassifier,0,5,2,2,47,0.8419003115264798
23,False,False,146818,DecisionTreeClassifier,0,5,2,3,47,0.867034834324554
24,False,False,146818,DecisionTreeClassifier,0,5,2,4,47,0.8617247238742566
25,False,False,146818,DecisionTreeClassifier,0,5,2,5,47,0.8850892098555649
26,False,False,146818,DecisionTreeClassifier,0,5,2,6,47,0.8862220334182951
27,False,False,146818,DecisionTreeClassifier,0,5,2,7,47,0.8833191730387993
28,False,False,146818,DecisionTreeClassifier,0,5,2,8,47,0.8786462758425375
29,False,False,146818,DecisionTreeClassifier,0,5,2,9,47,0.8879920702350609
30,False,False,146818,LinearDiscriminantAnalysis,0,5,2,0,47,0.9136222033418295
31,False,False,146818,LinearDiscriminantAnalysis,0,5,2,1,47,0.9042764089493062
32,False,False,146818,LinearDiscriminantAnalysis,0,5,2,2,47,0.9042764089493062
33,False,False,146818,LinearDiscriminantAnalysis,0,5,2,3,47,0.9042764089493062
34,False,False,146818,LinearDiscriminantAnalysis,0,5,2,4,47,0.8967006513735485
35,False,False,146818,LinearDiscriminantAnalysis,0,5,2,5,47,0.9042764089493062
36,False,False,146818,LinearDiscriminantAnalysis,0,5,2,6,47,0.8967006513735485
37,False,False,146818,LinearDiscriminantAnalysis,0,5,2,7,47,0.9042764089493062
38,False,False,146818,LinearDiscriminantAnalysis,0,5,2,8,47,0.9042764089493062
39,False,False,146818,LinearDiscriminantAnalysis,0,5,2,9,47,0.9042764089493062
40,False,False,146818,GradientBoostingClassifier,0,5,2,0,47,0.8786462758425375
41,False,False,146818,GradientBoostingClassifier,0,5,2,1,47,0.87107051826678
42,False,False,146818,GradientBoostingClassifier,0,5,2,2,47,0.8833191730387993
43,False,False,146818,GradientBoostingClassifier,0,5,2,3,47,0.8757434154630417
44,False,False,146818,GradientBoostingClassifier,0,5,2,4,47,0.8955678278108185
45,False,False,146818,GradientBoostingClassifier,0,5,2,5,47,0.8908949306145568
46,False,False,146818,GradientBoostingClassifier,0,5,2,6,47,0.8908949306145568
47,False,False,146818,GradientBoostingClassifier,0,5,2,7,47,0.8908949306145568
48,False,False,146818,GradientBoostingClassifier,0,5,2,8,47,0.8908949306145568
49,False,False,146818,GradientBoostingClassifier,0,5,2,9,47,0.8908949306145568
50,False,False,146818,MLPClassifier,0,5,2,0,47,0.7543896913055792
51,False,False,146818,MLPClassifier,0,5,2,1,47,0.8278816199376947
52,False,False,146818,MLPClassifier,0,5,2,2,47,0.8307844803171907
53,False,False,146818,MLPClassifier,0,5,2,3,47,0.8430331350892099
54,False,False,146818,MLPClassifier,0,5,2,4,47,0.8203058623619371
55,False,False,146818,MLPClassifier,0,5,2,5,47,0.8354573775134523
56,False,False,146818,MLPClassifier,0,5,2,6,47,0.8477060322854715
57,False,False,146818,MLPClassifier,0,5,2,7,47,0.8383602378929482
58,False,False,146818,MLPClassifier,0,5,2,8,47,0.8430331350892099
59,False,False,146818,MLPClassifier,0,5,2,9,47,0.8523789294817332
60,False,False,146818,HistGradientBoostingClassifier,1,5,2,10,47,0.8623619371282922
61,False,False,146818,HistGradientBoostingClassifier,1,5,2,11,47,0.8833191730387993
62,False,False,146818,HistGradientBoostingClassifier,1,5,2,12,47,0.8833191730387993
63,False,False,146818,HistGradientBoostingClassifier,1,5,2,13,47,0.8833191730387993
64,False,False,146818,HistGradientBoostingClassifier,1,5,2,14,47,0.8879920702350609
65,False,False,146818,HistGradientBoostingClassifier,1,5,2,15,47,0.8833191730387993
66,False,False,146818,HistGradientBoostingClassifier,1,5,2,16,47,0.8833191730387993
67,False,False,146818,HistGradientBoostingClassifier,1,5,2,17,47,0.8833191730387993
68,False,False,146818,HistGradientBoostingClassifier,1,5,2,18,47,0.8926649674313225
69,False,False,146818,HistGradientBoostingClassifier,1,5,2,19,47,0.8879920702350609
70,False,False,146818,RandomForestClassifier,1,5,2,10,47,0.8728405550835457
71,False,False,146818,RandomForestClassifier,1,5,2,11,47,0.8908949306145568
72,False,False,146818,RandomForestClassifier,1,5,2,12,47,0.8908949306145568
