,single_model,repeated_ensemble,dataset_name,model,level,repeat,splits,iteration,seed,performance
0,False,False,7592,HistGradientBoostingClassifier,0,5,2,0,13,0.7897964113949796
1,False,False,7592,HistGradientBoostingClassifier,0,5,2,1,13,0.7929959193365121
2,False,False,7592,HistGradientBoostingClassifier,0,5,2,2,13,0.7920862366447917
3,False,False,7592,HistGradientBoostingClassifier,0,5,2,3,13,0.7958252518628336
4,False,False,7592,HistGradientBoostingClassifier,0,5,2,4,13,0.7942217992506333
5,False,False,7592,HistGradientBoostingClassifier,0,5,2,5,13,0.7957019516082937
6,False,False,7592,HistGradientBoostingClassifier,0,5,2,6,13,0.7952394383279738
7,False,False,7592,HistGradientBoostingClassifier,0,5,2,7,13,0.7950158536222736
8,False,False,7592,HistGradientBoostingClassifier,0,5,2,8,13,0.7958638861867241
9,False,False,7592,HistGradientBoostingClassifier,0,5,2,9,13,0.795979514506804
10,False,False,7592,RandomForestClassifier,0,5,2,0,13,0.7658344882127593
11,False,False,7592,RandomForestClassifier,0,5,2,1,13,0.7740380749135287
12,False,False,7592,RandomForestClassifier,0,5,2,2,13,0.7764048941595303
13,False,False,7592,RandomForestClassifier,0,5,2,3,13,0.7773841735645719
14,False,False,7592,RandomForestClassifier,0,5,2,4,13,0.7768906978948211
15,False,False,7592,RandomForestClassifier,0,5,2,5,13,0.777129626469441
16,False,False,7592,RandomForestClassifier,0,5,2,6,13,0.7782552219324017
17,False,False,7592,RandomForestClassifier,0,5,2,7,13,0.7775691239463816
18,False,False,7592,RandomForestClassifier,0,5,2,8,13,0.77629693777391
19,False,False,7592,RandomForestClassifier,0,5,2,9,13,0.7784711347036422
20,False,False,7592,DecisionTreeClassifier,0,5,2,0,13,0.7373646901468631
21,False,False,7592,DecisionTreeClassifier,0,5,2,1,13,0.7077775544758614
22,False,False,7592,DecisionTreeClassifier,0,5,2,2,13,0.7583219249165536
23,False,False,7592,DecisionTreeClassifier,0,5,2,3,13,0.734412075676108
24,False,False,7592,DecisionTreeClassifier,0,5,2,4,13,0.7625555144107127
25,False,False,7592,DecisionTreeClassifier,0,5,2,5,13,0.7478493498667245
26,False,False,7592,DecisionTreeClassifier,0,5,2,6,13,0.7654086866951885
27,False,False,7592,DecisionTreeClassifier,0,5,2,7,13,0.7543557728322262
