,tool,max_number_models,max_number_folds,max_num_repetitions,stacking_levels,cv_type,allowed_folds_to_use,task,model,fold,train,val,test,overfit,seed
0,autosklearn,20,5,1,1,cv,1.0,54,best_individual_model,0,0.8788075375159633,0.7986002175988497,0.8250311187560339,0.03460445488270436,54
1,autosklearn,20,5,1,1,cv,1.0,54,best_ensemble_model,0,0.8436085972850679,inf,0.8367231643609384,0.0057640144665460635,54
2,autosklearn,20,5,1,1,cv,1.0,54,best_individual_model,1,0.8788075375159633,0.7986002175988497,0.8250311187560339,0.03460445488270436,54
3,autosklearn,20,5,1,1,cv,1.0,54,best_ensemble_model,1,0.8422150632828382,inf,0.8348116273884258,0.012589160136628474,54
4,autosklearn,20,5,1,1,cv,1.0,54,best_individual_model,2,0.8788075375159633,0.7986002175988497,0.8250311187560339,0.03460445488270436,54
5,autosklearn,20,5,1,1,cv,1.0,54,best_ensemble_model,2,0.8422150632828382,inf,0.8362271326149067,0.007628842676311032,54
6,autosklearn,20,5,1,1,cv,1.0,54,best_individual_model,3,0.8788075375159633,0.7986002175988497,0.8250311187560339,0.03460445488270436,54
7,autosklearn,20,5,1,1,cv,1.0,54,best_ensemble_model,3,0.8431905370843991,inf,0.8322588786466527,0.01655741410488243,54
8,autosklearn,20,5,1,1,cv,1.0,54,best_individual_model,4,0.8788075375159633,0.7986002175988497,0.8250311187560339,0.03460445488270436,54
9,autosklearn,20,5,1,1,cv,1.0,54,best_ensemble_model,4,0.8401944389796052,inf,0.841495115335421,0.0036605887080570776,54
