,tool,max_number_models,max_number_folds,max_num_repetitions,stacking_levels,cv_type,allowed_folds_to_use,task,model,fold,train,val,test,overfit,seed
0,autosklearn,40,5,5,1,cv,1.0,54,best_individual_model,0,0.9744111116942212,0.8072095912136021,0.8451054729805887,0.018994386372435113,54
1,autosklearn,40,5,5,1,cv,1.0,54,best_ensemble_model,0,0.8393292183093973,inf,0.835423435608678,0.01209312839059673,54
2,autosklearn,40,5,5,1,cv,1.0,54,best_individual_model,1,0.9744111116942212,0.8072095912136021,0.8451054729805887,0.018994386372435113,54
3,autosklearn,40,5,5,1,cv,1.0,54,best_ensemble_model,1,0.8378746147288347,inf,0.8290943216846274,0.013957956600361698,54
4,autosklearn,40,5,5,1,cv,1.0,54,best_individual_model,2,0.9744111116942212,0.8072095912136021,0.8451054729805887,0.018994386372435113,54
5,autosklearn,40,5,5,1,cv,1.0,54,best_ensemble_model,2,0.8378155944652108,inf,0.8280331904810911,0.02394765923246933,54
6,autosklearn,40,5,5,1,cv,1.0,54,best_individual_model,3,0.9744111116942212,0.8072095912136021,0.8451054729805887,0.018994386372435113,54
7,autosklearn,40,5,5,1,cv,1.0,54,best_ensemble_model,3,0.8374393402846089,inf,0.8349274038626462,0.012589160136628585,54
8,autosklearn,40,5,5,1,cv,1.0,54,best_individual_model,4,0.9744111116942212,0.8072095912136021,0.8451054729805887,0.018994386372435113,54
9,autosklearn,40,5,5,1,cv,1.0,54,best_ensemble_model,4,0.8381533215292806,inf,0.8451557040434781,0.01128943138436811,54
