,tool,max_number_models,max_number_folds,max_num_repetitions,stacking_levels,cv_type,allowed_folds_to_use,task,model,fold,train,val,test,overfit,seed
0,autosklearn,40,5,1,2,cv,1.0,54,best_individual_model,0,0.9287639305142028,0.783477647869817,0.8659458509142053,0.0,37
1,autosklearn,40,5,1,2,cv,1.0,54,best_ensemble_model,0,0.8433995671847335,inf,0.8488162927515351,0.0,37
2,autosklearn,40,5,1,2,cv,1.0,54,best_individual_model,1,0.9287639305142028,0.783477647869817,0.8659458509142053,0.0,37
3,autosklearn,40,5,1,2,cv,1.0,54,best_ensemble_model,1,0.8436085972850679,inf,0.8388265901194274,0.005833082178018922,37
4,autosklearn,40,5,1,2,cv,1.0,54,best_individual_model,2,0.9287639305142028,0.783477647869817,0.8659458509142053,0.0,37
5,autosklearn,40,5,1,2,cv,1.0,54,best_ensemble_model,2,0.8463956652895271,inf,0.8483202610055034,0.0,37
6,autosklearn,40,5,1,2,cv,1.0,54,best_individual_model,3,0.9287639305142028,0.783477647869817,0.8659458509142053,0.0,37
7,autosklearn,40,5,1,2,cv,1.0,54,best_ensemble_model,3,0.8440266574857368,inf,0.8362271326149067,0.01209312839059673,37
8,autosklearn,40,5,1,2,cv,1.0,54,best_individual_model,4,0.9287639305142028,0.783477647869817,0.8659458509142053,0.0,37
9,autosklearn,40,5,1,2,cv,1.0,54,best_ensemble_model,4,0.8429815069840646,inf,0.8443520070372494,0.009732268434800018,37
