,hue,repeated_ensemble,performance,model,dataset_name,level,repeat,seed,val_score
0,test_performance_singlemodelFalse,False,0.9911820063993977,HistGradientBoostingClassifier,3,0,1,3,0.9936296844147054
1,test_performance_singlemodelFalse,False,0.9897923332705941,RandomForestClassifier,3,0,1,3,0.9915588085486426
2,test_performance_singlemodelFalse,False,0.9961038961038962,DecisionTreeClassifier,3,0,1,3,0.9902059014380307
3,test_performance_singlemodelFalse,False,0.9372482589873894,LinearDiscriminantAnalysis,3,0,1,3,0.9387619399808821
4,test_performance_singlemodelFalse,False,0.9752995796474058,GradientBoostingClassifier,3,0,1,3,0.9794095073297004
5,test_performance_singlemodelFalse,False,0.9851433590564025,MLPClassifier,3,0,1,3,0.9841903838237244
6,test_performance_singlemodelFalse,False,0.9911820063993977,EnsembleSelection,3,0,1,3,0.9936296844147054
7,test_performance_singlemodelFalse,True,0.9911820063993977,EnsembleSelection,3,0,1,3,0.9936296844147054
8,test_performance_singlemodelFalse,False,0.9938703808269025,HistGradientBoostingClassifier,3,1,1,3,0.9924344652911995
9,test_performance_singlemodelFalse,False,0.992480707698099,RandomForestClassifier,3,1,1,3,0.991598230545419
10,test_performance_singlemodelFalse,False,0.9887665474621996,DecisionTreeClassifier,3,1,1,3,0.9903635894251366
11,test_performance_singlemodelFalse,False,0.9936884371666981,LinearDiscriminantAnalysis,3,1,1,3,0.9923556212976465
12,test_performance_singlemodelFalse,False,0.992480707698099,GradientBoostingClassifier,3,1,1,3,0.9924738872879759
13,test_performance_singlemodelFalse,False,0.992480707698099,MLPClassifier,3,1,1,3,0.9899257610538581
14,test_performance_singlemodelFalse,False,0.992480707698099,EnsembleSelection,3,1,1,3,0.9933101220337563
15,test_performance_singlemodelFalse,True,0.992480707698099,EnsembleSelection,3,1,1,3,0.992872293662478
16,test_performance_singlemodelFalse,False,0.9912729782295,HistGradientBoostingClassifier,3,2,1,3,0.9929511376560309
17,test_performance_singlemodelFalse,False,0.9912729782295,RandomForestClassifier,3,2,1,3,0.9925527312815289
18,test_performance_singlemodelFalse,False,0.9860781730346948,DecisionTreeClassifier,3,2,1,3,0.9890501043113011
19,test_performance_singlemodelFalse,False,0.992480707698099,LinearDiscriminantAnalysis,3,2,1,3,0.9916376525421955
20,test_performance_singlemodelFalse,False,0.9925716795282012,GradientBoostingClassifier,3,2,1,3,0.99127866816447
21,test_performance_singlemodelFalse,False,0.992480707698099,MLPClassifier,3,2,1,3,0.9912392461676935
22,test_performance_singlemodelFalse,False,0.9912729782295,EnsembleSelection,3,2,1,3,0.9933495440305329
23,test_performance_singlemodelFalse,True,0.9912729782295,EnsembleSelection,3,2,1,3,0.9933889660273093
24,test_performance_singlemodelFalse,False,0.9925716795282012,HistGradientBoostingClassifier,3,3,1,3,0.992075480913474
25,test_performance_singlemodelFalse,False,0.9925716795282012,RandomForestClassifier,3,3,1,3,0.9924738872879759
