,hue,repeated_ensemble,performance,model,dataset_name,level,repeat,seed,val_score
0,test_performance_singlemodelFalse,False,0.8008013348939166,HistGradientBoostingClassifier,7592,0,1,67,0.7950064839021409
1,test_performance_singlemodelFalse,False,0.7801305684548252,RandomForestClassifier,7592,0,1,67,0.7740984647408371
2,test_performance_singlemodelFalse,False,0.763185285668359,DecisionTreeClassifier,7592,0,1,67,0.7477813802004065
3,test_performance_singlemodelFalse,False,0.7086302154376927,LinearDiscriminantAnalysis,7592,0,1,67,0.7023349643118826
4,test_performance_singlemodelFalse,False,0.783079830640178,GradientBoostingClassifier,7592,0,1,67,0.7773419205626544
5,test_performance_singlemodelFalse,False,0.6581822844333883,MLPClassifier,7592,0,1,67,0.6063162900316899
6,test_performance_singlemodelFalse,False,0.7985142008361025,EnsembleSelection,7592,0,1,67,0.7952719793734984
7,test_performance_singlemodelFalse,True,0.7985142008361025,EnsembleSelection,7592,0,1,67,0.7952719793734984
8,test_performance_singlemodelFalse,False,0.8027498723333284,HistGradientBoostingClassifier,7592,1,1,67,0.7961172483949606
9,test_performance_singlemodelFalse,False,0.7999374853216479,RandomForestClassifier,7592,1,1,67,0.7889886104363137
10,test_performance_singlemodelFalse,False,0.7839098850101205,DecisionTreeClassifier,7592,1,1,67,0.7538553164042208
11,test_performance_singlemodelFalse,False,0.8063647066259666,LinearDiscriminantAnalysis,7592,1,1,67,0.8022485514546446
12,test_performance_singlemodelFalse,False,0.8018885458906065,GradientBoostingClassifier,7592,1,1,67,0.7985488836693602
13,test_performance_singlemodelFalse,False,0.7024943327195314,MLPClassifier,7592,1,1,67,0.6567350351183181
14,test_performance_singlemodelFalse,False,0.8063647066259666,EnsembleSelection,7592,1,1,67,0.8022485514546446
15,test_performance_singlemodelFalse,True,0.8063647066259666,EnsembleSelection,7592,1,1,67,0.8022485514546446
16,test_performance_singlemodelFalse,False,0.8058037431013587,HistGradientBoostingClassifier,7592,2,1,67,0.7958186770546678
17,test_performance_singlemodelFalse,False,0.799560655002957,RandomForestClassifier,7592,2,1,67,0.7890990735202619
18,test_performance_singlemodelFalse,False,0.7837996960752334,DecisionTreeClassifier,7592,2,1,67,0.752415713571459
19,test_performance_singlemodelFalse,False,0.8063239497961312,LinearDiscriminantAnalysis,7592,2,1,67,0.802932339154113
