,hue,repeated_ensemble,performance,model,dataset_name,level,repeat,seed,val_score
0,test_performance_singlemodelFalse,False,0.7797138047138047,HistGradientBoostingClassifier,53,0,1,47,0.7569933596946317
1,test_performance_singlemodelFalse,False,0.723246066103209,RandomForestClassifier,53,0,1,47,0.7729605841633632
2,test_performance_singlemodelFalse,False,0.7121486978629836,DecisionTreeClassifier,53,0,1,47,0.6799049873358626
3,test_performance_singlemodelFalse,False,0.775084175084175,LinearDiscriminantAnalysis,53,0,1,47,0.7873046557866227
4,test_performance_singlemodelFalse,False,0.7663299663299663,GradientBoostingClassifier,53,0,1,47,0.7583429350237911
5,test_performance_singlemodelFalse,False,0.6586975194118051,MLPClassifier,53,0,1,47,0.6138910160938846
6,test_performance_singlemodelFalse,False,0.7705387205387205,EnsembleSelection,53,0,1,47,0.8011582516588006
7,test_performance_singlemodelFalse,True,0.7705387205387205,EnsembleSelection,53,0,1,47,0.8011582516588006
8,test_performance_singlemodelFalse,False,0.7655723905723906,HistGradientBoostingClassifier,53,1,1,47,0.800520530807595
9,test_performance_singlemodelFalse,False,0.8068181818181819,RandomForestClassifier,53,1,1,47,0.7965092051090351
10,test_performance_singlemodelFalse,False,0.7880797773654916,DecisionTreeClassifier,53,1,1,47,0.7434687604694478
11,test_performance_singlemodelFalse,False,0.7842592592592593,LinearDiscriminantAnalysis,53,1,1,47,0.7931045868367168
12,test_performance_singlemodelFalse,False,0.784006734006734,GradientBoostingClassifier,53,1,1,47,0.7842642095524124
13,test_performance_singlemodelFalse,False,0.7750652786367072,MLPClassifier,53,1,1,47,0.719840528366865
14,test_performance_singlemodelFalse,False,0.797895622895623,EnsembleSelection,53,1,1,47,0.8229490634105122
15,test_performance_singlemodelFalse,True,0.797895622895623,EnsembleSelection,53,1,1,47,0.8229490634105122
16,test_performance_singlemodelFalse,False,0.7978114478114479,HistGradientBoostingClassifier,53,2,1,47,0.7808683194493358
17,test_performance_singlemodelFalse,False,0.7795454545454545,RandomForestClassifier,53,2,1,47,0.7896774963391242
18,test_performance_singlemodelFalse,False,0.7655723905723906,DecisionTreeClassifier,53,2,1,47,0.7283275571169856
19,test_performance_singlemodelFalse,False,0.7792929292929294,LinearDiscriminantAnalysis,53,2,1,47,0.8180214976076149
20,test_performance_singlemodelFalse,False,0.7840067340067339,GradientBoostingClassifier,53,2,1,47,0.7926718141151743
21,test_performance_singlemodelFalse,False,0.7804713804713805,MLPClassifier,53,2,1,47,0.7620025745826926
22,test_performance_singlemodelFalse,False,0.7793771043771044,EnsembleSelection,53,2,1,47,0.8211475966268014
23,test_performance_singlemodelFalse,True,0.7793771043771044,EnsembleSelection,53,2,1,47,0.8211475966268014
24,test_performance_singlemodelFalse,False,0.752020202020202,HistGradientBoostingClassifier,53,3,1,47,0.8050673054110001
25,test_performance_singlemodelFalse,False,0.7703703703703704,RandomForestClassifier,53,3,1,47,0.8098651566022286
26,test_performance_singlemodelFalse,False,0.7661616161616163,DecisionTreeClassifier,53,3,1,47,0.7530287249575114
27,test_performance_singlemodelFalse,False,0.7885521885521886,LinearDiscriminantAnalysis,53,3,1,47,0.7834149077369842
28,test_performance_singlemodelFalse,False,0.775,GradientBoostingClassifier,53,3,1,47,0.8003592402676826
29,test_performance_singlemodelFalse,False,0.7506734006734007,MLPClassifier,53,3,1,47,0.7462311506885212
30,test_performance_singlemodelFalse,False,0.7796296296296297,EnsembleSelection,53,3,1,47,0.8115202896128861
31,test_performance_singlemodelFalse,True,0.7796296296296297,EnsembleSelection,53,3,1,47,0.8115202896128861
32,test_performance_singlemodelFalse,False,0.7843434343434343,HistGradientBoostingClassifier,53,0,2,47,0.7556687274591561
33,test_performance_singlemodelFalse,False,0.7279598708170136,RandomForestClassifier,53,0,2,47,0.7511951197422777
