,hue,repeated_ensemble,performance,model,dataset_name,level,repeat,seed,val_score
0,test_performance_singlemodelFalse,False,0.7411062378167642,HistGradientBoostingClassifier,53,0,1,33,0.7445216329612356
1,test_performance_singlemodelFalse,False,0.740953947368421,RandomForestClassifier,53,0,1,33,0.7415017235007774
2,test_performance_singlemodelFalse,False,0.7152938688440178,DecisionTreeClassifier,53,0,1,33,0.6836620648240181
3,test_performance_singlemodelFalse,False,0.787832970134981,LinearDiscriminantAnalysis,53,0,1,33,0.7721986342610291
4,test_performance_singlemodelFalse,False,0.7448221247563352,GradientBoostingClassifier,53,0,1,33,0.7817075161837042
5,test_performance_singlemodelFalse,False,0.6780556934789804,MLPClassifier,53,0,1,33,0.5801198884343859
6,test_performance_singlemodelFalse,False,0.801321881091618,EnsembleSelection,53,0,1,33,0.8003431470933048
7,test_performance_singlemodelFalse,True,0.801321881091618,EnsembleSelection,53,0,1,33,0.8003431470933048
8,test_performance_singlemodelFalse,False,0.7824074074074073,HistGradientBoostingClassifier,53,1,1,33,0.7794787525167571
9,test_performance_singlemodelFalse,False,0.7832297758284601,RandomForestClassifier,53,1,1,33,0.7844041497820934
10,test_performance_singlemodelFalse,False,0.7852095516569201,DecisionTreeClassifier,53,1,1,33,0.7321097991054363
11,test_performance_singlemodelFalse,False,0.8188657407407407,LinearDiscriminantAnalysis,53,1,1,33,0.7923586155924256
12,test_performance_singlemodelFalse,False,0.8032407407407407,GradientBoostingClassifier,53,1,1,33,0.7734377787547468
13,test_performance_singlemodelFalse,False,0.7859405458089669,MLPClassifier,53,1,1,33,0.7234114165201213
14,test_performance_singlemodelFalse,False,0.8136574074074073,EnsembleSelection,53,1,1,33,0.8045445386370008
15,test_performance_singlemodelFalse,True,0.8136574074074073,EnsembleSelection,53,1,1,33,0.8045445386370008
16,test_performance_singlemodelFalse,False,0.7640411793372319,HistGradientBoostingClassifier,53,2,1,33,0.7797074110533425
17,test_performance_singlemodelFalse,False,0.7684271442495126,RandomForestClassifier,53,2,1,33,0.7702272806916941
18,test_performance_singlemodelFalse,False,0.7488770734488212,DecisionTreeClassifier,53,2,1,33,0.7175649737492672
19,test_performance_singlemodelFalse,False,0.8144797758284601,LinearDiscriminantAnalysis,53,2,1,33,0.7971130963758698
20,test_performance_singlemodelFalse,False,0.7977582846003898,GradientBoostingClassifier,53,2,1,33,0.735560623582333
21,test_performance_singlemodelFalse,False,0.8054337231968811,MLPClassifier,53,2,1,33,0.7402153101664245
22,test_performance_singlemodelFalse,False,0.7944688109161793,EnsembleSelection,53,2,1,33,0.8047731573514796
23,test_performance_singlemodelFalse,True,0.7944688109161793,EnsembleSelection,53,2,1,33,0.8047731573514796
24,test_performance_singlemodelFalse,False,0.7736963937621832,HistGradientBoostingClassifier,53,3,1,33,0.7459802769070011
25,test_performance_singlemodelFalse,False,0.7925499512670565,RandomForestClassifier,53,3,1,33,0.7613857774549533
26,test_performance_singlemodelFalse,False,0.7610562865497077,DecisionTreeClassifier,53,3,1,33,0.7249426561663735
27,test_performance_singlemodelFalse,False,0.8248964424951266,LinearDiscriminantAnalysis,53,3,1,33,0.7581175771593139
28,test_performance_singlemodelFalse,False,0.7829556530214424,GradientBoostingClassifier,53,3,1,33,0.7460922566709993
29,test_performance_singlemodelFalse,False,0.7785696881091617,MLPClassifier,53,3,1,33,0.7275273100007646
30,test_performance_singlemodelFalse,False,0.7977582846003898,EnsembleSelection,53,3,1,33,0.7770488872110508
31,test_performance_singlemodelFalse,True,0.7977582846003898,EnsembleSelection,53,3,1,33,0.7770869969671483
32,test_performance_singlemodelFalse,False,0.7454922027290449,HistGradientBoostingClassifier,53,0,2,33,0.7584986747202895
33,test_performance_singlemodelFalse,False,0.7513706140350878,RandomForestClassifier,53,0,2,33,0.7421771860743686
34,test_performance_singlemodelFalse,False,0.7357191787119791,DecisionTreeClassifier,53,0,2,33,0.6679000767770217
35,test_performance_singlemodelFalse,False,0.787832970134981,LinearDiscriminantAnalysis,53,0,2,33,0.7846512459540739
36,test_performance_singlemodelFalse,False,0.7579800194931773,GradientBoostingClassifier,53,0,2,33,0.7711406405306216
37,test_performance_singlemodelFalse,False,0.6709285004965243,MLPClassifier,53,0,2,33,0.6365167125417336
38,test_performance_singlemodelFalse,False,0.8073525828460039,EnsembleSelection,53,0,2,33,0.8049636264877538
39,test_performance_singlemodelFalse,True,0.7865192495126705,EnsembleSelection,53,0,2,33,0.7881191142926318
40,test_performance_singlemodelFalse,False,0.7769249512670565,HistGradientBoostingClassifier,53,1,2,33,0.7875579411652267
41,test_performance_singlemodelFalse,False,0.8100938109161793,RandomForestClassifier,53,1,2,33,0.7813645682009328
