,hue,repeated_ensemble,performance,model,dataset_name,level,repeat,seed,val_score
0,test_performance_singlemodelFalse,False,0.6176518087855297,HistGradientBoostingClassifier,10101,0,1,47,0.6128586332811685
1,test_performance_singlemodelFalse,False,0.639857881136951,RandomForestClassifier,10101,0,1,47,0.613849765258216
2,test_performance_singlemodelFalse,False,0.5945574935400517,DecisionTreeClassifier,10101,0,1,47,0.5888367240479917
3,test_performance_singlemodelFalse,False,0.5256782945736435,LinearDiscriminantAnalysis,10101,0,1,47,0.5510432968179447
4,test_performance_singlemodelFalse,False,0.6211240310077519,GradientBoostingClassifier,10101,0,1,47,0.6525039123630673
5,test_performance_singlemodelFalse,False,0.5,MLPClassifier,10101,0,1,47,0.5910015649452269
6,test_performance_singlemodelFalse,False,0.6211240310077519,EnsembleSelection,10101,0,1,47,0.6525039123630673
7,test_performance_singlemodelFalse,True,0.6211240310077519,EnsembleSelection,10101,0,1,47,0.6525039123630673
8,test_performance_singlemodelFalse,False,0.5734011627906976,HistGradientBoostingClassifier,10101,1,1,47,0.6577464788732394
9,test_performance_singlemodelFalse,False,0.6292797157622739,RandomForestClassifier,10101,1,1,47,0.6441053729786124
10,test_performance_singlemodelFalse,False,0.6119186046511628,DecisionTreeClassifier,10101,1,1,47,0.6079029733959311
11,test_performance_singlemodelFalse,False,0.5897125322997416,LinearDiscriminantAnalysis,10101,1,1,47,0.6248565466875327
12,test_performance_singlemodelFalse,False,0.6431686046511628,GradientBoostingClassifier,10101,1,1,47,0.6281168492436098
13,test_performance_singlemodelFalse,False,0.5699289405684754,MLPClassifier,10101,1,1,47,0.5973135106937923
14,test_performance_singlemodelFalse,False,0.6199127906976745,EnsembleSelection,10101,1,1,47,0.6688575899843505
15,test_performance_singlemodelFalse,True,0.596656976744186,EnsembleSelection,10101,1,1,47,0.6688575899843505
16,test_performance_singlemodelFalse,False,0.5699289405684754,HistGradientBoostingClassifier,10101,2,1,47,0.6160146061554512
17,test_performance_singlemodelFalse,False,0.6117571059431525,RandomForestClassifier,10101,2,1,47,0.6411319770474699
18,test_performance_singlemodelFalse,False,0.5560400516795866,DecisionTreeClassifier,10101,2,1,47,0.5930099113197704
19,test_performance_singlemodelFalse,False,0.6025516795865633,LinearDiscriminantAnalysis,10101,2,1,47,0.6522430881585811
20,test_performance_singlemodelFalse,False,0.5862403100775193,GradientBoostingClassifier,10101,2,1,47,0.6473656755346896
21,test_performance_singlemodelFalse,False,0.5897125322997416,MLPClassifier,10101,2,1,47,0.6207094418362025
22,test_performance_singlemodelFalse,False,0.6094961240310077,EnsembleSelection,10101,2,1,47,0.6485393844548774
23,test_performance_singlemodelFalse,True,0.6094961240310077,EnsembleSelection,10101,2,1,47,0.6485393844548774
24,test_performance_singlemodelFalse,False,0.5756621447028424,HistGradientBoostingClassifier,10101,3,1,47,0.6255868544600939
25,test_performance_singlemodelFalse,False,0.5687177002583979,RandomForestClassifier,10101,3,1,47,0.607433489827856
26,test_performance_singlemodelFalse,False,0.5515180878552972,DecisionTreeClassifier,10101,3,1,47,0.5682576943140324
27,test_performance_singlemodelFalse,False,0.5734011627906976,LinearDiscriminantAnalysis,10101,3,1,47,0.5848461137193531
28,test_performance_singlemodelFalse,False,0.5978682170542635,GradientBoostingClassifier,10101,3,1,47,0.6242305685967657
29,test_performance_singlemodelFalse,False,0.5,MLPClassifier,10101,3,1,47,0.5435576421491914
30,test_performance_singlemodelFalse,False,0.5907622739018088,EnsembleSelection,10101,3,1,47,0.6378716744913928
31,test_performance_singlemodelFalse,True,0.5791343669250646,EnsembleSelection,10101,3,1,47,0.6390453834115806
32,test_performance_singlemodelFalse,False,0.6176518087855297,HistGradientBoostingClassifier,10101,0,2,47,0.6150234741784038
33,test_performance_singlemodelFalse,False,0.6329134366925064,RandomForestClassifier,10101,0,2,47,0.6106937923839332
34,test_performance_singlemodelFalse,False,0.5898740310077519,DecisionTreeClassifier,10101,0,2,47,0.5670579029733959
35,test_performance_singlemodelFalse,False,0.5256782945736435,LinearDiscriminantAnalysis,10101,0,2,47,0.5486958789775691
36,test_performance_singlemodelFalse,False,0.6211240310077519,GradientBoostingClassifier,10101,0,2,47,0.6318205529473135
37,test_performance_singlemodelFalse,False,0.5664567183462532,MLPClassifier,10101,0,2,47,0.6000260824204486
38,test_performance_singlemodelFalse,False,0.6327519379844961,EnsembleSelection,10101,0,2,47,0.6357068335941576
39,test_performance_singlemodelFalse,True,0.6280684754521964,EnsembleSelection,10101,0,2,47,0.6254042775169536
40,test_performance_singlemodelFalse,False,0.6468023255813954,HistGradientBoostingClassifier,10101,1,2,47,0.660093896713615
41,test_performance_singlemodelFalse,False,0.6619024547803618,RandomForestClassifier,10101,1,2,47,0.6505216484089724
42,test_performance_singlemodelFalse,False,0.6433301033591732,DecisionTreeClassifier,10101,1,2,47,0.6062597809076682
43,test_performance_singlemodelFalse,False,0.5897125322997416,LinearDiscriminantAnalysis,10101,1,2,47,0.6324465310380804
44,test_performance_singlemodelFalse,False,0.6455910852713178,GradientBoostingClassifier,10101,1,2,47,0.6456442357850809
45,test_performance_singlemodelFalse,False,0.6421188630490956,MLPClassifier,10101,1,2,47,0.688471570161711
46,test_performance_singlemodelFalse,False,0.6433301033591732,EnsembleSelection,10101,1,2,47,0.6906364110589462
47,test_performance_singlemodelFalse,True,0.6735303617571059,EnsembleSelection,10101,1,2,47,0.6550339071465832
48,test_performance_singlemodelFalse,False,0.6141795865633075,HistGradientBoostingClassifier,10101,2,2,47,0.6434793948878457
49,test_performance_singlemodelFalse,False,0.6351744186046512,RandomForestClassifier,10101,2,2,47,0.6458268127282212
50,test_performance_singlemodelFalse,False,0.615390826873385,DecisionTreeClassifier,10101,2,2,47,0.6020083463745436
51,test_performance_singlemodelFalse,False,0.6584302325581395,LinearDiscriminantAnalysis,10101,2,2,47,0.660093896713615
52,test_performance_singlemodelFalse,False,0.6421188630490956,GradientBoostingClassifier,10101,2,2,47,0.6323682837767345
53,test_performance_singlemodelFalse,False,0.6258074935400517,MLPClassifier,10101,2,2,47,0.6286645800730308
54,test_performance_singlemodelFalse,False,0.6537467700258398,EnsembleSelection,10101,2,2,47,0.6873761085028691
55,test_performance_singlemodelFalse,True,0.6502745478036176,EnsembleSelection,10101,2,2,47,0.6774387063119458
56,test_performance_singlemodelFalse,False,0.6107073643410853,HistGradientBoostingClassifier,10101,3,2,47,0.6037297861241524
57,test_performance_singlemodelFalse,False,0.623546511627907,RandomForestClassifier,10101,3,2,47,0.6208920187793427
58,test_performance_singlemodelFalse,False,0.565406976744186,DecisionTreeClassifier,10101,3,2,47,0.6107720396452792
59,test_performance_singlemodelFalse,False,0.6619024547803618,LinearDiscriminantAnalysis,10101,3,2,47,0.670396452790819
60,test_performance_singlemodelFalse,False,0.6002906976744187,GradientBoostingClassifier,10101,3,2,47,0.633359415753782
61,test_performance_singlemodelFalse,False,0.5978682170542635,MLPClassifier,10101,3,2,47,0.6449139280125196
62,test_performance_singlemodelFalse,False,0.6502745478036176,EnsembleSelection,10101,3,2,47,0.6821335419926969
63,test_performance_singlemodelFalse,True,0.6502745478036176,EnsembleSelection,10101,3,2,47,0.6727438706311946
64,test_performance_singlemodelFalse,False,0.6141795865633075,HistGradientBoostingClassifier,10101,0,5,47,0.6214397496087637
65,test_performance_singlemodelFalse,False,0.6329134366925064,RandomForestClassifier,10101,0,5,47,0.6251434533124675
66,test_performance_singlemodelFalse,False,0.5620962532299743,DecisionTreeClassifier,10101,0,5,47,0.5972352634324465
67,test_performance_singlemodelFalse,False,0.5256782945736435,LinearDiscriminantAnalysis,10101,0,5,47,0.5498695878977569
68,test_performance_singlemodelFalse,False,0.6211240310077519,GradientBoostingClassifier,10101,0,5,47,0.6232394366197183
69,test_performance_singlemodelFalse,False,0.623546511627907,MLPClassifier,10101,0,5,47,0.6403234220135628
70,test_performance_singlemodelFalse,False,0.6245962532299743,EnsembleSelection,10101,0,5,47,0.6538601982263954
71,test_performance_singlemodelFalse,True,0.6245962532299743,EnsembleSelection,10101,0,5,47,0.6380542514345331
72,test_performance_singlemodelFalse,False,0.6502745478036176,HistGradientBoostingClassifier,10101,1,5,47,0.6725612936880543
73,test_performance_singlemodelFalse,False,0.6641634366925064,RandomForestClassifier,10101,1,5,47,0.6762649973917579
74,test_performance_singlemodelFalse,False,0.6304909560723514,DecisionTreeClassifier,10101,1,5,47,0.6723004694835681
75,test_performance_singlemodelFalse,False,0.6013404392764858,LinearDiscriminantAnalysis,10101,1,5,47,0.616640584246218
76,test_performance_singlemodelFalse,False,0.64906330749354,GradientBoostingClassifier,10101,1,5,47,0.6491653625456442
77,test_performance_singlemodelFalse,False,0.5314114987080103,MLPClassifier,10101,1,5,47,0.5658581116327595
78,test_performance_singlemodelFalse,False,0.657218992248062,EnsembleSelection,10101,1,5,47,0.6873761085028691
79,test_performance_singlemodelFalse,True,0.6537467700258398,EnsembleSelection,10101,1,5,47,0.6824986958789776
80,test_performance_singlemodelFalse,False,0.6119186046511628,HistGradientBoostingClassifier,10101,2,5,47,0.6631716223265519
81,test_performance_singlemodelFalse,False,0.6421188630490956,RandomForestClassifier,10101,2,5,47,0.6787949921752738
82,test_performance_singlemodelFalse,False,0.6200742894056848,DecisionTreeClassifier,10101,2,5,47,0.6726656233698487
83,test_performance_singlemodelFalse,False,0.6468023255813954,LinearDiscriminantAnalysis,10101,2,5,47,0.7058946270213876
84,test_performance_singlemodelFalse,False,0.6386466408268734,GradientBoostingClassifier,10101,2,5,47,0.6875586854460094
85,test_performance_singlemodelFalse,False,0.6292797157622739,MLPClassifier,10101,2,5,47,0.6318205529473135
86,test_performance_singlemodelFalse,False,0.6584302325581395,EnsembleSelection,10101,2,5,47,0.7183620239958268
87,test_performance_singlemodelFalse,True,0.6584302325581395,EnsembleSelection,10101,2,5,47,0.7208920187793427
88,test_performance_singlemodelFalse,False,0.6327519379844961,HistGradientBoostingClassifier,10101,3,5,47,0.6949660928534168
89,test_performance_singlemodelFalse,False,0.6525355297157622,RandomForestClassifier,10101,3,5,47,0.7058946270213876
90,test_performance_singlemodelFalse,False,0.6339631782945736,DecisionTreeClassifier,10101,3,5,47,0.6403234220135628
91,test_performance_singlemodelFalse,False,0.6584302325581395,LinearDiscriminantAnalysis,10101,3,5,47,0.7160146061554512
92,test_performance_singlemodelFalse,False,0.6455910852713178,GradientBoostingClassifier,10101,3,5,47,0.7006520605112154
93,test_performance_singlemodelFalse,False,0.6374354005167959,MLPClassifier,10101,3,5,47,0.6370631194574856
94,test_performance_singlemodelFalse,False,0.6584302325581395,EnsembleSelection,10101,3,5,47,0.7232394366197183
95,test_performance_singlemodelFalse,True,0.6584302325581395,EnsembleSelection,10101,3,5,47,0.7123109024517476
96,test_performance_singlemodelFalse,False,0.6141795865633075,HistGradientBoostingClassifier,10101,0,10,47,0.6212571726656234
97,test_performance_singlemodelFalse,False,0.6294412144702842,RandomForestClassifier,10101,0,10,47,0.5968701095461659
98,test_performance_singlemodelFalse,False,0.5737241602067183,DecisionTreeClassifier,10101,0,10,47,0.5872978612415232
99,test_performance_singlemodelFalse,False,0.5256782945736435,LinearDiscriminantAnalysis,10101,0,10,47,0.5498695878977569
100,test_performance_singlemodelFalse,False,0.6094961240310077,GradientBoostingClassifier,10101,0,10,47,0.6255868544600939
101,test_performance_singlemodelFalse,False,0.5501453488372093,MLPClassifier,10101,0,10,47,0.6169014084507042
102,test_performance_singlemodelFalse,False,0.61296834625323,EnsembleSelection,10101,0,10,47,0.6396713615023474
103,test_performance_singlemodelFalse,True,0.6211240310077519,EnsembleSelection,10101,0,10,47,0.6366979655712051
104,test_performance_singlemodelFalse,False,0.6455910852713178,HistGradientBoostingClassifier,10101,1,10,47,0.7142931664058425
105,test_performance_singlemodelFalse,False,0.6502745478036176,RandomForestClassifier,10101,1,10,47,0.7068857589984351
106,test_performance_singlemodelFalse,False,0.6339631782945736,DecisionTreeClassifier,10101,1,10,47,0.6778038601982264
107,test_performance_singlemodelFalse,False,0.6211240310077519,LinearDiscriminantAnalysis,10101,1,10,47,0.6201617110067814
