,hue,repeated_ensemble,performance,model,dataset_name,level,repeat,seed,val_score
0,test_performance_singlemodelFalse,False,0.9900061404278249,HistGradientBoostingClassifier,3,0,1,6,0.9933510155269871
1,test_performance_singlemodelFalse,False,0.993756187420895,RandomForestClassifier,3,0,1,6,0.9919738581084291
2,test_performance_singlemodelFalse,False,0.9949936715998947,DecisionTreeClassifier,3,0,1,6,0.9932053714378319
3,test_performance_singlemodelFalse,False,0.9349083321846139,LinearDiscriminantAnalysis,3,0,1,6,0.9425914309584149
4,test_performance_singlemodelFalse,False,0.9750435469116154,GradientBoostingClassifier,3,0,1,6,0.9821158139443913
5,test_performance_singlemodelFalse,False,0.98751237484179,MLPClassifier,3,0,1,6,0.9864048053468495
6,test_performance_singlemodelFalse,False,0.9912624218348601,EnsembleSelection,3,0,1,6,0.9945825288563901
7,test_performance_singlemodelFalse,True,0.9912624218348601,EnsembleSelection,3,0,1,6,0.9945825288563901
8,test_performance_singlemodelFalse,False,0.9949936715998947,HistGradientBoostingClassifier,3,1,1,6,0.9946310768861084
9,test_performance_singlemodelFalse,False,0.9950030702139125,RandomForestClassifier,3,1,1,6,0.9933024674972688
10,test_performance_singlemodelFalse,False,0.99624995300693,DecisionTreeClassifier,3,1,1,6,0.9906452487195894
11,test_performance_singlemodelFalse,False,0.9950030702139125,LinearDiscriminantAnalysis,3,1,1,6,0.9920709541678658
12,test_performance_singlemodelFalse,False,0.993756187420895,GradientBoostingClassifier,3,1,1,6,0.9912337626050245
13,test_performance_singlemodelFalse,False,0.9949936715998947,MLPClassifier,3,1,1,6,0.9912337626050245
14,test_performance_singlemodelFalse,False,0.9949936715998947,EnsembleSelection,3,1,1,6,0.9946310768861084
15,test_performance_singlemodelFalse,True,0.9949936715998947,EnsembleSelection,3,1,1,6,0.9946310768861084
16,test_performance_singlemodelFalse,False,0.99624995300693,HistGradientBoostingClassifier,3,2,1,6,0.9916280843715859
17,test_performance_singlemodelFalse,False,0.99624995300693,RandomForestClassifier,3,2,1,6,0.9921195021975842
