,hue,repeated_ensemble,performance,model,dataset_name,level,repeat,seed,val_score
0,test_performance_singlemodelFalse,False,0.7977716314417802,HistGradientBoostingClassifier,7592,0,1,81,0.7929830311298686
1,test_performance_singlemodelFalse,False,0.7789977053662568,RandomForestClassifier,7592,0,1,81,0.7720005863772551
2,test_performance_singlemodelFalse,False,0.770184299447014,DecisionTreeClassifier,7592,0,1,81,0.7447278739926785
3,test_performance_singlemodelFalse,False,0.709514480965578,LinearDiscriminantAnalysis,7592,0,1,81,0.6979786218365793
4,test_performance_singlemodelFalse,False,0.7795659295116161,GradientBoostingClassifier,7592,0,1,81,0.7768611223896089
5,test_performance_singlemodelFalse,False,0.6246507409166848,MLPClassifier,7592,0,1,81,0.6228817551554381
6,test_performance_singlemodelFalse,False,0.797708169982247,EnsembleSelection,7592,0,1,81,0.7934527654942574
7,test_performance_singlemodelFalse,True,0.797708169982247,EnsembleSelection,7592,0,1,81,0.7934527654942574
8,test_performance_singlemodelFalse,False,0.7933877617126643,HistGradientBoostingClassifier,7592,1,1,81,0.7899163051076195
9,test_performance_singlemodelFalse,False,0.7920211389845385,RandomForestClassifier,7592,1,1,81,0.7880223069830277
10,test_performance_singlemodelFalse,False,0.7772379531728482,DecisionTreeClassifier,7592,1,1,81,0.7552708956877772
11,test_performance_singlemodelFalse,False,0.8055472352577648,LinearDiscriminantAnalysis,7592,1,1,81,0.8000329115595952
12,test_performance_singlemodelFalse,False,0.788992581290906,GradientBoostingClassifier,7592,1,1,81,0.7865550577822338
13,test_performance_singlemodelFalse,False,0.7713965514840255,MLPClassifier,7592,1,1,81,0.6587182449100698
14,test_performance_singlemodelFalse,False,0.8055472352577648,EnsembleSelection,7592,1,1,81,0.8000329115595952
15,test_performance_singlemodelFalse,True,0.8055472352577648,EnsembleSelection,7592,1,1,81,0.8000329115595952
16,test_performance_singlemodelFalse,False,0.7923610676674898,HistGradientBoostingClassifier,7592,2,1,81,0.7888348214740832
17,test_performance_singlemodelFalse,False,0.790730964749029,RandomForestClassifier,7592,2,1,81,0.7853291682069543
18,test_performance_singlemodelFalse,False,0.7788896274611533,DecisionTreeClassifier,7592,2,1,81,0.7516562311959168
19,test_performance_singlemodelFalse,False,0.8014614041219111,LinearDiscriminantAnalysis,7592,2,1,81,0.7961998909375974
20,test_performance_singlemodelFalse,False,0.7905711597674757,GradientBoostingClassifier,7592,2,1,81,0.7872487369162886
21,test_performance_singlemodelFalse,False,0.6925738081643159,MLPClassifier,7592,2,1,81,0.6931650017365725
22,test_performance_singlemodelFalse,False,0.803030348246279,EnsembleSelection,7592,2,1,81,0.7960737801136062
23,test_performance_singlemodelFalse,True,0.803030348246279,EnsembleSelection,7592,2,1,81,0.7960737801136062
