,single_model,dataset_name,model,level,repeat,iteration,seed,performance
0,True,7592,RandomForestClassifierDefault,0,2,0,48,0.7691567400420343
1,True,7592,RandomForestClassifierDefault,0,2,1,48,0.7554933926851135
2,True,7592,RandomForestClassifierDefault,0,2,2,48,0.7700542664236437
3,True,7592,RandomForestClassifierDefault,0,2,3,48,0.7640487260193225
4,True,7592,RandomForestClassifierDefault,0,2,4,48,0.7706361015506797
5,True,7592,RandomForestClassifierDefault,0,2,5,48,0.7654847062044561
6,True,7592,RandomForestClassifierDefault,0,2,6,48,0.7713238177549505
7,True,7592,RandomForestClassifierDefault,0,2,7,48,0.7663475895526973
8,True,7592,RandomForestClassifierDefault,0,2,8,48,0.7708782926570488
9,True,7592,RandomForestClassifierDefault,0,2,9,48,0.7659214930122138
10,True,7592,RandomForestClassifierAutoSklearn,0,2,0,48,0.7724700114287348
11,True,7592,RandomForestClassifierAutoSklearn,0,2,1,48,0.7562244902128961
12,True,7592,RandomForestClassifierAutoSklearn,0,2,2,48,0.7731599897373433
13,True,7592,RandomForestClassifierAutoSklearn,0,2,3,48,0.7654416350081517
14,True,7592,RandomForestClassifierAutoSklearn,0,2,4,48,0.7722948442847641
15,True,7592,RandomForestClassifierAutoSklearn,0,2,5,48,0.7677858318421688
16,True,7592,RandomForestClassifierAutoSklearn,0,2,6,48,0.770655530108098
17,True,7592,RandomForestClassifierAutoSklearn,0,2,7,48,0.7675413786314619
18,True,7592,RandomForestClassifierAutoSklearn,0,2,8,48,0.7704868391499333
19,True,7592,RandomForestClassifierAutoSklearn,0,2,9,48,0.7682766902407128
20,True,7592,RandomForestClassifierAutoGluon,0,2,0,48,0.7699050040228972
21,True,7592,RandomForestClassifierAutoGluon,0,2,1,48,0.7583329721263503
22,True,7592,RandomForestClassifierAutoGluon,0,2,2,48,0.7701947905342463
23,True,7592,RandomForestClassifierAutoGluon,0,2,3,48,0.7643514649022837
24,True,7592,RandomForestClassifierAutoGluon,0,2,4,48,0.7713432463123686
25,True,7592,RandomForestClassifierAutoGluon,0,2,5,48,0.7670893773477542
26,True,7592,RandomForestClassifierAutoGluon,0,2,6,48,0.7719574623684349
27,True,7592,RandomForestClassifierAutoGluon,0,2,7,48,0.7679652130676076
28,True,7592,RandomForestClassifierAutoGluon,0,2,8,48,0.7735232763968969
29,True,7592,RandomForestClassifierAutoGluon,0,2,9,48,0.7690443827789937
30,True,7592,RandomForestClassifier1,0,2,0,48,0.774310397492596
31,True,7592,RandomForestClassifier1,0,2,1,48,0.7583005911973202
32,True,7592,RandomForestClassifier1,0,2,2,48,0.773555657325927
33,True,7592,RandomForestClassifier1,0,2,3,48,0.7645894419271845
34,True,7592,RandomForestClassifier1,0,2,4,48,0.7723877729903866
35,True,7592,RandomForestClassifier1,0,2,5,48,0.7675630692932178
36,True,7592,RandomForestClassifier1,0,2,6,48,0.7725564639485513
37,True,7592,RandomForestClassifier1,0,2,7,48,0.7670547343143861
38,True,7592,RandomForestClassifier1,0,2,8,48,0.7727122025351039
39,True,7592,RandomForestClassifier1,0,2,9,48,0.768869215635023
40,True,7592,RandomForestClassifier2,0,2,0,48,0.7695265028873938
41,True,7592,RandomForestClassifier2,0,2,1,48,0.7540810551388661
42,True,7592,RandomForestClassifier2,0,2,2,48,0.7703094099016248
43,True,7592,RandomForestClassifier2,0,2,3,48,0.7625023405482787
44,True,7592,RandomForestClassifier2,0,2,4,48,0.7708501258094868
45,True,7592,RandomForestClassifier2,0,2,5,48,0.7662653511143491
46,True,7592,RandomForestClassifier2,0,2,6,48,0.7706338394463419
47,True,7592,RandomForestClassifier2,0,2,7,48,0.7668989957278336
48,True,7592,RandomForestClassifier2,0,2,8,48,0.7714037940889609
49,True,7592,RandomForestClassifier2,0,2,9,48,0.7687610724534506
50,True,7592,RandomForestClassifier3,0,2,0,48,0.7692370265032522
51,True,7592,RandomForestClassifier3,0,2,1,48,0.7619211256756577
52,True,7592,RandomForestClassifier3,0,2,2,48,0.7724573691843304
53,True,7592,RandomForestClassifier3,0,2,3,48,0.7679354043701229
54,True,7592,RandomForestClassifier3,0,2,4,48,0.7731256568311828
55,True,7592,RandomForestClassifier3,0,2,5,48,0.769533599327615
56,True,7592,RandomForestClassifier3,0,2,6,48,0.7741248502085587
57,True,7592,RandomForestClassifier3,0,2,7,48,0.7705111020432348
58,True,7592,RandomForestClassifier3,0,2,8,48,0.7741183740227526
59,True,7592,RandomForestClassifier3,0,2,9,48,0.7718259866751839
60,True,7592,RandomForestClassifier4,0,2,0,48,0.772846560587108
61,True,7592,RandomForestClassifier4,0,2,1,48,0.7618842205379517
62,True,7592,RandomForestClassifier4,0,2,2,48,0.7740620403276286
63,True,7592,RandomForestClassifier4,0,2,3,48,0.7703770541184383
64,True,7592,RandomForestClassifier4,0,2,4,48,0.7741637073233949
65,True,7592,RandomForestClassifier4,0,2,5,48,0.7722239163681053
66,True,7592,RandomForestClassifier4,0,2,6,48,0.775216972291557
67,True,7592,RandomForestClassifier4,0,2,7,48,0.771886534451776
68,True,7592,RandomForestClassifier4,0,2,8,48,0.7752775200681492
69,True,7592,RandomForestClassifier4,0,2,9,48,0.772911632572376
70,True,7592,RandomForestClassifierDefault,1,2,10,48,0.7686011197854299
71,True,7592,RandomForestClassifierDefault,1,2,11,48,0.7543905803348411
72,True,7592,RandomForestClassifierDefault,1,2,12,48,0.7694727414238152
73,True,7592,RandomForestClassifierDefault,1,2,13,48,0.7617197436612553
74,True,7592,RandomForestClassifierDefault,1,2,14,48,0.7690900262068436
75,True,7592,RandomForestClassifierDefault,1,2,15,48,0.763203319251369
76,True,7592,RandomForestClassifierDefault,1,2,16,48,0.767119806299654
77,True,7592,RandomForestClassifierDefault,1,2,17,48,0.764247845929387
78,True,7592,RandomForestClassifierDefault,1,2,18,48,0.7698535046636565
79,True,7592,RandomForestClassifierDefault,1,2,19,48,0.7657055167762765
80,True,7592,RandomForestClassifierAutoSklearn,1,2,10,48,0.767781307633493
81,True,7592,RandomForestClassifierAutoSklearn,1,2,11,48,0.7537957928361929
82,True,7592,RandomForestClassifierAutoSklearn,1,2,12,48,0.7695938369769997
83,True,7592,RandomForestClassifierAutoSklearn,1,2,13,48,0.7635147964244741
84,True,7592,RandomForestClassifierAutoSklearn,1,2,14,48,0.770748768940928
85,True,7592,RandomForestClassifierAutoSklearn,1,2,15,48,0.7651994439017826
86,True,7592,RandomForestClassifierAutoSklearn,1,2,16,48,0.7713500326253823
87,True,7592,RandomForestClassifierAutoSklearn,1,2,17,48,0.7670009728508076
88,True,7592,RandomForestClassifierAutoSklearn,1,2,18,48,0.7713435564395762
89,True,7592,RandomForestClassifierAutoSklearn,1,2,19,48,0.7683569767019307
90,True,7592,RandomForestClassifierAutoGluon,1,2,10,48,0.7706101968074557
91,True,7592,RandomForestClassifierAutoGluon,1,2,11,48,0.7587049970760478
92,True,7592,RandomForestClassifierAutoGluon,1,2,12,48,0.7713736752642686
93,True,7592,RandomForestClassifierAutoGluon,1,2,13,48,0.765820136143655
94,True,7592,RandomForestClassifierAutoGluon,1,2,14,48,0.7700176714131454
95,True,7592,RandomForestClassifierAutoGluon,1,2,15,48,0.7664579948386077
96,True,7592,RandomForestClassifierAutoGluon,1,2,16,48,0.7715770092558012
97,True,7592,RandomForestClassifierAutoGluon,1,2,17,48,0.766801852940743
98,True,7592,RandomForestClassifierAutoGluon,1,2,18,48,0.7710709363813073
99,True,7592,RandomForestClassifierAutoGluon,1,2,19,48,0.767833427247149
100,True,7592,RandomForestClassifier1,1,2,10,48,0.7712114604919099
101,True,7592,RandomForestClassifier1,1,2,11,48,0.7581212099718813
102,True,7592,RandomForestClassifier1,1,2,12,48,0.7730628469502528
103,True,7592,RandomForestClassifier1,1,2,13,48,0.7649724672713636
104,True,7592,RandomForestClassifier1,1,2,14,48,0.7719707248672546
105,True,7592,RandomForestClassifier1,1,2,15,48,0.7662721374273627
106,True,7592,RandomForestClassifier1,1,2,16,48,0.7723621783743702
107,True,7592,RandomForestClassifier1,1,2,17,48,0.7694037654842866
108,True,7592,RandomForestClassifier1,1,2,18,48,0.7725373455183409
109,True,7592,RandomForestClassifier1,1,2,19,48,0.7688154541714445
110,True,7592,RandomForestClassifier2,1,2,10,48,0.7716375570323935
111,True,7592,RandomForestClassifier2,1,2,11,48,0.7546997954036083
112,True,7592,RandomForestClassifier2,1,2,12,48,0.7677728794705567
113,True,7592,RandomForestClassifier2,1,2,13,48,0.7606470501356752
114,True,7592,RandomForestClassifier2,1,2,14,48,0.7694209319373668
115,True,7592,RandomForestClassifier2,1,2,15,48,0.7642889651485612
116,True,7592,RandomForestClassifier2,1,2,16,48,0.7697042422629099
117,True,7592,RandomForestClassifier2,1,2,17,48,0.7651518484968025
118,True,7592,RandomForestClassifier2,1,2,18,48,0.7701691959182297
119,True,7592,RandomForestClassifier2,1,2,19,48,0.7666224717153041
120,True,7592,RandomForestClassifier3,1,2,10,48,0.7731667760503571
121,True,7592,RandomForestClassifier3,1,2,11,48,0.765132730066592
122,True,7592,RandomForestClassifier3,1,2,12,48,0.7743411365717034
123,True,7592,RandomForestClassifier3,1,2,13,48,0.7706797930013995
124,True,7592,RandomForestClassifier3,1,2,14,48,0.773921516217026
125,True,7592,RandomForestClassifier3,1,2,15,48,0.7715297239780288
126,True,7592,RandomForestClassifier3,1,2,16,48,0.7735647057432786
127,True,7592,RandomForestClassifier3,1,2,17,48,0.7729527517915502
128,True,7592,RandomForestClassifier3,1,2,18,48,0.7748666380036155
129,True,7592,RandomForestClassifier3,1,2,19,48,0.7743217080142855
130,True,7592,RandomForestClassifier4,1,2,10,48,0.7717327478423538
131,True,7592,RandomForestClassifier4,1,2,11,48,0.7629633902493379
132,True,7592,RandomForestClassifier4,1,2,12,48,0.7711466986338495
133,True,7592,RandomForestClassifier4,1,2,13,48,0.7667176625252644
134,True,7592,RandomForestClassifier4,1,2,14,48,0.7720377488296528
135,True,7592,RandomForestClassifier4,1,2,15,48,0.7690230022444453
136,True,7592,RandomForestClassifier4,1,2,16,48,0.7718949626147125
137,True,7592,RandomForestClassifier4,1,2,17,48,0.7685710009607376
138,True,7592,RandomForestClassifier4,1,2,18,48,0.7717262716565478
139,True,7592,RandomForestClassifier4,1,2,19,48,0.7696631230437359
140,True,7592,RandomForestClassifierDefault,2,2,20,48,0.7721135110821951
141,True,7592,RandomForestClassifierDefault,2,2,21,48,0.7541548654142782
142,True,7592,RandomForestClassifierDefault,2,2,22,48,0.7713089134062081
143,True,7592,RandomForestClassifierDefault,2,2,23,48,0.7631039143599405
144,True,7592,RandomForestClassifierDefault,2,2,24,48,0.7700416241792392
145,True,7592,RandomForestClassifierDefault,2,2,25,48,0.7649248718663835
146,True,7592,RandomForestClassifierDefault,2,2,26,48,0.7707639834168779
147,True,7592,RandomForestClassifierDefault,2,2,27,48,0.7668474963685928
148,True,7592,RandomForestClassifierDefault,2,2,28,48,0.7703184583189763
149,True,7592,RandomForestClassifierDefault,2,2,29,48,0.7673448309529428
150,True,7592,RandomForestClassifierAutoSklearn,2,2,20,48,0.7645654891610907
151,True,7592,RandomForestClassifierAutoSklearn,2,2,21,48,0.7507247125558612
152,True,7592,RandomForestClassifierAutoSklearn,2,2,22,48,0.7692846219082324
153,True,7592,RandomForestClassifierAutoSklearn,2,2,23,48,0.7620723400535345
154,True,7592,RandomForestClassifierAutoSklearn,2,2,24,48,0.766801852940743
