,single_model,dataset_name,model,level,repeat,iteration,seed,performance
0,True,146818,RandomForestClassifierDefault,0,2,0,86,0.8703629032258065
1,True,146818,RandomForestClassifierDefault,0,2,1,86,0.8748655913978494
2,True,146818,RandomForestClassifierDefault,0,2,2,86,0.8882392473118279
3,True,146818,RandomForestClassifierDefault,0,2,3,86,0.8819892473118279
4,True,146818,RandomForestClassifierDefault,0,2,4,86,0.8882392473118279
5,True,146818,RandomForestClassifierDefault,0,2,5,86,0.8882392473118279
6,True,146818,RandomForestClassifierDefault,0,2,6,86,0.8828629032258064
7,True,146818,RandomForestClassifierDefault,0,2,7,86,0.8828629032258064
8,True,146818,RandomForestClassifierDefault,0,2,8,86,0.8828629032258064
9,True,146818,RandomForestClassifierDefault,0,2,9,86,0.8828629032258064
10,True,146818,RandomForestClassifierAutoSklearn,0,2,0,86,0.8891129032258065
11,True,146818,RandomForestClassifierAutoSklearn,0,2,1,86,0.8936155913978494
12,True,146818,RandomForestClassifierAutoSklearn,0,2,2,86,0.8891129032258065
13,True,146818,RandomForestClassifierAutoSklearn,0,2,3,86,0.8828629032258064
14,True,146818,RandomForestClassifierAutoSklearn,0,2,4,86,0.8721102150537634
15,True,146818,RandomForestClassifierAutoSklearn,0,2,5,86,0.8828629032258064
16,True,146818,RandomForestClassifierAutoSklearn,0,2,6,86,0.8774865591397849
17,True,146818,RandomForestClassifierAutoSklearn,0,2,7,86,0.8774865591397849
18,True,146818,RandomForestClassifierAutoSklearn,0,2,8,86,0.8774865591397849
19,True,146818,RandomForestClassifierAutoSklearn,0,2,9,86,0.8828629032258064
20,True,146818,RandomForestClassifierAutoGluon,0,2,0,86,0.875739247311828
21,True,146818,RandomForestClassifierAutoGluon,0,2,1,86,0.875739247311828
22,True,146818,RandomForestClassifierAutoGluon,0,2,2,86,0.8882392473118279
23,True,146818,RandomForestClassifierAutoGluon,0,2,3,86,0.8882392473118279
24,True,146818,RandomForestClassifierAutoGluon,0,2,4,86,0.894489247311828
25,True,146818,RandomForestClassifierAutoGluon,0,2,5,86,0.8882392473118279
26,True,146818,RandomForestClassifierAutoGluon,0,2,6,86,0.8882392473118279
27,True,146818,RandomForestClassifierAutoGluon,0,2,7,86,0.8882392473118279
28,True,146818,RandomForestClassifierAutoGluon,0,2,8,86,0.8882392473118279
29,True,146818,RandomForestClassifierAutoGluon,0,2,9,86,0.8882392473118279
30,True,146818,RandomForestClassifier1,0,2,0,86,0.8604838709677419
31,True,146818,RandomForestClassifier1,0,2,1,86,0.8873655913978494
32,True,146818,RandomForestClassifier1,0,2,2,86,0.8774865591397849
33,True,146818,RandomForestClassifier1,0,2,3,86,0.875739247311828
34,True,146818,RandomForestClassifier1,0,2,4,86,0.8774865591397849
35,True,146818,RandomForestClassifier1,0,2,5,86,0.8774865591397849
36,True,146818,RandomForestClassifier1,0,2,6,86,0.8774865591397849
37,True,146818,RandomForestClassifier1,0,2,7,86,0.8774865591397849
38,True,146818,RandomForestClassifier1,0,2,8,86,0.8721102150537634
39,True,146818,RandomForestClassifier1,0,2,9,86,0.8721102150537634
40,True,146818,RandomForestClassifier2,0,2,0,86,0.864986559139785
41,True,146818,RandomForestClassifier2,0,2,1,86,0.863239247311828
42,True,146818,RandomForestClassifier2,0,2,2,86,0.8828629032258064
43,True,146818,RandomForestClassifier2,0,2,3,86,0.8819892473118279
44,True,146818,RandomForestClassifier2,0,2,4,86,0.8828629032258064
45,True,146818,RandomForestClassifier2,0,2,5,86,0.8882392473118279
46,True,146818,RandomForestClassifier2,0,2,6,86,0.8882392473118279
47,True,146818,RandomForestClassifier2,0,2,7,86,0.8882392473118279
48,True,146818,RandomForestClassifier2,0,2,8,86,0.8882392473118279
49,True,146818,RandomForestClassifier2,0,2,9,86,0.8882392473118279
50,True,146818,RandomForestClassifier3,0,2,0,86,0.8676075268817205
51,True,146818,RandomForestClassifier3,0,2,1,86,0.8712365591397849
52,True,146818,RandomForestClassifier3,0,2,2,86,0.8676075268817205
53,True,146818,RandomForestClassifier3,0,2,3,86,0.8676075268817205
54,True,146818,RandomForestClassifier3,0,2,4,86,0.8676075268817205
55,True,146818,RandomForestClassifier3,0,2,5,86,0.8676075268817205
56,True,146818,RandomForestClassifier3,0,2,6,86,0.8676075268817205
57,True,146818,RandomForestClassifier3,0,2,7,86,0.8613575268817204
58,True,146818,RandomForestClassifier3,0,2,8,86,0.8676075268817205
59,True,146818,RandomForestClassifier3,0,2,9,86,0.8676075268817205
60,True,146818,RandomForestClassifier4,0,2,0,86,0.8676075268817205
61,True,146818,RandomForestClassifier4,0,2,1,86,0.863239247311828
62,True,146818,RandomForestClassifier4,0,2,2,86,0.8658602150537634
63,True,146818,RandomForestClassifier4,0,2,3,86,0.8712365591397849
64,True,146818,RandomForestClassifier4,0,2,4,86,0.8604838709677419
65,True,146818,RandomForestClassifier4,0,2,5,86,0.8658602150537634
66,True,146818,RandomForestClassifier4,0,2,6,86,0.8604838709677419
67,True,146818,RandomForestClassifier4,0,2,7,86,0.8604838709677419
68,True,146818,RandomForestClassifier4,0,2,8,86,0.8604838709677419
69,True,146818,RandomForestClassifier4,0,2,9,86,0.8604838709677419
70,True,146818,RandomForestClassifierDefault,1,2,10,86,0.8641129032258064
71,True,146818,RandomForestClassifierDefault,1,2,11,86,0.8623655913978494
72,True,146818,RandomForestClassifierDefault,1,2,12,86,0.8694892473118279
