,tool,max_number_models,max_number_folds,max_num_repetitions,stacking_levels,cv_type,allowed_folds_to_use,task,model,fold,train,val,test,overfit,seed
0,autosklearn,40,10,5,1,cv,1.0,1468,best_individual_model,0,0.9959837119306272,0.9340100770598696,0.9113540843837262,0.013946244381026984,51
1,autosklearn,40,10,5,1,cv,1.0,1468,best_ensemble_model,0,0.9585075430576296,inf,0.9495587397774616,0.0,51
2,autosklearn,40,10,5,1,cv,1.0,1468,best_individual_model,1,0.9959837119306272,0.9340100770598696,0.9113540843837262,0.013946244381026984,51
3,autosklearn,40,10,5,1,cv,1.0,1468,best_ensemble_model,1,0.9563791087335036,inf,0.9440323342510558,0.0007446240004381766,51
4,autosklearn,40,10,5,1,cv,1.0,1468,best_individual_model,2,0.9959837119306272,0.9340100770598696,0.9113540843837262,0.013946244381026984,51
5,autosklearn,40,10,5,1,cv,1.0,1468,best_ensemble_model,2,0.9563791087335036,inf,0.9414483549228908,0.0033286033286031858,51
6,autosklearn,40,10,5,1,cv,1.0,1468,best_individual_model,3,0.9959837119306272,0.9340100770598696,0.9113540843837262,0.013946244381026984,51
7,autosklearn,40,10,5,1,cv,1.0,1468,best_ensemble_model,3,0.9566962127543116,inf,0.9411833314020532,0.0035936268494407564,51
8,autosklearn,40,10,5,1,cv,1.0,1468,best_individual_model,4,0.9959837119306272,0.9340100770598696,0.9113540843837262,0.013946244381026984,51
9,autosklearn,40,10,5,1,cv,1.0,1468,best_ensemble_model,4,0.956126964334576,inf,0.9417739552484911,0.0030030030030029353,51
