,tool,max_number_models,max_number_folds,max_num_repetitions,stacking_levels,cv_type,allowed_folds_to_use,task,model,fold,train,val,test,overfit,seed
0,autosklearn,20,3,3,1,cv,1.0,1468,best_individual_model,0,0.9955564871113548,0.9196700645742792,0.8959958690255109,0.029801660236442706,51
1,autosklearn,20,3,3,1,cv,1.0,1468,best_ensemble_model,0,0.9510440558906396,inf,0.9386599288786508,0.0005269672610419551,51
2,autosklearn,20,3,3,1,cv,1.0,1468,best_individual_model,1,0.9955564871113548,0.9196700645742792,0.8959958690255109,0.029801660236442706,51
3,autosklearn,20,3,3,1,cv,1.0,1468,best_ensemble_model,1,0.950035461198356,inf,0.9360759495504852,0.0024123791565651143,51
4,autosklearn,20,3,3,1,cv,1.0,1468,best_individual_model,2,0.9955564871113548,0.9196700645742792,0.8959958690255109,0.029801660236442706,51
5,autosklearn,20,3,3,1,cv,1.0,1468,best_ensemble_model,2,0.9518705847429859,inf,0.9416629318816536,0.0,51
6,autosklearn,20,3,3,1,cv,1.0,1468,best_individual_model,3,0.9955564871113548,0.9196700645742792,0.8959958690255109,0.029801660236442706,51
7,autosklearn,20,3,3,1,cv,1.0,1468,best_ensemble_model,3,0.9518795852480886,inf,0.9360759495504852,0.0037621472404083534,51
8,autosklearn,20,3,3,1,cv,1.0,1468,best_individual_model,4,0.9955564871113548,0.9196700645742792,0.8959958690255109,0.029801660236442706,51
9,autosklearn,20,3,3,1,cv,1.0,1468,best_ensemble_model,4,0.9490438004933209,inf,0.93349197022232,0.008761585505771441,51
