,model,score_test,score_val,pred_time_test,pred_time_val,fit_time,pred_time_test_marginal,pred_time_val_marginal,fit_time_marginal,stack_level,can_infer,fit_order
0,XGBoost_BAG_L1,0.895509,0.870020,85.090523,69.200332,14208.987731,0.630770,0.448932,403.275349,1,True,26
1,LightGBMCustom_BAG_L1,0.895509,0.871296,86.608555,69.244981,22145.372153,2.148802,0.493581,8339.659770,1,True,27
2,LightGBM_BAG_L1,0.894426,0.877706,85.239447,69.107669,15800.500294,0.779694,0.356269,1994.787911,1,True,23
3,ExtraTreesEntr_BAG_L1,0.883063,0.867510,93.777397,76.736785,13847.901809,9.317643,7.985385,42.189427,1,True,22
4,ExtraTreesGini_BAG_L1,0.883063,0.868846,93.785151,77.188896,13847.758533,9.325398,8.437496,42.046150,1,True,21
5,LightGBMXT_BAG_L1,0.871158,0.881835,85.410839,69.194542,15292.245018,0.951086,0.443142,1486.532635,1,True,24
6,NeuralNetMXNet_BAG_L1,0.860335,0.874109,87.105237,71.099881,14158.419210,2.645483,2.348481,352.706827,1,True,15
7,WeightedEnsemble_L2,0.859794,0.889540,117.892001,98.396151,18749.124086,0.009567,0.000690,0.673551,2,True,28
8,RandomForestEntr_BAG_L1,0.859253,0.867336,93.552797,76.652452,13882.186430,9.093044,7.901052,76.474048,1,True,20
9,RandomForestGini_BAG_L1,0.859253,0.866033,93.593897,76.643337,13865.660568,9.134143,7.891937,59.948186,1,True,19
10,CatBoost_BAG_L1,0.858712,0.877733,84.922300,69.050223,14529.650121,0.462547,0.298823,723.937738,1,True,25
11,NeuralNetFastAI_BAG_L0,0.848485,0.850878,11.624842,8.823401,567.132755,11.624842,8.823401,567.132755,0,True,2
12,WeightedEnsemble_L1,0.848485,0.856034,13.477037,10.275759,1487.142003,0.006426,0.000684,0.668036,1,True,14
13,NeuralNetFastAI_BAG_L1,0.848431,0.887030,97.278421,81.410789,14424.528776,12.818668,12.659389,618.816394,1,True,16
14,NeuralNetMXNet_BAG_L0,0.846807,0.839064,1.370604,1.063946,513.991294,1.370604,1.063946,513.991294,0,True,1
15,LightGBMCustom_BAG_L0,0.812716,0.763986,3.186578,0.592535,7723.848174,3.186578,0.592535,7723.848174,0,True,13
16,LightGBMXT_BAG_L0,0.812229,0.782400,1.849177,0.670554,1518.106011,1.849177,0.670554,1518.106011,0,True,10
17,LightGBM_BAG_L0,0.811093,0.765275,1.697854,0.546491,2128.354289,1.697854,0.546491,2128.354289,0,True,9
18,XGBoost_BAG_L0,0.800271,0.758865,0.809645,0.513508,710.992377,0.809645,0.513508,710.992377,0,True,12
19,CatBoost_BAG_L0,0.790043,0.786111,0.475166,0.387728,405.349918,0.475166,0.387728,405.349918,0,True,11
20,RandomForestGini_BAG_L0,0.777543,0.754986,10.905310,9.365233,67.554878,10.905310,9.365233,67.554878,0,True,5
21,ExtraTreesGini_BAG_L0,0.755411,0.747106,11.388994,9.339540,48.706490,11.388994,9.339540,48.706490,0,True,7
22,ExtraTreesEntr_BAG_L0,0.755411,0.744542,11.395680,9.396310,51.902837,11.395680,9.396310,51.902837,0,True,8
23,RandomForestEntr_BAG_L0,0.754816,0.762706,10.862402,9.291390,68.842746,10.862402,9.291390,68.842746,0,True,6
24,KNeighborsUnif_BAG_L0,0.649729,0.650874,9.443688,9.375880,0.459360,9.443688,9.375880,0.459360,0,True,3
25,KNeighborsUnif_BAG_L1,0.649729,0.659639,92.485380,76.687458,13806.484641,8.025626,7.936058,0.772258,1,True,17
26,KNeighborsDist_BAG_L0,0.637825,0.652056,9.449813,9.384884,0.471254,9.449813,9.384884,0.471254,0,True,4
27,KNeighborsDist_BAG_L1,0.637825,0.662407,92.500605,76.693846,13806.503341,8.040851,7.942446,0.790958,1,True,18
