,model,score_test,score_val,pred_time_test,pred_time_val,fit_time,pred_time_test_marginal,pred_time_val_marginal,fit_time_marginal,stack_level,can_infer,fit_order
0,XGBoost_BAG_L1,0.962963,0.944444,68.793535,60.200215,11384.223884,0.537030,0.295619,305.352293,1,True,26
1,LightGBM_BAG_L1,0.962963,0.950617,68.956408,60.298057,13063.559625,0.699903,0.393462,1984.688035,1,True,23
2,LightGBMXT_BAG_L1,0.962963,0.942387,69.148893,60.288689,13044.812884,0.892388,0.384094,1965.941294,1,True,24
3,RandomForestEntr_BAG_L1,0.962963,0.934156,72.689056,66.953395,11129.279436,4.432551,7.048799,50.407846,1,True,20
4,ExtraTreesEntr_BAG_L1,0.962963,0.939300,73.073638,67.154078,11110.250570,4.817133,7.249482,31.378979,1,True,22
5,ExtraTreesGini_BAG_L1,0.962963,0.942387,74.200566,67.263083,11109.980294,5.944061,7.358487,31.108703,1,True,21
6,LightGBMCustom_BAG_L0,0.953704,0.929012,1.499652,0.400067,7245.352940,1.499652,0.400067,7245.352940,0,True,13
7,RandomForestGini_BAG_L0,0.953704,0.921811,4.605135,4.927833,37.677229,4.605135,4.927833,37.677229,0,True,5
8,ExtraTreesGini_BAG_L0,0.953704,0.930041,4.676372,3.797518,33.901943,4.676372,3.797518,33.901943,0,True,7
9,CatBoost_BAG_L1,0.953704,0.937243,68.928932,60.526431,12034.590479,0.672427,0.621835,955.718889,1,True,25
10,LightGBMCustom_BAG_L1,0.953704,0.951646,70.195161,60.405671,20275.300510,1.938657,0.501075,9196.428920,1,True,27
11,WeightedEnsemble_L2,0.953704,0.954733,70.900080,60.799928,22260.901749,0.005016,0.000796,0.913204,2,True,28
12,RandomForestGini_BAG_L1,0.953704,0.937243,72.660017,66.144991,11116.829014,4.403512,6.240396,37.957424,1,True,19
13,KNeighborsUnif_BAG_L1,0.953704,0.933128,72.961661,63.610979,11082.259343,4.705156,3.706383,3.387753,1,True,17
14,KNeighborsDist_BAG_L1,0.953704,0.934156,72.990962,63.611193,11082.248724,4.734457,3.706598,3.377133,1,True,18
15,CatBoost_BAG_L0,0.953704,0.917695,0.602293,0.572188,366.858324,0.602293,0.572188,366.858324,0,True,11
16,XGBoost_BAG_L0,0.944444,0.915638,0.417437,0.259007,457.387892,0.417437,0.259007,457.387892,0,True,12
17,ExtraTreesEntr_BAG_L0,0.944444,0.922840,4.712177,3.822209,37.063406,4.712177,3.822209,37.063406,0,True,8
18,NeuralNetMXNet_BAG_L0,0.944444,0.938272,5.276556,5.266372,445.698797,5.276556,5.266372,445.698797,0,True,1
19,WeightedEnsemble_L1,0.944444,0.946502,47.089961,41.313427,905.704889,0.008035,0.000860,0.925675,1,True,14
20,NeuralNetMXNet_BAG_L1,0.944444,0.923868,76.820366,67.528777,11452.106176,8.563861,7.624182,373.234586,1,True,15
21,RandomForestEntr_BAG_L0,0.925926,0.914609,4.543226,4.310139,37.941314,4.543226,4.310139,37.941314,0,True,6
22,KNeighborsDist_BAG_L0,0.898148,0.885802,3.902436,3.705170,2.725584,3.902436,3.705170,2.725584,0,True,4
23,KNeighborsUnif_BAG_L0,0.888889,0.879630,3.894454,3.704343,2.723207,3.894454,3.704343,2.723207,0,True,3
24,LightGBM_BAG_L0,0.870370,0.859053,0.869576,0.356004,1079.695679,0.869576,0.356004,1079.695679,0,True,9
25,LightGBMXT_BAG_L0,0.861111,0.859053,0.840370,0.357277,943.730207,0.840370,0.357277,943.730207,0,True,10
26,NeuralNetFastAI_BAG_L1,0.787037,0.638889,103.916306,93.066052,11592.337735,35.659802,33.161457,513.466145,1,True,16
27,NeuralNetFastAI_BAG_L0,0.675926,0.311728,32.416821,28.426469,388.115067,32.416821,28.426469,388.115067,0,True,2
