,model,score_test,score_val,pred_time_test,pred_time_val,fit_time,pred_time_test_marginal,pred_time_val_marginal,fit_time_marginal,stack_level,can_infer,fit_order
0,NeuralNetMXNet_BAG_L1,0.895022,0.862153,87.160264,74.219322,13936.826347,2.616660,2.336108,354.556323,1,True,15
1,LightGBMCustom_BAG_L1,0.883063,0.868805,86.983116,72.431718,21306.532004,2.439512,0.548504,7724.261980,1,True,27
2,RandomForestEntr_BAG_L1,0.882522,0.860958,93.604203,80.010410,13660.732464,9.060598,8.127195,78.462440,1,True,20
3,XGBoost_BAG_L1,0.882468,0.858414,85.204257,72.326782,13986.588428,0.660653,0.443568,404.318404,1,True,26
4,LightGBMXT_BAG_L1,0.881981,0.877894,85.550959,72.313537,14996.892461,1.007355,0.430322,1414.622437,1,True,24
5,LightGBM_BAG_L1,0.871699,0.880397,85.594054,72.296989,15578.975935,1.050449,0.413775,1996.705911,1,True,23
6,CatBoost_BAG_L1,0.871212,0.862314,85.072425,72.221598,14285.506351,0.528820,0.338384,703.236327,1,True,25
7,RandomForestGini_BAG_L1,0.847348,0.862207,93.624590,79.892048,13644.154509,9.080986,8.008833,61.884485,1,True,19
8,ExtraTreesEntr_BAG_L1,0.847348,0.867254,93.852928,80.779154,13626.030827,9.309323,8.895940,43.760803,1,True,22
9,WeightedEnsemble_L2,0.846807,0.901098,105.294691,92.216250,14184.449495,0.005022,0.000669,0.664693,2,True,28
10,ExtraTreesGini_BAG_L1,0.835444,0.865945,93.885461,80.603563,13624.243804,9.341856,8.720348,41.973781,1,True,21
11,NeuralNetFastAI_BAG_L1,0.835444,0.899843,97.259132,84.275541,14183.009876,12.715528,12.392326,600.739852,1,True,16
12,NeuralNetFastAI_BAG_L0,0.824134,0.851958,11.372578,8.798234,559.730372,11.372578,8.798234,559.730372,0,True,2
13,WeightedEnsemble_L1,0.824134,0.851958,11.376715,8.798918,560.400013,0.004137,0.000684,0.669641,1,True,14
14,NeuralNetMXNet_BAG_L0,0.798593,0.847897,1.404553,1.092479,511.537122,1.404553,1.092479,511.537122,0,True,1
15,RandomForestEntr_BAG_L0,0.777597,0.745339,10.907965,9.918613,72.092329,10.907965,9.918613,72.092329,0,True,6
16,RandomForestGini_BAG_L0,0.777597,0.742869,11.039985,10.070919,68.084131,11.039985,10.070919,68.084131,0,True,5
17,LightGBMXT_BAG_L0,0.777056,0.784567,1.825390,0.658864,1424.526021,1.825390,0.658864,1424.526021,0,True,10
18,ExtraTreesEntr_BAG_L0,0.777056,0.746850,11.364236,10.444039,55.736657,11.364236,10.444039,55.736657,0,True,8
19,ExtraTreesGini_BAG_L0,0.777056,0.749468,11.365655,10.031777,49.300839,11.365655,10.031777,49.300839,0,True,7
20,LightGBMCustom_BAG_L0,0.766234,0.755742,3.526535,0.660871,7674.734227,3.526535,0.660871,7674.734227,0,True,13
21,XGBoost_BAG_L0,0.765693,0.774242,0.806210,0.514195,738.909431,0.806210,0.514195,738.909431,0,True,12
22,LightGBM_BAG_L0,0.754329,0.781955,1.572664,0.507939,2017.181391,1.572664,0.507939,2017.181391,0,True,9
23,CatBoost_BAG_L0,0.753788,0.779439,0.450252,0.415807,409.496805,0.450252,0.415807,409.496805,0,True,11
24,KNeighborsDist_BAG_L0,0.708333,0.649512,9.456662,9.388171,0.473309,9.456662,9.388171,0.473309,0,True,4
25,KNeighborsUnif_BAG_L1,0.707792,0.642757,92.574142,79.823255,13583.044950,8.030537,7.940041,0.774926,1,True,17
26,KNeighborsDist_BAG_L1,0.707792,0.649168,92.580102,79.830664,13583.064072,8.036497,7.947449,0.794048,1,True,18
27,KNeighborsUnif_BAG_L0,0.696429,0.644208,9.450920,9.381307,0.467391,9.450920,9.381307,0.467391,0,True,3
