,model,score_test,score_val,pred_time_test,pred_time_val,fit_time,pred_time_test_marginal,pred_time_val_marginal,fit_time_marginal,stack_level,can_infer,fit_order
0,RandomForestGini_BAG_L1,0.995671,0.985570,44.042390,52.298590,11983.162539,4.679882,7.842532,49.375769,1,True,19
1,ExtraTreesEntr_BAG_L1,0.995671,0.985089,44.102154,50.875596,11958.283228,4.739646,6.419538,24.496458,1,True,22
2,ExtraTreesGini_BAG_L1,0.995671,0.985570,44.112193,50.265847,11956.983950,4.749685,5.809789,23.197180,1,True,21
3,NeuralNetFastAI_BAG_L1,0.995671,0.988456,47.518938,52.281199,12396.220356,8.156430,7.825140,462.433585,1,True,16
4,XGBoost_BAG_L0,0.991342,0.982203,0.414650,0.269884,379.942965,0.414650,0.269884,379.942965,0,True,12
5,LightGBM_BAG_L0,0.991342,0.985570,1.054949,0.345825,1289.375108,1.054949,0.345825,1289.375108,0,True,9
6,LightGBMCustom_BAG_L0,0.991342,0.984127,1.674618,0.413505,7189.207986,1.674618,0.413505,7189.207986,0,True,13
7,RandomForestEntr_BAG_L0,0.991342,0.977393,4.767564,7.421938,50.961096,4.767564,7.421938,50.961096,0,True,6
8,RandomForestGini_BAG_L0,0.991342,0.976431,4.779763,8.133983,38.689412,4.779763,8.133983,38.689412,0,True,5
9,CatBoost_BAG_L1,0.991342,0.986051,39.634353,44.631833,12737.666094,0.271845,0.175774,803.879323,1,True,25
10,LightGBMXT_BAG_L1,0.991342,0.987494,39.782254,44.672118,13685.663477,0.419746,0.216060,1751.876707,1,True,24
11,XGBoost_BAG_L1,0.991342,0.986532,39.851885,44.790380,12205.730252,0.489377,0.334321,271.943482,1,True,26
12,LightGBMCustom_BAG_L1,0.991342,0.986532,40.139552,44.759973,20111.956709,0.777044,0.303915,8178.169939,1,True,27
13,RandomForestEntr_BAG_L1,0.991342,0.984608,44.042746,51.905035,12014.906817,4.680238,7.448977,81.120047,1,True,20
14,WeightedEnsemble_L2,0.991342,0.989418,48.423747,52.835390,14613.249880,0.002837,0.001018,1.220006,2,True,28
15,ExtraTreesEntr_BAG_L0,0.987013,0.979798,5.024890,7.325854,25.441812,5.024890,7.325854,25.441812,0,True,8
16,ExtraTreesGini_BAG_L0,0.987013,0.979798,5.032031,7.026870,25.440208,5.032031,7.026870,25.440208,0,True,7
17,NeuralNetFastAI_BAG_L0,0.987013,0.975469,5.435251,3.762258,357.212745,5.435251,3.762258,357.212745,0,True,2
18,WeightedEnsemble_L1,0.987013,0.988937,26.516790,27.130509,8888.641815,0.010999,0.001120,1.223051,1,True,14
19,LightGBM_BAG_L1,0.987013,0.986532,39.775102,44.674910,13877.652807,0.412594,0.218852,1943.866037,1,True,23
20,NeuralNetMXNet_BAG_L1,0.987013,0.974988,42.730035,47.616141,12193.831099,3.367527,3.160083,260.044329,1,True,15
21,LightGBMXT_BAG_L0,0.978355,0.979317,1.589095,0.533896,1864.020004,1.589095,0.533896,1864.020004,0,True,10
22,CatBoost_BAG_L0,0.969697,0.972102,0.200795,0.161960,345.493188,0.200795,0.161960,345.493188,0,True,11
23,NeuralNetMXNet_BAG_L0,0.965368,0.973064,1.104850,0.805009,367.261341,1.104850,0.805009,367.261341,0,True,1
24,KNeighborsDist_BAG_L0,0.952381,0.957191,4.144053,4.128647,0.372314,4.144053,4.128647,0.372314,0,True,4
25,KNeighborsDist_BAG_L1,0.952381,0.957672,43.571788,48.571474,11934.767972,4.209280,4.115415,0.981202,1,True,18
26,KNeighborsUnif_BAG_L1,0.939394,0.942280,43.568772,48.569980,11934.767541,4.206264,4.113921,0.980771,1,True,17
27,KNeighborsUnif_BAG_L0,0.935065,0.940837,4.139999,4.126430,0.368592,4.139999,4.126430,0.368592,0,True,3
