,model,score_test,score_val,pred_time_test,pred_time_val,fit_time,pred_time_test_marginal,pred_time_val_marginal,fit_time_marginal,stack_level,can_infer,fit_order
0,NeuralNetMXNet_BAG_L0,0.749270,0.745546,4.299887,3.566425,2638.428275,4.299887,3.566425,2638.428275,0,True,1
1,NeuralNetMXNet_BAG_L1,0.746375,0.747415,205.417892,59.579142,11274.686303,4.607840,3.799906,910.566924,1,True,12
2,WeightedEnsemble_L2,0.746284,0.747477,234.062943,81.683708,11297.308522,0.010380,0.013514,18.415509,2,True,25
3,WeightedEnsemble_L1,0.744419,0.746472,11.554612,7.401452,5421.656937,0.006177,0.013257,14.134283,1,True,11
4,RandomForestEntr_BAG_L1,0.736132,0.734095,225.573673,59.151165,10774.133479,24.763621,3.371930,410.014100,1,True,17
5,RandomForestGini_BAG_L1,0.733947,0.735159,226.984079,59.156288,10668.122481,26.174026,3.377053,304.003102,1,True,16
6,LightGBMXT_BAG_L1,0.733060,0.739871,202.323880,57.068752,10620.410848,1.513828,1.289516,256.291469,1,True,21
7,LightGBMCustom_BAG_L1,0.730706,0.738138,203.140100,57.284204,11289.289776,2.330048,1.504968,925.170397,1,True,24
8,NeuralNetFastAI_BAG_L1,0.730243,0.739401,208.557094,60.608776,14535.130702,7.747042,4.829540,4171.011323,1,True,13
9,CatBoost_BAG_L1,0.730051,0.741299,201.342366,56.546082,11083.399626,0.532314,0.766846,719.280247,1,True,22
10,LightGBM_BAG_L1,0.729755,0.740058,202.331412,56.981215,10657.158705,1.521359,1.201979,293.039326,1,True,20
11,XGBoost_BAG_L1,0.728813,0.738697,203.420340,57.779105,10645.285863,2.610288,1.999869,281.166484,1,True,23
12,ExtraTreesGini_BAG_L1,0.728586,0.733652,228.055665,60.166457,10494.744740,27.245613,4.387221,130.625361,1,True,18
13,ExtraTreesEntr_BAG_L1,0.727652,0.733499,228.268840,59.846261,10502.743522,27.458788,4.067025,138.624143,1,True,19
14,KNeighborsUnif_BAG_L1,0.717839,0.734287,229.444723,77.870288,10368.326089,28.634670,22.091053,4.206710,1,True,14
15,KNeighborsDist_BAG_L1,0.716149,0.723168,229.123062,77.983296,10368.318874,28.313010,22.204060,4.199495,1,True,15
16,NeuralNetFastAI_BAG_L0,0.708882,0.718777,7.248548,3.821770,2769.094380,7.248548,3.821770,2769.094380,0,True,2
17,LightGBMCustom_BAG_L0,0.678102,0.691621,12.873799,9.796167,2819.437115,12.873799,9.796167,2819.437115,0,True,10
18,XGBoost_BAG_L0,0.669251,0.676652,5.772542,4.671096,1221.983440,5.772542,4.671096,1221.983440,0,True,9
19,LightGBM_BAG_L0,0.648728,0.664519,8.746247,6.197894,220.598424,8.746247,6.197894,220.598424,0,True,7
20,LightGBMXT_BAG_L0,0.640096,0.658154,9.286469,6.705583,216.894971,9.286469,6.705583,216.894971,0,True,8
21,ExtraTreesEntr_BAG_L0,0.596071,0.598383,45.387810,5.495789,134.649595,45.387810,5.495789,134.649595,0,True,6
22,ExtraTreesGini_BAG_L0,0.593869,0.597523,43.932582,5.457093,121.335442,43.932582,5.457093,121.335442,0,True,5
23,RandomForestEntr_BAG_L0,0.591619,0.594722,26.725444,4.786592,116.073701,26.725444,4.786592,116.073701,0,True,4
24,RandomForestGini_BAG_L0,0.589283,0.592065,36.536725,5.280827,105.624036,36.536725,5.280827,105.624036,0,True,3
