,model,score_test,score_val,pred_time_test,pred_time_val,fit_time,pred_time_test_marginal,pred_time_val_marginal,fit_time_marginal,stack_level,can_infer,fit_order
0,NeuralNetFastAI_BAG_L1,0.896104,0.886915,95.510634,87.069841,13970.016666,12.628296,12.197661,608.649088,1,True,16
1,CatBoost_BAG_L1,0.883117,0.886989,83.342859,75.178685,14102.936013,0.460521,0.306505,741.568435,1,True,25
2,WeightedEnsemble_L2,0.872294,0.894776,116.440988,106.637774,18334.474123,0.009605,0.000698,0.671288,2,True,28
3,RandomForestEntr_BAG_L1,0.871753,0.876552,91.935844,84.198075,13439.490254,9.053506,9.325895,78.122676,1,True,20
4,RandomForestGini_BAG_L1,0.871753,0.874014,91.948530,84.806155,13424.693182,9.066192,9.933975,63.325604,1,True,19
5,LightGBMXT_BAG_L1,0.871212,0.884318,83.702279,75.283276,14771.409426,0.819941,0.411096,1410.041849,1,True,24
6,XGBoost_BAG_L1,0.860390,0.876478,83.535328,75.332000,13791.060603,0.652990,0.459820,429.693026,1,True,26
7,LightGBM_BAG_L1,0.859848,0.882961,83.967368,75.300991,15486.473278,1.085030,0.428811,2125.105701,1,True,23
8,ExtraTreesGini_BAG_L1,0.859848,0.884493,92.155969,83.689144,13403.706018,9.273631,8.816964,42.338441,1,True,21
9,ExtraTreesEntr_BAG_L1,0.859848,0.884466,92.163964,84.476040,13406.099321,9.281626,9.603860,44.731744,1,True,22
10,NeuralNetMXNet_BAG_L1,0.848485,0.878036,85.568222,77.328757,13716.140163,2.685884,2.456577,354.772585,1,True,15
11,LightGBMCustom_BAG_L1,0.847944,0.880351,85.644983,75.466549,21696.715486,2.762645,0.594369,8335.347908,1,True,27
12,NeuralNetMXNet_BAG_L0,0.790584,0.850763,1.454403,1.093946,546.443031,1.454403,1.093946,546.443031,0,True,1
13,NeuralNetFastAI_BAG_L0,0.790584,0.857106,11.196286,8.947914,574.137255,11.196286,8.947914,574.137255,0,True,2
14,WeightedEnsemble_L1,0.790584,0.857106,11.200418,8.948593,574.806526,0.004132,0.000680,0.669271,1,True,14
15,LightGBMXT_BAG_L0,0.731602,0.791218,1.571075,0.610240,1352.413928,1.571075,0.610240,1352.413928,0,True,10
16,RandomForestEntr_BAG_L0,0.731602,0.758381,10.858959,10.846674,74.742417,10.858959,10.846674,74.742417,0,True,6
17,XGBoost_BAG_L0,0.720779,0.780699,0.756171,0.514835,717.939524,0.756171,0.514835,717.939524,0,True,12
18,LightGBM_BAG_L0,0.720238,0.787278,1.612726,0.526969,2064.004336,1.612726,0.526969,2064.004336,0,True,9
19,LightGBMCustom_BAG_L0,0.720238,0.775377,2.609962,0.561388,7422.483335,2.609962,0.561388,7422.483335,0,True,13
20,CatBoost_BAG_L0,0.708874,0.789923,0.443411,0.429864,432.518612,0.443411,0.429864,432.518612,0,True,11
21,ExtraTreesGini_BAG_L0,0.708333,0.766444,11.332406,10.427485,49.882846,11.332406,10.427485,49.882846,0,True,7
22,ExtraTreesEntr_BAG_L0,0.708333,0.762544,11.358155,10.968825,57.770309,11.358155,10.968825,57.770309,0,True,8
23,RandomForestGini_BAG_L0,0.697511,0.770201,10.908285,11.173009,68.085285,10.908285,11.173009,68.085285,0,True,5
24,KNeighborsDist_BAG_L0,0.627110,0.657089,9.393692,9.387935,0.475618,9.393692,9.387935,0.475618,0,True,4
25,KNeighborsDist_BAG_L1,0.627110,0.659748,90.881081,82.819587,13362.158167,7.998743,7.947407,0.790589,1,True,18
26,KNeighborsUnif_BAG_L0,0.626515,0.653261,9.386806,9.383097,0.471081,9.386806,9.383097,0.471081,0,True,3
27,KNeighborsUnif_BAG_L1,0.626515,0.657095,90.882290,82.812665,13362.148286,7.999952,7.940485,0.780709,1,True,17
