,model,score_test,score_val,pred_time_test,pred_time_val,fit_time,pred_time_test_marginal,pred_time_val_marginal,fit_time_marginal,stack_level,can_infer,fit_order
0,RandomForestEntr_BAG_L0,0.991342,0.980760,5.229167,6.819496,50.654001,5.229167,6.819496,50.654001,0,True,6
1,RandomForestGini_BAG_L0,0.991342,0.980279,5.430464,7.421499,38.170023,5.430464,7.421499,38.170023,0,True,5
2,WeightedEnsemble_L1,0.991342,0.990861,27.300754,26.752368,9094.894307,0.011004,0.001126,1.218004,1,True,14
3,LightGBM_BAG_L1,0.991342,0.989418,41.465855,42.087729,12982.212422,0.245484,0.111754,974.525740,1,True,23
4,RandomForestEntr_BAG_L1,0.991342,0.987494,42.385118,43.812026,12027.405863,1.164747,1.836050,19.719181,1,True,20
5,RandomForestGini_BAG_L1,0.991342,0.987975,42.488035,43.607680,12019.307168,1.267664,1.631704,11.620486,1,True,19
6,ExtraTreesEntr_BAG_L1,0.991342,0.987494,42.500536,42.998067,12013.236041,1.280165,1.022092,5.549359,1,True,22
7,ExtraTreesGini_BAG_L1,0.991342,0.989899,42.505877,43.804376,12013.232913,1.285506,1.828401,5.546232,1,True,21
8,LightGBMXT_BAG_L1,0.991342,0.988456,43.597978,43.177875,20760.094699,2.377607,1.201900,8752.408017,1,True,24
9,WeightedEnsemble_L2,0.991342,0.988456,43.601412,43.178933,20760.097023,0.003433,0.001058,0.002324,2,True,25
10,CatBoost_BAG_L0,0.987013,0.973064,0.287811,0.160509,358.412441,0.287811,0.160509,358.412441,0,True,11
11,LightGBM_BAG_L0,0.987013,0.988456,0.993397,0.288044,1269.129874,0.993397,0.288044,1269.129874,0,True,9
12,LightGBMXT_BAG_L0,0.987013,0.979798,1.851515,0.594935,1747.439803,1.851515,0.594935,1747.439803,0,True,10
13,LightGBMCustom_BAG_L0,0.987013,0.987013,2.209378,0.461007,7403.467825,2.209378,0.461007,7403.467825,0,True,13
14,ExtraTreesEntr_BAG_L0,0.987013,0.981722,4.998804,6.622541,25.441133,4.998804,6.622541,25.441133,0,True,8
15,ExtraTreesGini_BAG_L0,0.987013,0.980279,5.016074,6.422271,25.229033,5.016074,6.422271,25.229033,0,True,7
16,NeuralNetMXNet_BAG_L1,0.987013,0.980760,42.097587,42.756103,12074.435027,0.877216,0.780127,66.748345,1,True,15
17,NeuralNetFastAI_BAG_L1,0.987013,0.988456,43.213186,43.749371,12113.498192,1.992815,1.773396,105.811510,1,True,16
18,XGBoost_BAG_L0,0.982684,0.983165,0.466404,0.242803,365.156161,0.466404,0.242803,365.156161,0,True,12
19,NeuralNetMXNet_BAG_L0,0.978355,0.971621,1.096919,0.784449,366.906839,1.096919,0.784449,366.906839,0,True,1
20,KNeighborsDist_BAG_L0,0.978355,0.958153,4.173939,4.126415,0.371953,4.173939,4.126415,0.371953,0,True,4
21,NeuralNetFastAI_BAG_L0,0.978355,0.976912,5.295959,3.907413,356.944265,5.295959,3.907413,356.944265,0,True,2
22,KNeighborsDist_BAG_L1,0.978355,0.957191,42.281904,43.004726,12007.934542,1.061533,1.028750,0.247860,1,True,18
23,KNeighborsUnif_BAG_L1,0.948052,0.942761,42.283373,43.003928,12007.930779,1.063002,1.027952,0.244097,1,True,17
24,KNeighborsUnif_BAG_L0,0.943723,0.942761,4.170539,4.124594,0.363331,4.170539,4.124594,0.363331,0,True,3
