,model,score_test,score_val,pred_time_test,pred_time_val,fit_time,pred_time_test_marginal,pred_time_val_marginal,fit_time_marginal,stack_level,can_infer,fit_order
0,LightGBM_BAG_L0,0.995671,0.986532,0.912846,0.290555,1271.771394,0.912846,0.290555,1271.771394,0,True,9
1,LightGBM_BAG_L1,0.995671,0.986051,40.471457,43.854663,13633.587486,0.436267,0.214797,1902.026341,1,True,23
2,XGBoost_BAG_L1,0.995671,0.987013,40.560068,43.971596,12008.220958,0.524878,0.331731,276.659813,1,True,26
3,LightGBMCustom_BAG_L1,0.995671,0.986051,40.698103,43.904635,19783.330168,0.662914,0.264769,8051.769024,1,True,27
4,RandomForestEntr_BAG_L1,0.995671,0.985570,44.767820,51.195709,11812.787518,4.732630,7.555843,81.226373,1,True,20
5,RandomForestGini_BAG_L1,0.995671,0.985570,44.785204,50.267478,11779.948522,4.750014,6.627612,48.387377,1,True,19
6,NeuralNetFastAI_BAG_L1,0.995671,0.988456,48.720434,51.638424,12207.087973,8.685244,7.998559,475.526829,1,True,16
7,WeightedEnsemble_L2,0.995671,0.990861,53.450219,55.359181,22427.171638,0.004371,0.001078,1.271348,2,True,28
8,LightGBMCustom_BAG_L0,0.991342,0.983165,1.738343,0.423415,7173.860830,1.738343,0.423415,7173.860830,0,True,13
9,LightGBMXT_BAG_L1,0.991342,0.986532,40.522307,43.866450,13460.184355,0.487117,0.226585,1728.623210,1,True,24
10,ExtraTreesGini_BAG_L1,0.991342,0.987494,44.849821,48.536110,11754.603738,4.814631,4.896245,23.042594,1,True,21
11,ExtraTreesEntr_BAG_L1,0.991342,0.987975,44.853074,51.687448,11757.719010,4.817885,8.047583,26.157866,1,True,22
12,WeightedEnsemble_L1,0.987013,0.988937,40.052197,43.640998,11732.776040,0.017008,0.001133,1.214895,1,True,14
13,LightGBMXT_BAG_L0,0.982684,0.980760,1.496068,0.517407,1690.771234,1.496068,0.517407,1690.771234,0,True,10
14,NeuralNetMXNet_BAG_L1,0.982684,0.980760,43.661423,46.879977,11996.578096,3.626233,3.240112,265.016951,1,True,15
15,CatBoost_BAG_L0,0.978355,0.975469,0.242128,0.134093,372.070904,0.242128,0.134093,372.070904,0,True,11
16,XGBoost_BAG_L0,0.978355,0.981722,0.445806,0.251322,375.451287,0.445806,0.251322,375.451287,0,True,12
17,RandomForestEntr_BAG_L0,0.978355,0.980279,4.944453,7.524094,49.690223,4.944453,7.524094,49.690223,0,True,6
18,CatBoost_BAG_L1,0.978355,0.985089,40.313137,43.842398,12470.406377,0.277947,0.202532,738.845233,1,True,25
19,RandomForestGini_BAG_L0,0.974026,0.978355,4.847605,7.529776,37.697997,4.847605,7.529776,37.697997,0,True,5
20,ExtraTreesGini_BAG_L0,0.974026,0.981241,5.079918,7.127232,25.480034,5.079918,7.127232,25.480034,0,True,7
21,ExtraTreesEntr_BAG_L0,0.974026,0.981241,5.086166,6.925149,25.487457,5.086166,6.925149,25.487457,0,True,8
22,KNeighborsDist_BAG_L1,0.974026,0.959596,44.277201,47.754175,11732.534668,4.242011,4.114310,0.973524,1,True,18
23,NeuralNetMXNet_BAG_L0,0.969697,0.972583,1.098889,0.823055,341.346330,1.098889,0.823055,341.346330,0,True,1
24,KNeighborsDist_BAG_L0,0.969697,0.962001,4.171085,4.124831,0.370003,4.171085,4.124831,0.370003,0,True,4
25,NeuralNetFastAI_BAG_L0,0.965368,0.978355,5.805124,3.845962,367.196436,5.805124,3.845962,367.196436,0,True,2
26,KNeighborsUnif_BAG_L1,0.965368,0.946128,44.273983,47.752442,11732.527631,4.238793,4.112577,0.966486,1,True,17
27,KNeighborsUnif_BAG_L0,0.961039,0.946609,4.166758,4.122976,0.367016,4.166758,4.122976,0.367016,0,True,3
