,model,score_test,score_val,pred_time_test,pred_time_val,fit_time,pred_time_test_marginal,pred_time_val_marginal,fit_time_marginal,stack_level,can_infer,fit_order
0,LightGBM_BAG_L1,0.987013,0.987494,40.336372,41.717784,13111.862222,0.443221,0.217263,1853.820588,1,True,23
1,NeuralNetFastAI_BAG_L1,0.987013,0.988937,48.355472,49.334211,11707.256060,8.462320,7.833689,449.214426,1,True,16
2,XGBoost_BAG_L0,0.982684,0.983165,0.449342,0.236400,355.822686,0.449342,0.236400,355.822686,0,True,12
3,LightGBMXT_BAG_L1,0.982684,0.989418,40.365590,41.724582,12928.746951,0.472438,0.224060,1670.705317,1,True,24
4,XGBoost_BAG_L1,0.982684,0.987494,40.443890,41.833666,11537.031301,0.550738,0.333144,278.989666,1,True,26
5,LightGBMCustom_BAG_L1,0.982684,0.988456,40.588240,41.774713,19170.719683,0.695088,0.274191,7912.678049,1,True,27
6,RandomForestGini_BAG_L1,0.982684,0.988937,44.593405,48.216399,11304.871336,4.700253,6.715877,46.829701,1,True,19
7,RandomForestEntr_BAG_L1,0.982684,0.987013,44.600042,48.840062,11338.098667,4.706890,7.339540,80.057033,1,True,20
8,ExtraTreesGini_BAG_L1,0.982684,0.989418,44.655200,47.099259,11280.224508,4.762048,5.598737,22.182874,1,True,21
9,ExtraTreesEntr_BAG_L1,0.982684,0.987013,44.767438,45.582897,11280.221164,4.874287,4.082375,22.179530,1,True,22
10,WeightedEnsemble_L2,0.982684,0.990380,46.271927,47.815828,22718.655386,0.005980,0.001055,1.226925,2,True,28
11,LightGBM_BAG_L0,0.978355,0.987975,0.953861,0.291630,1207.818290,0.953861,0.291630,1207.818290,0,True,9
12,LightGBMCustom_BAG_L0,0.978355,0.983165,2.045703,0.447786,6957.025964,2.045703,0.447786,6957.025964,0,True,13
13,WeightedEnsemble_L1,0.978355,0.989899,21.743052,19.984426,8552.394862,0.009848,0.001096,1.212769,1,True,14
14,CatBoost_BAG_L1,0.978355,0.986532,40.165168,41.676820,12007.798526,0.272016,0.176298,749.756892,1,True,25
15,CatBoost_BAG_L0,0.974026,0.976431,0.238716,0.153357,370.421353,0.238716,0.153357,370.421353,0,True,11
16,RandomForestEntr_BAG_L0,0.974026,0.982203,4.790706,7.519209,49.808409,4.790706,7.519209,49.808409,0,True,6
17,NeuralNetMXNet_BAG_L0,0.969697,0.972102,1.056467,0.762108,329.163912,1.056467,0.762108,329.163912,0,True,1
18,LightGBMXT_BAG_L0,0.969697,0.978836,1.551333,0.518691,1551.080393,1.551333,0.518691,1551.080393,0,True,10
19,RandomForestGini_BAG_L0,0.969697,0.981241,4.800897,7.116245,37.216254,4.800897,7.116245,37.216254,0,True,5
20,NeuralNetFastAI_BAG_L0,0.969697,0.972583,5.595515,3.883563,348.390304,5.595515,3.883563,348.390304,0,True,2
21,ExtraTreesGini_BAG_L0,0.965368,0.981722,5.036115,6.011595,25.125877,5.036115,6.011595,25.125877,0,True,7
22,ExtraTreesEntr_BAG_L0,0.965368,0.982203,5.037268,6.315832,25.436911,5.037268,6.315832,25.436911,0,True,8
23,NeuralNetMXNet_BAG_L1,0.952381,0.981722,43.321799,44.598304,11509.815943,3.428647,3.097782,251.774309,1,True,15
24,KNeighborsDist_BAG_L1,0.952381,0.961039,44.133330,45.614291,11259.018138,4.240178,4.113769,0.976504,1,True,18
25,KNeighborsDist_BAG_L0,0.948052,0.959596,4.170314,4.123218,0.368537,4.170314,4.123218,0.368537,0,True,4
26,KNeighborsUnif_BAG_L1,0.939394,0.945647,44.128762,45.612381,11259.010619,4.235610,4.111860,0.968985,1,True,17
27,KNeighborsUnif_BAG_L0,0.930736,0.942761,4.166913,4.120889,0.362744,4.166913,4.120889,0.362744,0,True,3
