,model,score_test,score_val,pred_time_test,pred_time_val,fit_time,pred_time_test_marginal,pred_time_val_marginal,fit_time_marginal,stack_level,can_infer,fit_order
0,NeuralNetMXNet_BAG_L0,0.916667,0.939300,5.938765,5.371361,436.241921,5.938765,5.371361,436.241921,0,True,1
1,XGBoost_BAG_L1,0.916667,0.946502,74.901738,58.293768,11055.584311,0.512941,0.274971,295.578799,1,True,26
2,LightGBM_BAG_L1,0.916667,0.946502,75.232250,58.414344,12690.222413,0.843454,0.395548,1930.216901,1,True,23
3,KNeighborsUnif_BAG_L1,0.907407,0.933128,78.525999,61.725911,10763.532049,4.137203,3.707115,3.526537,1,True,17
4,KNeighborsDist_BAG_L1,0.907407,0.934156,78.534192,61.726730,10763.523658,4.145396,3.707933,3.518146,1,True,18
5,ExtraTreesEntr_BAG_L1,0.898148,0.943416,78.851743,65.375052,10791.152920,4.462946,7.356255,31.147407,1,True,22
6,RandomForestEntr_BAG_L1,0.898148,0.937243,79.242152,65.064301,10809.141253,4.853355,7.045504,49.135740,1,True,20
7,ExtraTreesGini_BAG_L1,0.898148,0.943416,79.318714,65.378566,10791.571304,4.929917,7.359769,31.565791,1,True,21
8,ExtraTreesGini_BAG_L0,0.898148,0.937243,4.719214,3.700518,33.800178,4.719214,3.700518,33.800178,0,True,7
9,WeightedEnsemble_L1,0.898148,0.949588,10.663167,9.072716,470.956551,0.005188,0.000838,0.914452,1,True,14
10,CatBoost_BAG_L1,0.898148,0.943416,75.209998,58.651899,11677.326680,0.821202,0.633103,917.321168,1,True,25
11,LightGBMXT_BAG_L1,0.898148,0.941358,75.224855,58.394255,12659.240421,0.836059,0.375458,1899.234909,1,True,24
12,LightGBMCustom_BAG_L1,0.898148,0.946502,76.264469,58.485039,19683.760339,1.875673,0.466243,8923.754826,1,True,27
13,NeuralNetMXNet_BAG_L1,0.898148,0.927984,83.154708,65.639120,11127.549155,8.765912,7.620323,367.543643,1,True,15
14,WeightedEnsemble_L2,0.898148,0.949588,119.142860,100.223395,23366.486401,0.009727,0.000910,0.919920,2,True,28
15,LightGBMCustom_BAG_L0,0.888889,0.937243,1.628513,0.374380,7053.506617,1.628513,0.374380,7053.506617,0,True,13
16,ExtraTreesEntr_BAG_L0,0.888889,0.932099,5.470987,3.823020,37.237356,5.470987,3.823020,37.237356,0,True,8
17,RandomForestEntr_BAG_L0,0.888889,0.916667,5.653527,3.909952,38.269957,5.653527,3.909952,38.269957,0,True,6
18,RandomForestGini_BAG_L1,0.888889,0.939300,79.028690,63.952030,10796.981791,4.639893,5.933233,36.976278,1,True,19
19,RandomForestGini_BAG_L0,0.879630,0.929012,5.482697,3.823394,37.269176,5.482697,3.823394,37.269176,0,True,5
20,XGBoost_BAG_L0,0.861111,0.918724,0.639559,0.253010,439.501311,0.639559,0.253010,439.501311,0,True,12
21,CatBoost_BAG_L0,0.851852,0.920782,0.821486,0.576274,350.384449,0.821486,0.576274,350.384449,0,True,11
22,KNeighborsDist_BAG_L0,0.851852,0.881687,4.401779,3.702831,2.720882,4.401779,3.702831,2.720882,0,True,4
23,KNeighborsUnif_BAG_L0,0.851852,0.880658,4.409914,3.703579,2.716740,4.409914,3.703579,2.716740,0,True,3
24,LightGBMXT_BAG_L0,0.833333,0.863169,1.130844,0.352381,926.865338,1.130844,0.352381,926.865338,0,True,10
25,NeuralNetFastAI_BAG_L1,0.814815,0.619342,110.149946,91.092853,11267.128995,35.761149,33.074056,507.123483,1,True,16
26,LightGBM_BAG_L0,0.805556,0.855967,1.069234,0.354461,1018.101624,1.069234,0.354461,1018.101624,0,True,9
27,NeuralNetFastAI_BAG_L0,0.500000,0.259259,33.022279,28.073636,383.389964,33.022279,28.073636,383.389964,0,True,2
