,model,score_test,score_val,pred_time_test,pred_time_val,fit_time,pred_time_test_marginal,pred_time_val_marginal,fit_time_marginal,stack_level,can_infer,fit_order
0,NeuralNetFastAI_BAG_L1,0.860931,0.889419,97.224070,81.320825,14173.550234,12.558128,12.469658,612.654955,1,True,16
1,WeightedEnsemble_L2,0.860931,0.889472,106.336188,89.200869,14233.321543,0.004847,0.000694,0.677960,2,True,28
2,NeuralNetMXNet_BAG_L1,0.860390,0.872692,87.414542,71.185392,13932.579965,2.748601,2.334225,371.684685,1,True,15
3,RandomForestEntr_BAG_L1,0.860390,0.879088,93.768396,76.753998,13637.548793,9.102455,7.902831,76.653514,1,True,20
4,ExtraTreesEntr_BAG_L1,0.860390,0.881854,93.986303,76.730145,13602.948664,9.320361,7.878978,42.053385,1,True,22
5,ExtraTreesGini_BAG_L1,0.860390,0.883163,94.046843,77.387485,13602.970398,9.380902,8.536318,42.075118,1,True,21
6,CatBoost_BAG_L1,0.849026,0.877779,85.123657,69.181181,14258.379727,0.457716,0.330014,697.484447,1,True,25
7,XGBoost_BAG_L1,0.848485,0.867328,85.255487,69.288027,13967.194752,0.589546,0.436860,406.299472,1,True,26
8,LightGBM_BAG_L1,0.848485,0.879061,85.631467,69.221995,15544.863001,0.965526,0.370828,1983.967722,1,True,23
9,LightGBMXT_BAG_L1,0.848485,0.884351,85.715937,69.280570,15060.320903,1.049996,0.429403,1499.425623,1,True,24
10,RandomForestGini_BAG_L1,0.837662,0.879115,93.773212,76.730517,13619.988629,9.107271,7.879350,59.093349,1,True,19
11,NeuralNetMXNet_BAG_L0,0.826299,0.860966,1.444408,1.083900,529.125587,1.444408,1.083900,529.125587,0,True,1
12,LightGBMCustom_BAG_L1,0.813853,0.879135,88.246709,69.548586,22046.839216,3.580768,0.697419,8485.943937,1,True,27
13,NeuralNetFastAI_BAG_L0,0.791126,0.862349,11.710036,8.628758,559.085694,11.710036,8.628758,559.085694,0,True,2
14,WeightedEnsemble_L1,0.791126,0.863637,13.160441,9.713337,1088.885583,0.005997,0.000679,0.674302,1,True,14
15,RandomForestEntr_BAG_L0,0.779762,0.744266,10.958757,9.491789,69.046794,10.958757,9.491789,69.046794,0,True,6
16,XGBoost_BAG_L0,0.768939,0.765052,0.759262,0.458643,666.037260,0.759262,0.458643,666.037260,0,True,12
17,LightGBMXT_BAG_L0,0.768398,0.766605,1.835958,0.652731,1428.353616,1.835958,0.652731,1428.353616,0,True,10
18,RandomForestGini_BAG_L0,0.767857,0.750810,10.992242,9.363368,67.505750,10.992242,9.363368,67.505750,0,True,5
19,CatBoost_BAG_L0,0.746212,0.756201,0.372605,0.399622,402.298597,0.372605,0.399622,402.298597,0,True,11
20,LightGBM_BAG_L0,0.745130,0.776806,1.651527,0.541736,2105.287788,1.651527,0.541736,2105.287788,0,True,9
21,LightGBMCustom_BAG_L0,0.745130,0.769000,3.160821,0.626733,7630.707696,3.160821,0.626733,7630.707696,0,True,13
22,ExtraTreesGini_BAG_L0,0.745130,0.738996,11.394517,9.432193,48.797835,11.394517,9.432193,48.797835,0,True,7
23,ExtraTreesEntr_BAG_L0,0.745130,0.741709,11.496652,9.412484,53.716685,11.496652,9.412484,53.716685,0,True,8
24,KNeighborsUnif_BAG_L0,0.639556,0.640295,9.439552,9.377131,0.461125,9.439552,9.377131,0.461125,0,True,3
25,KNeighborsUnif_BAG_L1,0.639556,0.651645,92.718333,76.791245,13561.673367,8.052391,7.940078,0.778087,1,True,17
26,KNeighborsDist_BAG_L0,0.628193,0.645303,9.449604,9.382078,0.470852,9.449604,9.382078,0.470852,0,True,4
27,KNeighborsDist_BAG_L1,0.628193,0.650344,92.723858,76.797114,13561.688089,8.057917,7.945947,0.792809,1,True,18
