,tool,task,model,fold,train,val,test,overfit
0,autosklearnHyperBandAVGRepeatsRobustEnsemble_cv5_repeats10_avgTrue_ensemble_overall_max,cnae-9,best_ensemble_model,0,,,0.9444440000000001,
1,autosklearnHyperBandAVGRepeatsRobustEnsemble_cv5_repeats10_avgTrue_ensemble_overall_max,cnae-9,best_ensemble_model,1,,,0.8611110000000001,
2,autosklearnHyperBandAVGRepeatsRobustEnsemble_cv5_repeats10_avgTrue_ensemble_overall_max,cnae-9,best_ensemble_model,2,,,0.935185,
3,autosklearnHyperBandAVGRepeatsRobustEnsemble_cv5_repeats10_avgTrue_ensemble_overall_max,cnae-9,best_ensemble_model,3,,,0.8888889999999999,
4,autosklearnHyperBandAVGRepeatsRobustEnsemble_cv5_repeats10_avgTrue_ensemble_overall_max,cnae-9,best_ensemble_model,4,,,0.9444440000000001,
5,autosklearnHyperBandAVGRepeatsRobustEnsemble_cv5_repeats10_avgTrue_ensemble_overall_max,higgs,best_ensemble_model,0,,,0.7385520000000001,
6,autosklearnHyperBandAVGRepeatsRobustEnsemble_cv5_repeats10_avgTrue_ensemble_overall_max,higgs,best_ensemble_model,1,,,0.724105,
7,autosklearnHyperBandAVGRepeatsRobustEnsemble_cv5_repeats10_avgTrue_ensemble_overall_max,higgs,best_ensemble_model,2,,,0.735937,
8,autosklearnHyperBandAVGRepeatsRobustEnsemble_cv5_repeats10_avgTrue_ensemble_overall_max,higgs,best_ensemble_model,3,,,0.73455,
9,autosklearnHyperBandAVGRepeatsRobustEnsemble_cv5_repeats10_avgTrue_ensemble_overall_max,higgs,best_ensemble_model,4,,,0.7353430000000001,
10,autosklearnHyperBandAVGRepeatsRobustEnsemble_cv5_repeats10_avgTrue_ensemble_overall_max,kr-vs-kp,best_ensemble_model,0,,,0.9937379999999999,
11,autosklearnHyperBandAVGRepeatsRobustEnsemble_cv5_repeats10_avgTrue_ensemble_overall_max,kr-vs-kp,best_ensemble_model,1,,,0.988024,
12,autosklearnHyperBandAVGRepeatsRobustEnsemble_cv5_repeats10_avgTrue_ensemble_overall_max,kr-vs-kp,best_ensemble_model,2,,,0.996732,
13,autosklearnHyperBandAVGRepeatsRobustEnsemble_cv5_repeats10_avgTrue_ensemble_overall_max,kr-vs-kp,best_ensemble_model,3,,,1.0,
14,autosklearnHyperBandAVGRepeatsRobustEnsemble_cv5_repeats10_avgTrue_ensemble_overall_max,kr-vs-kp,best_ensemble_model,4,,,1.0,
15,autosklearnHyperBandAVGRepeatsRobustEnsemble_cv5_repeats10_avgTrue_ensemble_overall_max,vehicle,best_ensemble_model,0,,,0.895022,
16,autosklearnHyperBandAVGRepeatsRobustEnsemble_cv5_repeats10_avgTrue_ensemble_overall_max,vehicle,best_ensemble_model,1,,,0.836039,
17,autosklearnHyperBandAVGRepeatsRobustEnsemble_cv5_repeats10_avgTrue_ensemble_overall_max,vehicle,best_ensemble_model,2,,,0.7905840000000001,
18,autosklearnHyperBandAVGRepeatsRobustEnsemble_cv5_repeats10_avgTrue_ensemble_overall_max,vehicle,best_ensemble_model,3,,,0.7905840000000001,
19,autosklearnHyperBandAVGRepeatsRobustEnsemble_cv5_repeats10_avgTrue_ensemble_overall_max,vehicle,best_ensemble_model,4,,,0.849567,
20,autosklearnHyperBandAVGRepeatsRobustEnsemble_cv5_repeats10_avgTrue_ensemble_overall_max,MiniBooNE,best_ensemble_model,0,,,0.9376770000000001,
21,autosklearnHyperBandAVGRepeatsRobustEnsemble_cv5_repeats10_avgTrue_ensemble_overall_max,MiniBooNE,best_ensemble_model,1,,,0.937665,
22,autosklearnHyperBandAVGRepeatsRobustEnsemble_cv5_repeats10_avgTrue_ensemble_overall_max,MiniBooNE,best_ensemble_model,2,,,0.937369,
23,autosklearnHyperBandAVGRepeatsRobustEnsemble_cv5_repeats10_avgTrue_ensemble_overall_max,MiniBooNE,best_ensemble_model,3,,,0.943105,
24,autosklearnHyperBandAVGRepeatsRobustEnsemble_cv5_repeats10_avgTrue_ensemble_overall_max,MiniBooNE,best_ensemble_model,4,,,0.941227,
25,autosklearnHyperBandAVGRepeatsRobustEnsemble_cv5_repeats10_avgTrue_ensemble_overall_max,connect-4,best_ensemble_model,0,,,0.706462,
26,autosklearnHyperBandAVGRepeatsRobustEnsemble_cv5_repeats10_avgTrue_ensemble_overall_max,connect-4,best_ensemble_model,1,,,0.715627,
27,autosklearnHyperBandAVGRepeatsRobustEnsemble_cv5_repeats10_avgTrue_ensemble_overall_max,connect-4,best_ensemble_model,2,,,0.725324,
28,autosklearnHyperBandAVGRepeatsRobustEnsemble_cv5_repeats10_avgTrue_ensemble_overall_max,connect-4,best_ensemble_model,3,,,0.707871,
29,autosklearnHyperBandAVGRepeatsRobustEnsemble_cv5_repeats10_avgTrue_ensemble_overall_max,connect-4,best_ensemble_model,4,,,0.716446,
30,autosklearnHyperBandAVGRepeatsRobustEnsemble_cv5_repeats10_avgTrue_ensemble_overall_max,segment,best_ensemble_model,0,,,0.9913420000000001,
31,autosklearnHyperBandAVGRepeatsRobustEnsemble_cv5_repeats10_avgTrue_ensemble_overall_max,segment,best_ensemble_model,1,,,0.9870129999999999,
32,autosklearnHyperBandAVGRepeatsRobustEnsemble_cv5_repeats10_avgTrue_ensemble_overall_max,segment,best_ensemble_model,2,,,0.9913420000000001,
33,autosklearnHyperBandAVGRepeatsRobustEnsemble_cv5_repeats10_avgTrue_ensemble_overall_max,segment,best_ensemble_model,3,,,0.9913420000000001,
34,autosklearnHyperBandAVGRepeatsRobustEnsemble_cv5_repeats10_avgTrue_ensemble_overall_max,segment,best_ensemble_model,4,,,0.9956709999999999,
35,autosklearnHyperBandAVGRepeatsRobustEnsemble_cv5_repeats10_avgTrue_ensemble_overall_max,Australian,best_ensemble_model,0,,,0.8624790000000001,
36,autosklearnHyperBandAVGRepeatsRobustEnsemble_cv5_repeats10_avgTrue_ensemble_overall_max,Australian,best_ensemble_model,1,,,0.8476229999999999,
37,autosklearnHyperBandAVGRepeatsRobustEnsemble_cv5_repeats10_avgTrue_ensemble_overall_max,Australian,best_ensemble_model,2,,,0.8302209999999999,
38,autosklearnHyperBandAVGRepeatsRobustEnsemble_cv5_repeats10_avgTrue_ensemble_overall_max,Australian,best_ensemble_model,3,,,0.820034,
39,autosklearnHyperBandAVGRepeatsRobustEnsemble_cv5_repeats10_avgTrue_ensemble_overall_max,Australian,best_ensemble_model,4,,,0.9151100000000001,
40,autosklearnHyperBandAVGRepeatsRobustEnsemble_cv5_repeats10_avgTrue_ensemble_overall_max,adult,best_ensemble_model,0,,,0.8488389999999999,
41,autosklearnHyperBandAVGRepeatsRobustEnsemble_cv5_repeats10_avgTrue_ensemble_overall_max,adult,best_ensemble_model,1,,,0.8385549999999999,
42,autosklearnHyperBandAVGRepeatsRobustEnsemble_cv5_repeats10_avgTrue_ensemble_overall_max,adult,best_ensemble_model,2,,,0.849723,
43,autosklearnHyperBandAVGRepeatsRobustEnsemble_cv5_repeats10_avgTrue_ensemble_overall_max,adult,best_ensemble_model,3,,,0.8462120000000001,
44,autosklearnHyperBandAVGRepeatsRobustEnsemble_cv5_repeats10_avgTrue_ensemble_overall_max,adult,best_ensemble_model,4,,,0.840635,
45,autosklearnHyperBandAVGRepeatsRobustEnsemble_cv5_repeats10_avgTrue_ensemble_overall_max,Albert,best_ensemble_model,0,,,0.567703,
46,autosklearnHyperBandAVGRepeatsRobustEnsemble_cv5_repeats10_avgTrue_ensemble_overall_max,Albert,best_ensemble_model,1,,,0.566268,
47,autosklearnHyperBandAVGRepeatsRobustEnsemble_cv5_repeats10_avgTrue_ensemble_overall_max,Albert,best_ensemble_model,2,,,0.567632,
48,autosklearnHyperBandAVGRepeatsRobustEnsemble_cv5_repeats10_avgTrue_ensemble_overall_max,Albert,best_ensemble_model,3,,,0.564505,
49,autosklearnHyperBandAVGRepeatsRobustEnsemble_cv5_repeats10_avgTrue_ensemble_overall_max,Albert,best_ensemble_model,4,,,0.57076,
