,tool,task,model,fold,train,val,test,overfit
0,autosklearnHyperBandAVGRepeatsRobustEnsemble_cv5_repeats10_avgTrue_ensemble_overall_max_stackinstance,cnae-9,best_ensemble_model,0,,,0.9537040000000001,
1,autosklearnHyperBandAVGRepeatsRobustEnsemble_cv5_repeats10_avgTrue_ensemble_overall_max_stackinstance,cnae-9,best_ensemble_model,1,,,0.8888889999999999,
2,autosklearnHyperBandAVGRepeatsRobustEnsemble_cv5_repeats10_avgTrue_ensemble_overall_max_stackinstance,cnae-9,best_ensemble_model,2,,,0.9444440000000001,
3,autosklearnHyperBandAVGRepeatsRobustEnsemble_cv5_repeats10_avgTrue_ensemble_overall_max_stackinstance,cnae-9,best_ensemble_model,3,,,0.8796299999999999,
4,autosklearnHyperBandAVGRepeatsRobustEnsemble_cv5_repeats10_avgTrue_ensemble_overall_max_stackinstance,cnae-9,best_ensemble_model,4,,,0.9537040000000001,
5,autosklearnHyperBandAVGRepeatsRobustEnsemble_cv5_repeats10_avgTrue_ensemble_overall_max_stackinstance,higgs,best_ensemble_model,0,,,0.736201,
6,autosklearnHyperBandAVGRepeatsRobustEnsemble_cv5_repeats10_avgTrue_ensemble_overall_max_stackinstance,higgs,best_ensemble_model,1,,,0.7214010000000001,
7,autosklearnHyperBandAVGRepeatsRobustEnsemble_cv5_repeats10_avgTrue_ensemble_overall_max_stackinstance,higgs,best_ensemble_model,2,,,0.7301380000000001,
8,autosklearnHyperBandAVGRepeatsRobustEnsemble_cv5_repeats10_avgTrue_ensemble_overall_max_stackinstance,higgs,best_ensemble_model,3,,,0.734442,
9,autosklearnHyperBandAVGRepeatsRobustEnsemble_cv5_repeats10_avgTrue_ensemble_overall_max_stackinstance,higgs,best_ensemble_model,4,,,0.73483,
10,autosklearnHyperBandAVGRepeatsRobustEnsemble_cv5_repeats10_avgTrue_ensemble_overall_max_stackinstance,kr-vs-kp,best_ensemble_model,0,,,0.959982,
11,autosklearnHyperBandAVGRepeatsRobustEnsemble_cv5_repeats10_avgTrue_ensemble_overall_max_stackinstance,kr-vs-kp,best_ensemble_model,1,,,0.9357559999999999,
12,autosklearnHyperBandAVGRepeatsRobustEnsemble_cv5_repeats10_avgTrue_ensemble_overall_max_stackinstance,kr-vs-kp,best_ensemble_model,2,,,0.9501780000000001,
13,autosklearnHyperBandAVGRepeatsRobustEnsemble_cv5_repeats10_avgTrue_ensemble_overall_max_stackinstance,kr-vs-kp,best_ensemble_model,3,,,0.969512,
14,autosklearnHyperBandAVGRepeatsRobustEnsemble_cv5_repeats10_avgTrue_ensemble_overall_max_stackinstance,kr-vs-kp,best_ensemble_model,4,,,0.969512,
15,autosklearnHyperBandAVGRepeatsRobustEnsemble_cv5_repeats10_avgTrue_ensemble_overall_max_stackinstance,vehicle,best_ensemble_model,0,,,0.870617,
16,autosklearnHyperBandAVGRepeatsRobustEnsemble_cv5_repeats10_avgTrue_ensemble_overall_max_stackinstance,vehicle,best_ensemble_model,1,,,0.813312,
17,autosklearnHyperBandAVGRepeatsRobustEnsemble_cv5_repeats10_avgTrue_ensemble_overall_max_stackinstance,vehicle,best_ensemble_model,2,,,0.719102,
18,autosklearnHyperBandAVGRepeatsRobustEnsemble_cv5_repeats10_avgTrue_ensemble_overall_max_stackinstance,vehicle,best_ensemble_model,3,,,0.742424,
19,autosklearnHyperBandAVGRepeatsRobustEnsemble_cv5_repeats10_avgTrue_ensemble_overall_max_stackinstance,vehicle,best_ensemble_model,4,,,0.813312,
