,hue,performance,model,dataset_name,level,repeat,seed,val_score
0,test_performance_singlemodelTrue,0.8392135739294371,HistGradientBoostingClassifier,146818,0,5,66,0.8845003945850787
1,test_performance_singlemodelTrue,0.8582009157015891,RandomForestClassifier,146818,0,5,66,0.8671993565227949
2,test_performance_singlemodelTrue,0.8455426878534877,DecisionTreeClassifier,146818,0,5,66,0.8396163418927942
3,test_performance_singlemodelTrue,0.8898464853218422,LinearDiscriminantAnalysis,146818,0,5,66,0.8661749529533176
4,test_performance_singlemodelTrue,0.8392135739294371,XGBClassifier,146818,0,5,66,0.8815030656225338
5,test_performance_singlemodelTrue,0.8582009157015891,GradientBoostingClassifier,146818,0,5,66,0.8793100831663936
6,test_performance_singlemodelTrue,0.8582009157015891,LGBMClassifier,146818,0,5,66,0.8683451708856917
7,test_performance_singlemodelTrue,0.7918798814974414,MLPClassifier,146818,0,5,66,0.8001426576822679
8,test_performance_singlemodelTrue,0.8338944249932669,HistGradientBoostingClassifier,146818,1,5,66,0.8815030656225338
9,test_performance_singlemodelTrue,0.8435227578777269,RandomForestClassifier,146818,1,5,66,0.8595732410611303
10,test_performance_singlemodelTrue,0.8551710207379477,DecisionTreeClassifier,146818,1,5,66,0.8570387907484975
11,test_performance_singlemodelTrue,0.8571909507137085,LinearDiscriminantAnalysis,146818,1,5,66,0.8590117161415649
12,test_performance_singlemodelTrue,0.8571909507137085,XGBClassifier,146818,1,5,66,0.8557715655921811
13,test_performance_singlemodelTrue,0.8328844600053864,GradientBoostingClassifier,146818,1,5,66,0.8631548594670067
14,test_performance_singlemodelTrue,0.8549016967411796,LGBMClassifier,146818,1,5,66,0.865127784860074
15,test_performance_singlemodelTrue,0.8182063021815243,MLPClassifier,146818,1,5,66,0.8181493959813028
16,test_performance_singlemodelTrue,0.8338944249932669,HistGradientBoostingClassifier,146818,2,5,66,0.8684665816791113
17,test_performance_singlemodelTrue,0.8888365203339618,RandomForestClassifier,146818,2,5,66,0.8540414617859527
18,test_performance_singlemodelTrue,0.8265553460813359,DecisionTreeClassifier,146818,2,5,66,0.849655496873672
19,test_performance_singlemodelTrue,0.8781982224616214,LinearDiscriminantAnalysis,146818,2,5,66,0.8594745947914769
20,test_performance_singlemodelTrue,0.8582009157015891,XGBClassifier,146818,2,5,66,0.8697338068354277
21,test_performance_singlemodelTrue,0.8518718017775384,GradientBoostingClassifier,146818,2,5,66,0.8788472045164815
22,test_performance_singlemodelTrue,0.8612308106652302,LGBMClassifier,146818,2,5,66,0.8816244764159533
23,test_performance_singlemodelTrue,0.8012388903851333,MLPClassifier,146818,2,5,66,0.8141048989255145
