,tool,task,model,fold,train,val,test,overfit
0,None_es50_B100_N1.0,cnae-9,best_individual_model,0,0.0,0.0,0.0,0.0
1,None_es50_B100_N1.0,cnae-9,best_ensemble_model,0,0.9598765432098766,inf,0.9444444444444444,0.0
2,None_es50_B100_N1.0,cnae-9,best_individual_model,1,0.0,0.0,0.0,0.0
3,None_es50_B100_N1.0,cnae-9,best_ensemble_model,1,0.9722222222222222,inf,0.9259259259259259,0.0
4,None_es50_B100_N1.0,cnae-9,best_individual_model,2,0.0,0.0,0.0,0.0
5,None_es50_B100_N1.0,cnae-9,best_ensemble_model,2,0.9681069958847738,inf,0.9722222222222222,0.0
6,None_es50_B100_N1.0,cnae-9,best_individual_model,3,0.0,0.0,0.0,0.0
7,None_es50_B100_N1.0,cnae-9,best_ensemble_model,3,0.9681069958847738,inf,0.9444444444444444,0.0
8,None_es50_B100_N1.0,cnae-9,best_individual_model,4,0.0,0.0,0.0,0.0
9,None_es50_B100_N1.0,cnae-9,best_ensemble_model,4,0.9660493827160496,inf,0.9629629629629628,0.0
10,None_es50_B100_N1.0,higgs,best_individual_model,0,0.0,0.0,0.0,0.0
11,None_es50_B100_N1.0,higgs,best_ensemble_model,0,0.7297070794029371,inf,0.7337226074083127,0.0
12,None_es50_B100_N1.0,higgs,best_individual_model,1,0.0,0.0,0.0,0.0
13,None_es50_B100_N1.0,higgs,best_ensemble_model,1,0.7301358718058659,inf,0.7256895092607041,0.0
14,None_es50_B100_N1.0,higgs,best_individual_model,2,0.0,0.0,0.0,0.0
15,None_es50_B100_N1.0,higgs,best_ensemble_model,2,0.7293634020671685,inf,0.7330229192333101,0.0
16,None_es50_B100_N1.0,higgs,best_individual_model,3,0.0,0.0,0.0,0.0
17,None_es50_B100_N1.0,higgs,best_ensemble_model,3,0.7276916109523623,inf,0.734130040016153,0.0
18,None_es50_B100_N1.0,higgs,best_individual_model,4,0.0,0.0,0.0,0.0
19,None_es50_B100_N1.0,higgs,best_ensemble_model,4,0.7287002381098637,inf,0.7380038367284851,0.0
20,None_es50_B100_N1.0,kr-vs-kp,best_individual_model,0,0.0,0.0,0.0,0.0
21,None_es50_B100_N1.0,kr-vs-kp,best_ensemble_model,0,0.9979096285011542,inf,0.9967320261437908,0.0
22,None_es50_B100_N1.0,kr-vs-kp,best_individual_model,1,0.0,0.0,0.0,0.0
23,None_es50_B100_N1.0,kr-vs-kp,best_ensemble_model,1,0.997150814925078,inf,0.9880239520958084,0.0
24,None_es50_B100_N1.0,kr-vs-kp,best_individual_model,2,0.0,0.0,0.0,0.0
25,None_es50_B100_N1.0,kr-vs-kp,best_ensemble_model,2,0.9964540244254628,inf,0.9967320261437908,0.0
26,None_es50_B100_N1.0,kr-vs-kp,best_individual_model,3,0.0,0.0,0.0,0.0
27,None_es50_B100_N1.0,kr-vs-kp,best_ensemble_model,3,0.9968179254443856,inf,1.0,0.0
28,None_es50_B100_N1.0,kr-vs-kp,best_individual_model,4,0.0,0.0,0.0,0.0
29,None_es50_B100_N1.0,kr-vs-kp,best_ensemble_model,4,0.9972128380015391,inf,1.0,0.0
30,None_es50_B100_N1.0,vehicle,best_individual_model,0,0.0,0.0,0.0,0.0
31,None_es50_B100_N1.0,vehicle,best_ensemble_model,0,0.8674430022606963,inf,0.8478896103896105,0.0
32,None_es50_B100_N1.0,vehicle,best_individual_model,1,0.0,0.0,0.0,0.0
33,None_es50_B100_N1.0,vehicle,best_ensemble_model,1,0.8871649163538681,inf,0.8593073593073594,0.0
34,None_es50_B100_N1.0,vehicle,best_individual_model,2,0.0,0.0,0.0,0.0
35,None_es50_B100_N1.0,vehicle,best_ensemble_model,2,0.8766930534467503,inf,0.8138528138528138,0.0
36,None_es50_B100_N1.0,vehicle,best_individual_model,3,0.0,0.0,0.0,0.0
37,None_es50_B100_N1.0,vehicle,best_ensemble_model,3,0.8687381619096812,inf,0.8376623376623377,0.0
38,None_es50_B100_N1.0,vehicle,best_individual_model,4,0.0,0.0,0.0,0.0
39,None_es50_B100_N1.0,vehicle,best_ensemble_model,4,0.8870837099107052,inf,0.8847402597402597,0.0
40,None_es50_B100_N1.0,MiniBooNE,best_individual_model,0,0.0,0.0,0.0,0.0
41,None_es50_B100_N1.0,MiniBooNE,best_ensemble_model,0,0.9296974591088778,inf,0.9273003728803138,0.0
42,None_es50_B100_N1.0,MiniBooNE,best_individual_model,1,0.0,0.0,0.0,0.0
43,None_es50_B100_N1.0,MiniBooNE,best_ensemble_model,1,0.9292344626510216,inf,0.9254477711361064,0.0
44,None_es50_B100_N1.0,MiniBooNE,best_individual_model,2,0.0,0.0,0.0,0.0
45,None_es50_B100_N1.0,MiniBooNE,best_ensemble_model,2,0.9290054850748236,inf,0.9264678118059736,0.0
46,None_es50_B100_N1.0,MiniBooNE,best_individual_model,3,0.0,0.0,0.0,0.0
47,None_es50_B100_N1.0,MiniBooNE,best_ensemble_model,3,0.929607970062369,inf,0.9300323982777526,0.0
48,None_es50_B100_N1.0,MiniBooNE,best_individual_model,4,0.0,0.0,0.0,0.0
49,None_es50_B100_N1.0,MiniBooNE,best_ensemble_model,4,0.9289664973244478,inf,0.9296039242152276,0.0
50,None_es50_B100_N1.0,connect-4,best_individual_model,0,0.0,0.0,0.0,0.0
51,None_es50_B100_N1.0,connect-4,best_ensemble_model,0,0.7113045749315049,inf,0.7148695582962233,0.0
52,None_es50_B100_N1.0,connect-4,best_individual_model,1,0.0,0.0,0.0,0.0
53,None_es50_B100_N1.0,connect-4,best_ensemble_model,1,0.7108215412402318,inf,0.707198386503288,0.0
54,None_es50_B100_N1.0,connect-4,best_individual_model,2,0.0,0.0,0.0,0.0
55,None_es50_B100_N1.0,connect-4,best_ensemble_model,2,0.7119535142660293,inf,0.7259252917346163,0.0
56,None_es50_B100_N1.0,connect-4,best_individual_model,3,0.0,0.0,0.0,0.0
57,None_es50_B100_N1.0,connect-4,best_ensemble_model,3,0.7163350091360435,inf,0.7187371307506679,0.0
58,None_es50_B100_N1.0,connect-4,best_individual_model,4,0.0,0.0,0.0,0.0
59,None_es50_B100_N1.0,connect-4,best_ensemble_model,4,0.7116449175626164,inf,0.7276800132466318,0.0
60,None_es50_B100_N1.0,segment,best_individual_model,0,0.0,0.0,0.0,0.0
61,None_es50_B100_N1.0,segment,best_ensemble_model,0,0.9874939874939876,inf,0.9913419913419912,0.0
62,None_es50_B100_N1.0,segment,best_individual_model,1,0.0,0.0,0.0,0.0
63,None_es50_B100_N1.0,segment,best_ensemble_model,1,0.9865319865319864,inf,0.9826839826839828,0.0
64,None_es50_B100_N1.0,segment,best_individual_model,2,0.0,0.0,0.0,0.0
65,None_es50_B100_N1.0,segment,best_ensemble_model,2,0.988936988936989,inf,0.9913419913419912,0.0
66,None_es50_B100_N1.0,segment,best_individual_model,3,0.0,0.0,0.0,0.0
67,None_es50_B100_N1.0,segment,best_ensemble_model,3,0.9865319865319864,inf,0.9826839826839828,0.0
68,None_es50_B100_N1.0,segment,best_individual_model,4,0.0,0.0,0.0,0.0
69,None_es50_B100_N1.0,segment,best_ensemble_model,4,0.9884559884559884,inf,1.0,0.0
70,None_es50_B100_N1.0,Australian,best_individual_model,0,0.0,0.0,0.0,0.0
71,None_es50_B100_N1.0,Australian,best_ensemble_model,0,0.8829710144927536,inf,0.8756366723259762,0.0
72,None_es50_B100_N1.0,Australian,best_individual_model,1,0.0,0.0,0.0,0.0
73,None_es50_B100_N1.0,Australian,best_ensemble_model,1,0.8913043478260869,inf,0.815365025466893,0.0
74,None_es50_B100_N1.0,Australian,best_individual_model,2,0.0,0.0,0.0,0.0
75,None_es50_B100_N1.0,Australian,best_ensemble_model,2,0.8815217391304347,inf,0.8200339558573854,0.0
76,None_es50_B100_N1.0,Australian,best_individual_model,3,0.0,0.0,0.0,0.0
77,None_es50_B100_N1.0,Australian,best_ensemble_model,3,0.8844202898550724,inf,0.8463497453310695,0.0
78,None_es50_B100_N1.0,Australian,best_individual_model,4,0.0,0.0,0.0,0.0
79,None_es50_B100_N1.0,Australian,best_ensemble_model,4,0.8992753623188405,inf,0.8989813242784379,0.0
80,None_es50_B100_N1.0,adult,best_individual_model,0,0.0,0.0,0.0,0.0
81,None_es50_B100_N1.0,adult,best_ensemble_model,0,0.8459653889753622,inf,0.8448650139364513,0.0
82,None_es50_B100_N1.0,adult,best_individual_model,1,0.0,0.0,0.0,0.0
83,None_es50_B100_N1.0,adult,best_ensemble_model,1,0.8471368935033843,inf,0.8399105986090252,0.0
84,None_es50_B100_N1.0,adult,best_individual_model,2,0.0,0.0,0.0,0.0
85,None_es50_B100_N1.0,adult,best_ensemble_model,2,0.8447448458810516,inf,0.8516674469528289,0.0
86,None_es50_B100_N1.0,adult,best_individual_model,3,0.0,0.0,0.0,0.0
87,None_es50_B100_N1.0,adult,best_ensemble_model,3,0.8464409389873611,inf,0.8420413576241945,0.0
88,None_es50_B100_N1.0,adult,best_individual_model,4,0.0,0.0,0.0,0.0
