,tool,max_number_models,max_number_folds,max_num_repetitions,stacking_levels,cv_type,allowed_folds_to_use,task,model,fold,train,val,test,overfit,seed
0,autosklearn,20,5,1,2,cv,1.0,40981,best_individual_model,0,0.9306514888411578,0.8747772921804289,0.8536937515039704,0.02374268067698737,73
1,autosklearn,20,5,1,2,cv,1.0,40981,best_ensemble_model,0,0.8933491418247517,inf,0.8627977861554503,0.0018448704580091846,73
2,autosklearn,20,5,1,2,cv,1.0,40981,best_individual_model,1,0.9306514888411578,0.8747772921804289,0.8536937515039704,0.02374268067698737,73
3,autosklearn,20,5,1,2,cv,1.0,40981,best_ensemble_model,1,0.8918812104787714,inf,0.8573032806609449,0.005494505494505475,73
4,autosklearn,20,5,1,2,cv,1.0,40981,best_individual_model,2,0.9306514888411578,0.8747772921804289,0.8536937515039704,0.02374268067698737,73
5,autosklearn,20,5,1,2,cv,1.0,40981,best_ensemble_model,2,0.8915989159891599,inf,0.8536536456244486,0.009144140531001765,73
6,autosklearn,20,5,1,2,cv,1.0,40981,best_individual_model,3,0.9306514888411578,0.8747772921804289,0.8536937515039704,0.02374268067698737,73
7,autosklearn,20,5,1,2,cv,1.0,40981,best_ensemble_model,3,0.89306684733514,inf,0.8500040105879523,0.012793775567498056,73
8,autosklearn,20,5,1,2,cv,1.0,40981,best_individual_model,4,0.9306514888411578,0.8747772921804289,0.8536937515039704,0.02374268067698737,73
9,autosklearn,20,5,1,2,cv,1.0,40981,best_ensemble_model,4,0.8933491418247517,inf,0.8518087751664394,0.012833881447020135,73
