,tool,max_number_models,max_number_folds,max_num_repetitions,stacking_levels,cv_type,allowed_folds_to_use,task,model,fold,train,val,test,overfit,seed
0,autosklearn,20,10,1,2,cv,1.0,40981,best_individual_model,0,1.0,0.8734021570060531,0.8591481511189542,0.007419587711558373,73
1,autosklearn,20,10,1,2,cv,1.0,40981,best_ensemble_model,0,0.8889453477868112,inf,0.8573433865404668,0.0018448704580090736,73
2,autosklearn,20,10,1,2,cv,1.0,40981,best_individual_model,1,1.0,0.8734021570060531,0.8591481511189542,0.007419587711558373,73
3,autosklearn,20,10,1,2,cv,1.0,40981,best_ensemble_model,1,0.8889453477868112,inf,0.8628378920349724,0.005494505494505475,73
4,autosklearn,20,10,1,2,cv,1.0,40981,best_individual_model,2,1.0,0.8734021570060531,0.8591481511189542,0.007419587711558373,73
5,autosklearn,20,10,1,2,cv,1.0,40981,best_ensemble_model,2,0.8878161698283649,inf,0.8573433865404668,0.005494505494505586,73
6,autosklearn,20,10,1,2,cv,1.0,40981,best_individual_model,3,1.0,0.8734021570060531,0.8591481511189542,0.007419587711558373,73
7,autosklearn,20,10,1,2,cv,1.0,40981,best_ensemble_model,3,0.8866305329719963,inf,0.8628378920349724,0.005494505494505475,73
8,autosklearn,20,10,1,2,cv,1.0,40981,best_individual_model,4,1.0,0.8734021570060531,0.8591481511189542,0.007419587711558373,73
9,autosklearn,20,10,1,2,cv,1.0,40981,best_ensemble_model,4,0.8860659439927733,inf,0.8628378920349724,0.0,73
