,tool,max_number_models,max_number_folds,max_num_repetitions,stacking_levels,cv_type,allowed_folds_to_use,task,model,fold,train,val,test,overfit,seed
0,autosklearn,10,5,1,1,cv,1.0,40981,best_individual_model,0,0.9711597002236616,0.8706389815474253,0.8445897168524905,0.014718857784551287,73
1,autosklearn,10,5,1,1,cv,1.0,40981,best_ensemble_model,0,0.8915989159891599,inf,0.8554985160824577,0.012793775567498056,73
2,autosklearn,10,5,1,1,cv,1.0,40981,best_individual_model,1,0.9711597002236616,0.8706389815474253,0.8445897168524905,0.014718857784551287,73
3,autosklearn,10,5,1,1,cv,1.0,40981,best_ensemble_model,1,0.8895663956639566,inf,0.8554985160824577,0.012793775567498056,73
4,autosklearn,10,5,1,1,cv,1.0,40981,best_individual_model,2,0.9711597002236616,0.8706389815474253,0.8445897168524905,0.014718857784551287,73
5,autosklearn,10,5,1,1,cv,1.0,40981,best_ensemble_model,2,0.8895663956639566,inf,0.8554985160824577,0.012793775567498056,73
6,autosklearn,10,5,1,1,cv,1.0,40981,best_individual_model,3,0.9711597002236616,0.8706389815474253,0.8445897168524905,0.014718857784551287,73
7,autosklearn,10,5,1,1,cv,1.0,40981,best_ensemble_model,3,0.8875338753387534,inf,0.8627977861554503,0.005494505494505475,73
8,autosklearn,10,5,1,1,cv,1.0,40981,best_individual_model,4,0.9711597002236616,0.8706389815474253,0.8445897168524905,0.014718857784551287,73
9,autosklearn,10,5,1,1,cv,1.0,40981,best_ensemble_model,4,0.8895663956639566,inf,0.8554985160824577,0.012793775567498056,73
