,hue,repeated_ensemble,performance,model,dataset_name,level,repeat,seed,val_score
0,test_performance_singlemodelFalse,False,0.6468023255813954,HistGradientBoostingClassifier,10101,0,1,63,0.6064423578508086
1,test_performance_singlemodelFalse,False,0.6049741602067183,RandomForestClassifier,10101,0,1,63,0.5777256129368805
2,test_performance_singlemodelFalse,False,0.5851905684754521,DecisionTreeClassifier,10101,0,1,63,0.5564162754303599
3,test_performance_singlemodelFalse,False,0.552406330749354,LinearDiscriminantAnalysis,10101,0,1,63,0.5364110589462702
4,test_performance_singlemodelFalse,False,0.6037629198966408,GradientBoostingClassifier,10101,0,1,63,0.5974960876369326
5,test_performance_singlemodelFalse,False,0.5,MLPClassifier,10101,0,1,63,0.5025299947835159
6,test_performance_singlemodelFalse,False,0.6421188630490956,EnsembleSelection,10101,0,1,63,0.6232394366197183
7,test_performance_singlemodelFalse,True,,EnsembleSelection,10101,0,1,63,
8,test_performance_singlemodelFalse,False,0.6468023255813954,HistGradientBoostingClassifier,10101,1,1,63,0.6329942618675013
9,test_performance_singlemodelFalse,False,0.6421188630490956,RandomForestClassifier,10101,1,1,63,0.6057120500782472
10,test_performance_singlemodelFalse,False,0.5933462532299743,DecisionTreeClassifier,10101,1,1,63,0.5684402712571727
11,test_performance_singlemodelFalse,False,0.64906330749354,LinearDiscriminantAnalysis,10101,1,1,63,0.6039906103286385
12,test_performance_singlemodelFalse,False,0.6386466408268734,GradientBoostingClassifier,10101,1,1,63,0.6244131455399061
13,test_performance_singlemodelFalse,False,0.6455910852713178,MLPClassifier,10101,1,1,63,0.6264997391757955
14,test_performance_singlemodelFalse,False,0.6468023255813954,EnsembleSelection,10101,1,1,63,0.6528690662493479
15,test_performance_singlemodelFalse,True,,EnsembleSelection,10101,1,1,63,
16,test_performance_singlemodelFalse,False,0.5909237726098191,HistGradientBoostingClassifier,10101,2,1,63,0.5936098069900887
17,test_performance_singlemodelFalse,False,0.6164405684754521,RandomForestClassifier,10101,2,1,63,0.5774387063119457
18,test_performance_singlemodelFalse,False,0.5990794573643411,DecisionTreeClassifier,10101,2,1,63,0.5728742827334377
19,test_performance_singlemodelFalse,False,0.6468023255813954,LinearDiscriminantAnalysis,10101,2,1,63,0.6252217005738132
20,test_performance_singlemodelFalse,False,0.6141795865633075,GradientBoostingClassifier,10101,2,1,63,0.6025560772039645
21,test_performance_singlemodelFalse,False,0.6036014211886305,MLPClassifier,10101,2,1,63,0.5670579029733959
22,test_performance_singlemodelFalse,False,0.6374354005167959,EnsembleSelection,10101,2,1,63,0.6300991131977047
23,test_performance_singlemodelFalse,True,,EnsembleSelection,10101,2,1,63,
24,test_performance_singlemodelFalse,False,0.6584302325581395,HistGradientBoostingClassifier,10101,3,1,63,0.5848461137193531
25,test_performance_singlemodelFalse,False,0.657218992248062,RandomForestClassifier,10101,3,1,63,0.5924360980699009
26,test_performance_singlemodelFalse,False,0.5956072351421189,DecisionTreeClassifier,10101,3,1,63,0.5522691705790297
27,test_performance_singlemodelFalse,False,0.6606912144702842,LinearDiscriminantAnalysis,10101,3,1,63,0.5787949921752739
28,test_performance_singlemodelFalse,False,0.64906330749354,GradientBoostingClassifier,10101,3,1,63,0.5815075639019301
29,test_performance_singlemodelFalse,False,0.6258074935400517,MLPClassifier,10101,3,1,63,0.6163797600417319
30,test_performance_singlemodelFalse,False,0.6258074935400517,EnsembleSelection,10101,3,1,63,0.6163797600417319
31,test_performance_singlemodelFalse,True,,EnsembleSelection,10101,3,1,63,
32,test_performance_singlemodelFalse,False,0.61296834625323,HistGradientBoostingClassifier,10101,4,1,63,0.6215179968701096
33,test_performance_singlemodelFalse,False,0.6421188630490956,RandomForestClassifier,10101,4,1,63,0.6211528429838289
34,test_performance_singlemodelFalse,False,0.5876130490956072,DecisionTreeClassifier,10101,4,1,63,0.5565988523735003
35,test_performance_singlemodelFalse,False,0.6374354005167959,LinearDiscriminantAnalysis,10101,4,1,63,0.5767083985393845
36,test_performance_singlemodelFalse,False,0.6292797157622739,GradientBoostingClassifier,10101,4,1,63,0.5907146583202921
37,test_performance_singlemodelFalse,False,0.5314114987080103,MLPClassifier,10101,4,1,63,0.5558424621804904
38,test_performance_singlemodelFalse,False,0.64906330749354,EnsembleSelection,10101,4,1,63,0.6433750652060511
39,test_performance_singlemodelFalse,True,,EnsembleSelection,10101,4,1,63,
40,test_performance_singlemodelFalse,False,0.6176518087855297,HistGradientBoostingClassifier,10101,5,1,63,0.593244653103808
41,test_performance_singlemodelFalse,False,0.6525355297157622,RandomForestClassifier,10101,5,1,63,0.5691184141888367
42,test_performance_singlemodelFalse,False,0.6212855297157622,DecisionTreeClassifier,10101,5,1,63,0.507094418362024
43,test_performance_singlemodelFalse,False,0.657218992248062,LinearDiscriminantAnalysis,10101,5,1,63,0.6226917057902974
44,test_performance_singlemodelFalse,False,0.6292797157622739,GradientBoostingClassifier,10101,5,1,63,0.5571987480438184
45,test_performance_singlemodelFalse,False,0.6712693798449612,MLPClassifier,10101,5,1,63,0.6432185706833594
46,test_performance_singlemodelFalse,False,0.6619024547803618,EnsembleSelection,10101,5,1,63,0.6629890453834116
47,test_performance_singlemodelFalse,True,,EnsembleSelection,10101,5,1,63,
48,test_performance_singlemodelFalse,False,0.6270187338501292,HistGradientBoostingClassifier,10101,6,1,63,0.6179186228482003
49,test_performance_singlemodelFalse,False,0.6804748062015504,RandomForestClassifier,10101,6,1,63,0.6259520083463745
50,test_performance_singlemodelFalse,False,0.625968992248062,DecisionTreeClassifier,10101,6,1,63,0.6006781429316641
51,test_performance_singlemodelFalse,False,0.6619024547803618,LinearDiscriminantAnalysis,10101,6,1,63,0.6116849243609807
52,test_performance_singlemodelFalse,False,0.6304909560723514,GradientBoostingClassifier,10101,6,1,63,0.6491653625456442
53,test_performance_singlemodelFalse,False,0.670219638242894,MLPClassifier,10101,6,1,63,0.5839853938445487
54,test_performance_singlemodelFalse,False,0.6421188630490956,EnsembleSelection,10101,6,1,63,0.6577464788732394
55,test_performance_singlemodelFalse,True,,EnsembleSelection,10101,6,1,63,
56,test_performance_singlemodelTrue,False,0.6468023255813954,HistGradientBoostingClassifier,10101,0,1,63,0.6064423578508086
57,test_performance_singlemodelTrue,False,0.6049741602067183,RandomForestClassifier,10101,0,1,63,0.5777256129368805
58,test_performance_singlemodelTrue,False,0.5851905684754521,DecisionTreeClassifier,10101,0,1,63,0.5564162754303599
59,test_performance_singlemodelTrue,False,0.552406330749354,LinearDiscriminantAnalysis,10101,0,1,63,0.5364110589462702
