,hue,repeated_ensemble,performance,model,dataset_name,level,repeat,seed,val_score
0,test_performance_singlemodelFalse,False,0.889573840793353,HistGradientBoostingClassifier,146818,0,1,49,0.8583561643835615
1,test_performance_singlemodelFalse,False,0.8681988742964353,RandomForestClassifier,146818,0,1,49,0.8677549467275495
2,test_performance_singlemodelFalse,False,0.849906191369606,DecisionTreeClassifier,146818,0,1,49,0.8030898021308981
3,test_performance_singlemodelFalse,False,0.8700080407397481,LinearDiscriminantAnalysis,146818,0,1,49,0.862579908675799
4,test_performance_singlemodelFalse,False,0.8846823907799517,GradientBoostingClassifier,146818,0,1,49,0.8588660578386607
5,test_performance_singlemodelFalse,False,0.8517153578129188,MLPClassifier,146818,0,1,49,0.7320852359208523
6,test_performance_singlemodelFalse,False,0.8736933797909407,EnsembleSelection,146818,0,1,49,0.8756240487062404
7,test_performance_singlemodelFalse,True,,EnsembleSelection,146818,0,1,49,
8,test_performance_singlemodelFalse,False,0.8724872688287322,HistGradientBoostingClassifier,146818,1,1,49,0.8546042617960425
9,test_performance_singlemodelFalse,False,0.8718842133476279,RandomForestClassifier,146818,1,1,49,0.8708523592085236
10,test_performance_singlemodelFalse,False,0.867595818815331,DecisionTreeClassifier,146818,1,1,49,0.8022526636225267
11,test_performance_singlemodelFalse,False,0.8962744572500669,LinearDiscriminantAnalysis,146818,1,1,49,0.8640030441400304
12,test_performance_singlemodelFalse,False,0.8730903243098365,GradientBoostingClassifier,146818,1,1,49,0.8511796042617961
13,test_performance_singlemodelFalse,False,0.8773787188421335,MLPClassifier,146818,1,1,49,0.7912861491628616
14,test_performance_singlemodelFalse,False,0.8724872688287322,EnsembleSelection,146818,1,1,49,0.875296803652968
15,test_performance_singlemodelFalse,True,,EnsembleSelection,146818,1,1,49,
16,test_performance_singlemodelFalse,False,0.889573840793353,HistGradientBoostingClassifier,146818,2,1,49,0.8615981735159818
17,test_performance_singlemodelFalse,False,0.8779817743232377,RandomForestClassifier,146818,2,1,49,0.859048706240487
18,test_performance_singlemodelFalse,False,0.849906191369606,DecisionTreeClassifier,146818,2,1,49,0.8015601217656012
19,test_performance_singlemodelFalse,False,0.8968775127311712,LinearDiscriminantAnalysis,146818,2,1,49,0.8689573820395737
20,test_performance_singlemodelFalse,False,0.8779817743232377,GradientBoostingClassifier,146818,2,1,49,0.8544216133942162
21,test_performance_singlemodelFalse,False,0.8785848298043419,MLPClassifier,146818,2,1,49,0.8369710806697108
22,test_performance_singlemodelFalse,False,0.8846823907799517,EnsembleSelection,146818,2,1,49,0.8780289193302893
23,test_performance_singlemodelFalse,True,,EnsembleSelection,146818,2,1,49,
24,test_performance_singlemodelFalse,False,0.8779817743232377,HistGradientBoostingClassifier,146818,3,1,49,0.8457153729071537
25,test_performance_singlemodelFalse,False,0.8834762798177432,RandomForestClassifier,146818,3,1,49,0.8506697108066972
