,hue,repeated_ensemble,performance,model,dataset_name,level,repeat,seed,val_score
0,test_performance_singlemodelFalse,False,0.8275014736221633,HistGradientBoostingClassifier,53,0,1,98,0.7375117635987201
1,test_performance_singlemodelFalse,False,0.8216234662695643,RandomForestClassifier,53,0,1,98,0.720412196499153
2,test_performance_singlemodelFalse,False,0.7367408906882591,DecisionTreeClassifier,53,0,1,98,0.7042678336156597
3,test_performance_singlemodelFalse,False,0.7956857772193525,LinearDiscriminantAnalysis,53,0,1,98,0.779498400150574
4,test_performance_singlemodelFalse,False,0.8216990863542588,GradientBoostingClassifier,53,0,1,98,0.7235460191981931
5,test_performance_singlemodelFalse,False,0.6561114601268867,MLPClassifier,53,0,1,98,0.582034632034632
6,test_performance_singlemodelFalse,False,0.8135001240944979,EnsembleSelection,53,0,1,98,0.802446828533785
7,test_performance_singlemodelFalse,True,,EnsembleSelection,53,0,1,98,
8,test_performance_singlemodelFalse,False,0.8241858237547893,HistGradientBoostingClassifier,53,1,1,98,0.7916196122717862
9,test_performance_singlemodelFalse,False,0.8279232010175749,RandomForestClassifier,53,1,1,98,0.7957698099002447
10,test_performance_singlemodelFalse,False,0.7934404423968853,DecisionTreeClassifier,53,1,1,98,0.7438876341050255
11,test_performance_singlemodelFalse,False,0.8275014736221633,LinearDiscriminantAnalysis,53,1,1,98,0.8101261057782797
12,test_performance_singlemodelFalse,False,0.8091897792669118,GradientBoostingClassifier,53,1,1,98,0.7944664031620553
13,test_performance_singlemodelFalse,False,0.7905319776009432,MLPClassifier,53,1,1,98,0.7170101637492942
14,test_performance_singlemodelFalse,False,0.8275014736221633,EnsembleSelection,53,1,1,98,0.8195087521174478
15,test_performance_singlemodelFalse,True,,EnsembleSelection,53,1,1,98,
16,test_performance_singlemodelFalse,False,0.8130783966990863,HistGradientBoostingClassifier,53,2,1,98,0.7843402973837756
17,test_performance_singlemodelFalse,False,0.8092653993516064,RandomForestClassifier,53,2,1,98,0.793059476755129
18,test_performance_singlemodelFalse,False,0.8005690896117394,DecisionTreeClassifier,53,2,1,98,0.7457603990212687
19,test_performance_singlemodelFalse,False,0.822693781314471,LinearDiscriminantAnalysis,53,2,1,98,0.8085027291549031
20,test_performance_singlemodelFalse,False,0.7872163277335691,GradientBoostingClassifier,53,2,1,98,0.7912619988706945
21,test_performance_singlemodelFalse,False,0.8116765166674422,MLPClassifier,53,2,1,98,0.7362365894974591
22,test_performance_singlemodelFalse,False,0.8092653993516064,EnsembleSelection,53,2,1,98,0.8146009787314135
23,test_performance_singlemodelFalse,True,,EnsembleSelection,53,2,1,98,
24,test_performance_singlemodelFalse,False,0.8145704391394047,HistGradientBoostingClassifier,53,3,1,98,0.7623282514586862
25,test_performance_singlemodelFalse,False,0.80495505452402,RandomForestClassifier,53,3,1,98,0.7887351778656126
26,test_performance_singlemodelFalse,False,0.82294061302682,DecisionTreeClassifier,53,3,1,98,0.7512469414643328
27,test_performance_singlemodelFalse,False,0.8135757441791924,LinearDiscriminantAnalysis,53,3,1,98,0.7976472802559759
28,test_performance_singlemodelFalse,False,0.8236884762746832,GradientBoostingClassifier,53,3,1,98,0.769725202333898
29,test_performance_singlemodelFalse,False,0.775867498099803,MLPClassifier,53,3,1,98,0.743167701863354
30,test_performance_singlemodelFalse,False,0.8135757441791924,EnsembleSelection,53,3,1,98,0.8050065876152832
31,test_performance_singlemodelFalse,True,,EnsembleSelection,53,3,1,98,
32,test_performance_singlemodelFalse,False,0.8303197760094312,HistGradientBoostingClassifier,53,4,1,98,0.7516845473367212
33,test_performance_singlemodelFalse,False,0.8173887415266726,RandomForestClassifier,53,4,1,98,0.7689252776209298
34,test_performance_singlemodelFalse,False,0.8183078164021902,DecisionTreeClassifier,53,4,1,98,0.7445699228307923
35,test_performance_singlemodelFalse,False,0.8087680518715001,LinearDiscriminantAnalysis,53,4,1,98,0.779785431959345
36,test_performance_singlemodelFalse,False,0.8226181612297765,GradientBoostingClassifier,53,4,1,98,0.7562629399585923
37,test_performance_singlemodelFalse,False,0.8221208137496704,MLPClassifier,53,4,1,98,0.7522962544701675
38,test_performance_singlemodelFalse,False,0.8318118184497495,EnsembleSelection,53,4,1,98,0.8019715791454921
39,test_performance_singlemodelFalse,True,,EnsembleSelection,53,4,1,98,
40,test_performance_singlemodelFalse,False,0.8139974715746041,HistGradientBoostingClassifier,53,5,1,98,0.7535949557688688
41,test_performance_singlemodelFalse,False,0.8076977368265934,RandomForestClassifier,53,5,1,98,0.7717391304347826
42,test_performance_singlemodelFalse,False,0.7987454821846837,DecisionTreeClassifier,53,5,1,98,0.7239365706757012
43,test_performance_singlemodelFalse,False,0.8173887415266726,LinearDiscriminantAnalysis,53,5,1,98,0.779103143233578
44,test_performance_singlemodelFalse,False,0.8361221632773357,GradientBoostingClassifier,53,5,1,98,0.7519715791454922
45,test_performance_singlemodelFalse,False,0.8236128561899887,MLPClassifier,53,5,1,98,0.7479201957462827
46,test_performance_singlemodelFalse,False,0.8308171234895374,EnsembleSelection,53,5,1,98,0.7929183135704875
47,test_performance_singlemodelFalse,True,,EnsembleSelection,53,5,1,98,
48,test_performance_singlemodelFalse,False,0.8342229357655855,HistGradientBoostingClassifier,53,6,1,98,0.7529079616036137
49,test_performance_singlemodelFalse,False,0.825104898630307,RandomForestClassifier,53,6,1,98,0.7628270280444193
50,test_performance_singlemodelFalse,False,0.8081914002512913,DecisionTreeClassifier,53,6,1,98,0.714153961980049
51,test_performance_singlemodelFalse,False,0.8173887415266726,LinearDiscriminantAnalysis,53,6,1,98,0.7704074910596649
52,test_performance_singlemodelFalse,False,0.8072905517551616,GradientBoostingClassifier,53,6,1,98,0.7775127046866178
53,test_performance_singlemodelFalse,False,0.7960027998821102,MLPClassifier,53,6,1,98,0.7340391492565406
54,test_performance_singlemodelFalse,False,0.8236884762746832,EnsembleSelection,53,6,1,98,0.7876152832674571
55,test_performance_singlemodelFalse,True,,EnsembleSelection,53,6,1,98,
56,test_performance_singlemodelTrue,False,0.8275014736221633,HistGradientBoostingClassifier,53,0,1,98,0.7375117635987201
57,test_performance_singlemodelTrue,False,0.8216234662695643,RandomForestClassifier,53,0,1,98,0.720412196499153
58,test_performance_singlemodelTrue,False,0.7367408906882591,DecisionTreeClassifier,53,0,1,98,0.7042678336156597
59,test_performance_singlemodelTrue,False,0.7956857772193525,LinearDiscriminantAnalysis,53,0,1,98,0.779498400150574
