,hue,repeated_ensemble,performance,model,dataset_name,level,repeat,seed,val_score
0,test_performance_singlemodelFalse,False,0.9723904468605676,HistGradientBoostingClassifier,146822,0,1,35,0.9746910496776219
1,test_performance_singlemodelFalse,False,0.9708996895558568,RandomForestClassifier,146822,0,1,35,0.9694961432378716
2,test_performance_singlemodelFalse,False,0.9689645530354154,DecisionTreeClassifier,146822,0,1,35,0.9517263098576352
3,test_performance_singlemodelFalse,False,0.9159993438511248,LinearDiscriminantAnalysis,146822,0,1,35,0.904453107823632
4,test_performance_singlemodelFalse,False,0.9689871570137155,GradientBoostingClassifier,146822,0,1,35,0.966053351375172
5,test_performance_singlemodelFalse,False,0.956239008023671,MLPClassifier,146822,0,1,35,0.948873518097681
6,test_performance_singlemodelFalse,False,0.969068187724355,EnsembleSelection,146822,0,1,35,0.9764125751589093
7,test_performance_singlemodelFalse,True,,EnsembleSelection,146822,0,1,35,
8,test_performance_singlemodelFalse,False,0.9725376355564757,HistGradientBoostingClassifier,146822,1,1,35,0.9711944791773472
9,test_performance_singlemodelFalse,False,0.9705821285965531,RandomForestClassifier,146822,1,1,35,0.9672104154323273
10,test_performance_singlemodelFalse,False,0.9671562347714008,DecisionTreeClassifier,146822,1,1,35,0.952349410398524
11,test_performance_singlemodelFalse,False,0.9692153764202631,LinearDiscriminantAnalysis,146822,1,1,35,0.9712106564638863
12,test_performance_singlemodelFalse,False,0.9722432581646593,GradientBoostingClassifier,146822,1,1,35,0.9637930942677801
13,test_performance_singlemodelFalse,False,0.9708996895558568,MLPClassifier,146822,1,1,35,0.9706718129072571
14,test_performance_singlemodelFalse,False,0.969068187724355,EnsembleSelection,146822,1,1,35,0.9746934590607234
15,test_performance_singlemodelFalse,True,,EnsembleSelection,146822,1,1,35,
16,test_performance_singlemodelFalse,False,0.9691139752701424,HistGradientBoostingClassifier,146822,2,1,35,0.9660884034986487
17,test_performance_singlemodelFalse,False,0.9690913712918423,RandomForestClassifier,146822,2,1,35,0.9689715236359974
18,test_performance_singlemodelFalse,False,0.9672020223171884,DecisionTreeClassifier,146822,2,1,35,0.9489065283478292
19,test_performance_singlemodelFalse,False,0.969068187724355,LinearDiscriminantAnalysis,146822,2,1,35,0.9630092872002205
20,test_performance_singlemodelFalse,False,0.9654747347638134,GradientBoostingClassifier,146822,2,1,35,0.9655262141338845
21,test_performance_singlemodelFalse,False,0.9689441825959342,MLPClassifier,146822,2,1,35,0.9700912408935053
22,test_performance_singlemodelFalse,False,0.9707525008599486,EnsembleSelection,146822,2,1,35,0.9718150249143307
23,test_performance_singlemodelFalse,True,,EnsembleSelection,146822,2,1,35,
24,test_performance_singlemodelFalse,False,0.9657691121556297,HistGradientBoostingClassifier,146822,3,1,35,0.9637440918091562
25,test_performance_singlemodelFalse,False,0.9692385599877504,RandomForestClassifier,146822,3,1,35,0.9711922206378093
26,test_performance_singlemodelFalse,False,0.9637904216282196,DecisionTreeClassifier,146822,3,1,35,0.9632057647037308
27,test_performance_singlemodelFalse,False,0.9622996643235089,LinearDiscriminantAnalysis,146822,3,1,35,0.9540869642249197
28,test_performance_singlemodelFalse,False,0.9674070581562485,GradientBoostingClassifier,146822,3,1,35,0.9694847647470864
29,test_performance_singlemodelFalse,False,0.9692385599877504,MLPClassifier,146822,3,1,35,0.9643529538476006
30,test_performance_singlemodelFalse,False,0.9692385599877504,EnsembleSelection,146822,3,1,35,0.9740312048370666
31,test_performance_singlemodelFalse,True,,EnsembleSelection,146822,3,1,35,
32,test_performance_singlemodelFalse,False,0.969068187724355,HistGradientBoostingClassifier,146822,4,1,35,0.9665549368272845
33,test_performance_singlemodelFalse,False,0.9692385599877504,RandomForestClassifier,146822,4,1,35,0.9677305830055939
34,test_performance_singlemodelFalse,False,0.9675774304196442,DecisionTreeClassifier,146822,4,1,35,0.9266701851528588
35,test_performance_singlemodelFalse,False,0.9658120865734111,LinearDiscriminantAnalysis,146822,4,1,35,0.9603268122040014
36,test_performance_singlemodelFalse,False,0.9674070581562485,GradientBoostingClassifier,146822,4,1,35,0.9671777591721222
37,test_performance_singlemodelFalse,False,0.9692385599877504,MLPClassifier,146822,4,1,35,0.9660277715464346
38,test_performance_singlemodelFalse,False,0.9692385599877504,EnsembleSelection,146822,4,1,35,0.9717545969827696
39,test_performance_singlemodelFalse,True,,EnsembleSelection,146822,4,1,35,
40,test_performance_singlemodelFalse,False,0.9708765059883694,HistGradientBoostingClassifier,146822,5,1,35,0.9590788377293823
41,test_performance_singlemodelFalse,False,0.9692385599877504,RandomForestClassifier,146822,5,1,35,0.9631141624725641
42,test_performance_singlemodelFalse,False,0.967890901254772,DecisionTreeClassifier,146822,5,1,35,0.9059703163115407
