,hue,repeated_ensemble,performance,model,dataset_name,level,repeat,seed,val_score
0,test_performance_singlemodelFalse,False,0.7752234993614304,HistGradientBoostingClassifier,53,0,1,12,0.7572529356887716
1,test_performance_singlemodelFalse,False,0.7574847725709795,RandomForestClassifier,53,0,1,12,0.7358171639571613
2,test_performance_singlemodelFalse,False,0.7404659716082129,DecisionTreeClassifier,53,0,1,12,0.6934257711368027
3,test_performance_singlemodelFalse,False,0.7677893825523135,LinearDiscriminantAnalysis,53,0,1,12,0.7746134924287247
4,test_performance_singlemodelFalse,False,0.7842448300422439,GradientBoostingClassifier,53,0,1,12,0.7521663520447296
5,test_performance_singlemodelFalse,False,0.6709432409863445,MLPClassifier,53,0,1,12,0.6104276040835109
6,test_performance_singlemodelFalse,False,0.7735104135966205,EnsembleSelection,53,0,1,12,0.8025813869035879
7,test_performance_singlemodelFalse,True,,EnsembleSelection,53,0,1,12,
8,test_performance_singlemodelFalse,False,0.8029644365851263,HistGradientBoostingClassifier,53,1,1,12,0.7910941643109153
9,test_performance_singlemodelFalse,False,0.8011684595736319,RandomForestClassifier,53,1,1,12,0.7942388183989657
10,test_performance_singlemodelFalse,False,0.7917741182827389,DecisionTreeClassifier,53,1,1,12,0.7194351049209375
11,test_performance_singlemodelFalse,False,0.7878367840652323,LinearDiscriminantAnalysis,53,1,1,12,0.7914622015396126
12,test_performance_singlemodelFalse,False,0.780514723941448,GradientBoostingClassifier,53,1,1,12,0.7883330046238468
13,test_performance_singlemodelFalse,False,0.7691985337459476,MLPClassifier,53,1,1,12,0.7205110415081818
14,test_performance_singlemodelFalse,False,0.7973554622261518,EnsembleSelection,53,1,1,12,0.8099141520390944
15,test_performance_singlemodelFalse,True,,EnsembleSelection,53,1,1,12,
16,test_performance_singlemodelFalse,False,0.7608019574614402,HistGradientBoostingClassifier,53,2,1,12,0.7436463195494489
17,test_performance_singlemodelFalse,False,0.7682053738088221,RandomForestClassifier,53,2,1,12,0.7679561470239269
18,test_performance_singlemodelFalse,False,0.7945663252775321,DecisionTreeClassifier,53,2,1,12,0.712568989860095
19,test_performance_singlemodelFalse,False,0.8144187788584341,LinearDiscriminantAnalysis,53,2,1,12,0.7956673350426227
20,test_performance_singlemodelFalse,False,0.8035861209352588,GradientBoostingClassifier,53,2,1,12,0.7557919394172763
21,test_performance_singlemodelFalse,False,0.803682827389724,MLPClassifier,53,2,1,12,0.7309548071414484
22,test_performance_singlemodelFalse,False,0.8057980892032617,EnsembleSelection,53,2,1,12,0.8004801897749436
23,test_performance_singlemodelFalse,True,,EnsembleSelection,53,2,1,12,
24,test_performance_singlemodelFalse,False,0.7820927276746243,HistGradientBoostingClassifier,53,3,1,12,0.7633334742088276
25,test_performance_singlemodelFalse,False,0.7894961440220061,RandomForestClassifier,53,3,1,12,0.7772787785155479
26,test_performance_singlemodelFalse,False,0.7582461440220061,DecisionTreeClassifier,53,3,1,12,0.7048186854124991
27,test_performance_singlemodelFalse,False,0.803682827389724,LinearDiscriminantAnalysis,53,3,1,12,0.7989233199032029
28,test_performance_singlemodelFalse,False,0.8183714633068082,GradientBoostingClassifier,53,3,1,12,0.7649707605085293
29,test_performance_singlemodelFalse,False,0.7748090431280086,MLPClassifier,53,3,1,12,0.7413379180480292
30,test_performance_singlemodelFalse,False,0.8074144685136064,EnsembleSelection,53,3,1,12,0.8129629325268994
31,test_performance_singlemodelFalse,True,,EnsembleSelection,53,3,1,12,
32,test_performance_singlemodelFalse,False,0.8049001006975145,HistGradientBoostingClassifier,53,4,1,12,0.7995789779326363
33,test_performance_singlemodelFalse,False,0.7721150776107673,RandomForestClassifier,53,4,1,12,0.7927778221274704
