,tool,max_number_models,max_number_folds,max_num_repetitions,stacking_levels,cv_type,allowed_folds_to_use,task,model,fold,train,val,test,overfit,seed
0,autosklearn,20,3,3,1,cv,1.0,1468,best_individual_model,0,0.9955564871113548,0.9196700645742792,0.8959958690255109,0.029801660236442706,72
1,autosklearn,20,3,3,1,cv,1.0,1468,best_ensemble_model,0,0.9518705847429859,inf,0.9359043493788852,0.006782750261011161,72
2,autosklearn,20,3,3,1,cv,1.0,1468,best_individual_model,1,0.9955564871113548,0.9196700645742792,0.8959958690255109,0.029801660236442706,72
3,autosklearn,20,3,3,1,cv,1.0,1468,best_ensemble_model,1,0.9499918776232712,inf,0.9415089317276536,0.0,72
4,autosklearn,20,3,3,1,cv,1.0,1468,best_individual_model,2,0.9955564871113548,0.9196700645742792,0.8959958690255109,0.029801660236442706,72
5,autosklearn,20,3,3,1,cv,1.0,1468,best_ensemble_model,2,0.95152337865867,inf,0.9360759495504852,0.0024123791565651143,72
6,autosklearn,20,3,3,1,cv,1.0,1468,best_individual_model,3,0.9955564871113548,0.9196700645742792,0.8959958690255109,0.029801660236442706,72
7,autosklearn,20,3,3,1,cv,1.0,1468,best_ensemble_model,3,0.9504728781042716,inf,0.9415089317276536,0.000587544065804968,72
8,autosklearn,20,3,3,1,cv,1.0,1468,best_individual_model,4,0.9955564871113548,0.9196700645742792,0.8959958690255109,0.029801660236442706,72
9,autosklearn,20,3,3,1,cv,1.0,1468,best_ensemble_model,4,0.9508302439121216,inf,0.9415089317276536,0.0,72
