,tool,max_number_models,max_number_folds,max_num_repetitions,stacking_levels,cv_type,allowed_folds_to_use,task,model,fold,train,val,test,overfit,seed
0,autosklearn,40,10,1,1,cv,1.0,1468,best_individual_model,0,0.9958553120386266,0.9345847939093674,0.9081794812091232,0.02091480347469521,72
1,autosklearn,40,10,1,1,cv,1.0,1468,best_ensemble_model,0,0.965275818983524,inf,0.9539115108643076,0.0,72
2,autosklearn,40,10,1,1,cv,1.0,1468,best_individual_model,1,0.9958553120386266,0.9345847939093674,0.9081794812091232,0.02091480347469521,72
3,autosklearn,40,10,1,1,cv,1.0,1468,best_ensemble_model,1,0.9625817142498246,inf,0.9446198783168609,0.006442629698443669,72
4,autosklearn,40,10,1,1,cv,1.0,1468,best_individual_model,2,0.9958553120386266,0.9345847939093674,0.9081794812091232,0.02091480347469521,72
5,autosklearn,40,10,1,1,cv,1.0,1468,best_ensemble_model,2,0.9654354032941246,inf,0.9419753221839328,0.00834256183093407,72
6,autosklearn,40,10,1,1,cv,1.0,1468,best_individual_model,3,0.9958553120386266,0.9345847939093674,0.9081794812091232,0.02091480347469521,72
7,autosklearn,40,10,1,1,cv,1.0,1468,best_ensemble_model,3,0.9654832273017764,inf,0.9391263193349301,0.009087185831371691,72
8,autosklearn,40,10,1,1,cv,1.0,1468,best_individual_model,4,0.9958553120386266,0.9345847939093674,0.9081794812091232,0.02091480347469521,72
9,autosklearn,40,10,1,1,cv,1.0,1468,best_ensemble_model,4,0.9666145070692002,inf,0.9509085078613044,0.0,72
