,tool,max_number_models,max_number_folds,max_num_repetitions,stacking_levels,cv_type,allowed_folds_to_use,task,model,fold,train,val,test,overfit,seed
0,autosklearn,10,3,5,2,cv,1.0,1468,best_individual_model,0,0.990808525280338,0.9247922005623156,0.9433187424131456,0.0,72
1,autosklearn,10,3,5,2,cv,1.0,1468,best_ensemble_model,0,0.942929489271875,inf,0.9390789525534884,0.0024154589371979673,72
2,autosklearn,10,3,5,2,cv,1.0,1468,best_individual_model,1,0.990808525280338,0.9247922005623156,0.9433187424131456,0.0,72
3,autosklearn,10,3,5,2,cv,1.0,1468,best_ensemble_model,1,0.942929489271875,inf,0.9390789525534884,0.0024154589371979673,72
4,autosklearn,10,3,5,2,cv,1.0,1468,best_individual_model,2,0.990808525280338,0.9247922005623156,0.9433187424131456,0.0,72
5,autosklearn,10,3,5,2,cv,1.0,1468,best_ensemble_model,2,0.9426551408493786,inf,0.9390789525534884,0.0024154589371979673,72
6,autosklearn,10,3,5,2,cv,1.0,1468,best_individual_model,3,0.990808525280338,0.9247922005623156,0.9433187424131456,0.0,72
7,autosklearn,10,3,5,2,cv,1.0,1468,best_ensemble_model,3,0.942929489271875,inf,0.9390789525534884,0.0024154589371979673,72
8,autosklearn,10,3,5,2,cv,1.0,1468,best_individual_model,4,0.990808525280338,0.9247922005623156,0.9433187424131456,0.0,72
9,autosklearn,10,3,5,2,cv,1.0,1468,best_ensemble_model,4,0.942929489271875,inf,0.9390789525534884,0.0024154589371979673,72
