,tool,max_number_models,max_number_folds,max_num_repetitions,stacking_levels,cv_type,allowed_folds_to_use,task,model,fold,train,val,test,overfit,seed
0,autosklearn,20,5,5,2,cv,1.0,1468,best_individual_model,0,0.9958206177238454,0.9322757048108932,0.9527969995374606,0.0,72
1,autosklearn,20,5,5,2,cv,1.0,1468,best_ensemble_model,0,0.9554073791815642,inf,0.95349248718947,0.0,72
2,autosklearn,20,5,5,2,cv,1.0,1468,best_individual_model,1,0.9958206177238454,0.9322757048108932,0.9527969995374606,0.0,72
3,autosklearn,20,5,5,2,cv,1.0,1468,best_ensemble_model,1,0.9551793564195104,inf,0.9530589432776648,0.0,72
4,autosklearn,20,5,5,2,cv,1.0,1468,best_individual_model,2,0.9958206177238454,0.9322757048108932,0.9527969995374606,0.0,72
5,autosklearn,20,5,5,2,cv,1.0,1468,best_ensemble_model,2,0.9560223885804872,inf,0.9530589432776648,0.0,72
6,autosklearn,20,5,5,2,cv,1.0,1468,best_individual_model,3,0.9958206177238454,0.9322757048108932,0.9527969995374606,0.0,72
7,autosklearn,20,5,5,2,cv,1.0,1468,best_ensemble_model,3,0.9549187682065764,inf,0.955907946126668,0.0,72
8,autosklearn,20,5,5,2,cv,1.0,1468,best_individual_model,4,0.9958206177238454,0.9322757048108932,0.9527969995374606,0.0,72
9,autosklearn,20,5,5,2,cv,1.0,1468,best_ensemble_model,4,0.9548845033645708,inf,0.95349248718947,0.0,72
