,tool,max_number_models,max_number_folds,max_num_repetitions,stacking_levels,cv_type,allowed_folds_to_use,task,model,fold,train,val,test,overfit,seed
0,autosklearn,40,5,3,2,cv,1.0,1468,best_individual_model,0,0.9984225609520976,0.933176425890268,0.9554744022148632,0.0,72
1,autosklearn,40,5,3,2,cv,1.0,1468,best_ensemble_model,0,0.9575196372609632,inf,0.9509085078613044,0.0025839793281655643,72
2,autosklearn,40,5,3,2,cv,1.0,1468,best_individual_model,1,0.9984225609520976,0.933176425890268,0.9554744022148632,0.0,72
3,autosklearn,40,5,3,2,cv,1.0,1468,best_ensemble_model,1,0.9584917979464984,inf,0.9509085078613044,0.010432420442531565,72
4,autosklearn,40,5,3,2,cv,1.0,1468,best_individual_model,2,0.9984225609520976,0.933176425890268,0.9554744022148632,0.0,72
5,autosklearn,40,5,3,2,cv,1.0,1468,best_ensemble_model,2,0.9575781614902448,inf,0.955907946126668,0.00043354391180483454,72
6,autosklearn,40,5,3,2,cv,1.0,1468,best_individual_model,3,0.9984225609520976,0.933176425890268,0.9554744022148632,0.0,72
7,autosklearn,40,5,3,2,cv,1.0,1468,best_ensemble_model,3,0.958015390347034,inf,0.95349248718947,0.0022469385462305924,72
8,autosklearn,40,5,3,2,cv,1.0,1468,best_individual_model,4,0.9984225609520976,0.933176425890268,0.9554744022148632,0.0,72
9,autosklearn,40,5,3,2,cv,1.0,1468,best_ensemble_model,4,0.9584406206801312,inf,0.9533239667985024,0.0,72
