,tool,max_number_models,max_number_folds,max_num_repetitions,stacking_levels,cv_type,allowed_folds_to_use,task,model,fold,train,val,test,overfit,seed
0,autosklearn,40,5,5,2,cv,1.0,1468,best_individual_model,0,0.9986611259613468,0.934179285053502,0.944622958097494,0.0,72
1,autosklearn,40,5,5,2,cv,1.0,1468,best_ensemble_model,0,0.9544351244003548,inf,0.9555823458010676,0.0,72
2,autosklearn,40,5,5,2,cv,1.0,1468,best_individual_model,1,0.9986611259613468,0.934179285053502,0.944622958097494,0.0,72
3,autosklearn,40,5,5,2,cv,1.0,1468,best_ensemble_model,1,0.9547049482977676,inf,0.9509085078613044,0.001993355481727521,72
4,autosklearn,40,5,5,2,cv,1.0,1468,best_individual_model,2,0.9986611259613468,0.934179285053502,0.944622958097494,0.0,72
5,autosklearn,40,5,5,2,cv,1.0,1468,best_ensemble_model,2,0.9549792967202642,inf,0.9480595050123016,0.008016961505333597,72
6,autosklearn,40,5,5,2,cv,1.0,1468,best_individual_model,3,0.9986611259613468,0.934179285053502,0.944622958097494,0.0,72
7,autosklearn,40,5,5,2,cv,1.0,1468,best_ensemble_model,3,0.9551465391742748,inf,0.9480595050123016,0.004999438265363199,72
8,autosklearn,40,5,5,2,cv,1.0,1468,best_individual_model,4,0.9986611259613468,0.934179285053502,0.944622958097494,0.0,72
9,autosklearn,40,5,5,2,cv,1.0,1468,best_ensemble_model,4,0.9565932901462048,inf,0.945149925358536,0.013342000096297157,72
