,tool,max_number_models,max_number_folds,max_num_repetitions,stacking_levels,cv_type,allowed_folds_to_use,task,model,fold,train,val,test,overfit,seed
0,autosklearn,20,5,1,2,cv,1.0,54,best_individual_model,0,0.9069017928705008,0.826076788820256,0.8406223506177195,0.0,61
1,autosklearn,20,5,1,2,cv,1.0,54,best_ensemble_model,0,0.8469961144993114,inf,0.8293329192333515,0.008928571428571397,61
2,autosklearn,20,5,1,2,cv,1.0,54,best_individual_model,1,0.9069017928705008,0.826076788820256,0.8406223506177195,0.0,61
3,autosklearn,20,5,1,2,cv,1.0,54,best_ensemble_model,1,0.8431638959931799,inf,0.8350969336998976,0.006329113924050556,61
4,autosklearn,20,5,1,2,cv,1.0,54,best_individual_model,2,0.9069017928705008,0.826076788820256,0.8406223506177195,0.0,61
5,autosklearn,20,5,1,2,cv,1.0,54,best_ensemble_model,2,0.8433995671847335,inf,0.8337972049476372,0.011358499095840857,61
6,autosklearn,20,5,1,2,cv,1.0,54,best_individual_model,3,0.9069017928705008,0.826076788820256,0.8406223506177195,0.0,61
7,autosklearn,20,5,1,2,cv,1.0,54,best_ensemble_model,3,0.8452111613876321,inf,0.8330625756528813,0.009989702632107744,61
8,autosklearn,20,5,1,2,cv,1.0,54,best_individual_model,4,0.9069017928705008,0.826076788820256,0.8406223506177195,0.0,61
9,autosklearn,20,5,1,2,cv,1.0,54,best_ensemble_model,4,0.8465780542986425,inf,0.8369617619096625,0.0016262306610408395,61
