,tool,max_number_models,max_number_folds,max_num_repetitions,stacking_levels,cv_type,allowed_folds_to_use,task,model,fold,train,val,test,overfit,seed
0,autosklearn,20,3,5,1,cv,1.0,54,best_individual_model,0,0.9885398983697974,0.7988621901561677,0.8608627123793842,0.0,61
1,autosklearn,20,3,5,1,cv,1.0,54,best_ensemble_model,0,0.8237700013115614,inf,0.8388956578309001,0.0,61
2,autosklearn,20,3,5,1,cv,1.0,54,best_individual_model,1,0.9885398983697974,0.7988621901561677,0.8608627123793842,0.0,61
3,autosklearn,20,3,5,1,cv,1.0,54,best_ensemble_model,1,0.8251967342120795,inf,0.8362962003263794,0.004395218002812951,61
4,autosklearn,20,3,5,1,cv,1.0,54,best_individual_model,2,0.9885398983697974,0.7988621901561677,0.8608627123793842,0.0,61
5,autosklearn,20,3,5,1,cv,1.0,54,best_ensemble_model,2,0.8227699357334907,inf,0.8375959290786398,0.0004960317460317443,61
6,autosklearn,20,3,5,1,cv,1.0,54,best_individual_model,3,0.9885398983697974,0.7988621901561677,0.8608627123793842,0.0,61
7,autosklearn,20,3,5,1,cv,1.0,54,best_ensemble_model,3,0.8228974031084005,inf,0.843359943545186,0.0,61
8,autosklearn,20,3,5,1,cv,1.0,54,best_individual_model,4,0.9885398983697974,0.7988621901561677,0.8608627123793842,0.0,61
9,autosklearn,20,3,5,1,cv,1.0,54,best_ensemble_model,4,0.8265152632959538,inf,0.8388956578309001,0.0,61
