,tool,max_number_models,max_number_folds,max_num_repetitions,stacking_levels,cv_type,allowed_folds_to_use,task,model,fold,train,val,test,overfit,seed
0,autosklearn,5,10,1,1,cv,1.0,54,best_individual_model,0,1.0,0.7665734736406115,0.7598696381403236,0.006171835565552675,61
1,autosklearn,5,10,1,1,cv,1.0,54,best_ensemble_model,0,0.7966198603187095,inf,0.7867244201375105,0.0,61
2,autosklearn,5,10,1,1,cv,1.0,54,best_individual_model,1,1.0,0.7665734736406115,0.7598696381403236,0.006171835565552675,61
3,autosklearn,5,10,1,1,cv,1.0,54,best_ensemble_model,1,0.7950172962161454,inf,0.7867244201375105,0.0,61
4,autosklearn,5,10,1,1,cv,1.0,54,best_individual_model,2,1.0,0.7665734736406115,0.7598696381403236,0.006171835565552675,61
5,autosklearn,5,10,1,1,cv,1.0,54,best_ensemble_model,2,0.7950172962161454,inf,0.7867244201375105,0.0,61
6,autosklearn,5,10,1,1,cv,1.0,54,best_individual_model,3,1.0,0.7665734736406115,0.7598696381403236,0.006171835565552675,61
7,autosklearn,5,10,1,1,cv,1.0,54,best_ensemble_model,3,0.7950172962161454,inf,0.7867244201375105,0.0,61
8,autosklearn,5,10,1,1,cv,1.0,54,best_individual_model,4,1.0,0.7665734736406115,0.7598696381403236,0.006171835565552675,61
9,autosklearn,5,10,1,1,cv,1.0,54,best_ensemble_model,4,0.7950172962161454,inf,0.7867244201375105,0.0,61
