,tool,max_number_models,max_number_folds,max_num_repetitions,stacking_levels,cv_type,allowed_folds_to_use,task,model,fold,train,val,test,overfit,seed
0,autosklearn,40,5,5,2,cv,1.0,54,best_individual_model,0,0.950567740554762,0.7903722413028309,0.8437401988169972,0.0,61
1,autosklearn,40,5,5,2,cv,1.0,54,best_ensemble_model,0,0.8335825300019674,inf,0.8425562465389573,0.00259945750452073,61
2,autosklearn,40,5,5,2,cv,1.0,54,best_individual_model,1,0.950567740554762,0.7903722413028309,0.8437401988169972,0.0,61
3,autosklearn,40,5,5,2,cv,1.0,54,best_ensemble_model,1,0.8333038232015214,inf,0.8451557040434781,0.005267982720514319,61
4,autosklearn,40,5,5,2,cv,1.0,54,best_individual_model,2,0.950567740554762,0.7903722413028309,0.8437401988169972,0.0,61
5,autosklearn,40,5,5,2,cv,1.0,54,best_ensemble_model,2,0.8354252737884451,inf,0.8432908758337131,0.0050293851717903015,61
6,autosklearn,40,5,5,2,cv,1.0,54,best_individual_model,3,0.950567740554762,0.7903722413028309,0.8437401988169972,0.0,61
7,autosklearn,40,5,5,2,cv,1.0,54,best_ensemble_model,3,0.8343522526067283,inf,0.8496199897577638,0.0,61
8,autosklearn,40,5,5,2,cv,1.0,54,best_individual_model,4,0.950567740554762,0.7903722413028309,0.8437401988169972,0.0,61
9,autosklearn,40,5,5,2,cv,1.0,54,best_ensemble_model,4,0.8340542822480163,inf,0.8432908758337131,0.007697910387784002,61
