,tool,max_number_models,max_number_folds,max_num_repetitions,stacking_levels,cv_type,allowed_folds_to_use,task,model,fold,train,val,test,overfit,seed
0,autosklearn,5,5,3,2,cv,1.0,54,best_individual_model,0,1.0,0.7441407604621443,0.7625381633563171,0.0,61
1,autosklearn,5,5,3,2,cv,1.0,54,best_ensemble_model,0,0.7466746453319343,inf,0.7567050811782983,0.0,61
2,autosklearn,5,5,3,2,cv,1.0,54,best_individual_model,1,1.0,0.7441407604621443,0.7625381633563171,0.0,61
3,autosklearn,5,5,3,2,cv,1.0,54,best_ensemble_model,1,0.7466746453319343,inf,0.7567050811782983,0.0,61
4,autosklearn,5,5,3,2,cv,1.0,54,best_individual_model,2,1.0,0.7441407604621443,0.7625381633563171,0.0,61
5,autosklearn,5,5,3,2,cv,1.0,54,best_ensemble_model,2,0.7466746453319343,inf,0.7567050811782983,0.0,61
6,autosklearn,5,5,3,2,cv,1.0,54,best_individual_model,3,1.0,0.7441407604621443,0.7625381633563171,0.0,61
7,autosklearn,5,5,3,2,cv,1.0,54,best_ensemble_model,3,0.7466746453319343,inf,0.7567050811782983,0.0,61
8,autosklearn,5,5,3,2,cv,1.0,54,best_individual_model,4,1.0,0.7441407604621443,0.7625381633563171,0.0,61
9,autosklearn,5,5,3,2,cv,1.0,54,best_ensemble_model,4,0.7466746453319343,inf,0.7567050811782983,0.0,61
