,tool,max_number_models,max_number_folds,max_num_repetitions,stacking_levels,cv_type,allowed_folds_to_use,task,model,fold,train,val,test,overfit,seed
0,autosklearn,40,3,3,1,cv,1.0,54,best_individual_model,0,0.9864938478744842,0.805060555535859,0.8614278118368888,0.0,61
1,autosklearn,40,3,3,1,cv,1.0,54,best_ensemble_model,0,0.8377543882658972,inf,0.8443520070372494,0.001368796463733224,61
2,autosklearn,40,3,3,1,cv,1.0,54,best_individual_model,1,0.9864938478744842,0.805060555535859,0.8614278118368888,0.0,61
3,autosklearn,40,3,3,1,cv,1.0,54,best_ensemble_model,1,0.8350848143047631,inf,0.835423435608678,0.0085016073940124,61
4,autosklearn,40,3,3,1,cv,1.0,54,best_individual_model,2,0.9864938478744842,0.805060555535859,0.8614278118368888,0.0,61
5,autosklearn,40,3,3,1,cv,1.0,54,best_ensemble_model,2,0.8356886790390626,inf,0.8322588786466527,0.011666164356037734,61
6,autosklearn,40,3,3,1,cv,1.0,54,best_individual_model,3,0.9864938478744842,0.805060555535859,0.8614278118368888,0.0,61
7,autosklearn,40,3,3,1,cv,1.0,54,best_ensemble_model,3,0.8299464992239928,inf,0.8228342754720495,0.016626481816355176,61
8,autosklearn,40,3,3,1,cv,1.0,54,best_individual_model,4,0.9864938478744842,0.805060555535859,0.8614278118368888,0.0,61
9,autosklearn,40,3,3,1,cv,1.0,54,best_ensemble_model,4,0.8346203029706866,inf,0.8349274038626462,0.0071328109302792875,61
