,tool,max_number_models,max_number_folds,max_num_repetitions,stacking_levels,cv_type,allowed_folds_to_use,task,model,fold,train,val,test,overfit,seed
0,autosklearn,20,10,1,2,cv,1.0,1468,best_individual_model,0,0.9981906047941956,0.9248373546437172,0.9457830218238352,0.0,31
1,autosklearn,20,10,1,2,cv,1.0,1468,best_ensemble_model,0,0.9665830085260078,inf,0.9480595050123016,0.01119156467993676,31
2,autosklearn,20,10,1,2,cv,1.0,1468,best_individual_model,1,0.9981906047941956,0.9248373546437172,0.9457830218238352,0.0,31
3,autosklearn,20,10,1,2,cv,1.0,1468,best_ensemble_model,1,0.9678337087188178,inf,0.9478879048407014,0.0033462033462033913,31
4,autosklearn,20,10,1,2,cv,1.0,1468,best_individual_model,2,0.9981906047941956,0.9248373546437172,0.9457830218238352,0.0,31
5,autosklearn,20,10,1,2,cv,1.0,1468,best_ensemble_model,2,0.9665993339904672,inf,0.9480595050123016,0.005632534730662719,31
6,autosklearn,20,10,1,2,cv,1.0,1468,best_individual_model,3,0.9981906047941956,0.9248373546437172,0.9457830218238352,0.0,31
7,autosklearn,20,10,1,2,cv,1.0,1468,best_ensemble_model,3,0.9664950206331416,inf,0.9448849018376984,0.011517165005537233,31
8,autosklearn,20,10,1,2,cv,1.0,1468,best_individual_model,4,0.9981906047941956,0.9248373546437172,0.9457830218238352,0.0,31
9,autosklearn,20,10,1,2,cv,1.0,1468,best_ensemble_model,4,0.9652921444479836,inf,0.9452105021632988,0.011330540428668545,31
