,tool,max_number_models,max_number_folds,max_num_repetitions,stacking_levels,cv_type,allowed_folds_to_use,task,model,fold,train,val,test,overfit,seed
0,autosklearn,40,5,5,1,cv,1.0,1468,best_individual_model,0,0.9962078668377758,0.931505043695671,0.9113540843837262,0.023173182477260412,31
1,autosklearn,40,5,5,1,cv,1.0,1468,best_ensemble_model,0,0.953632656790022,inf,0.9476259611004968,0.002849002849002802,31
2,autosklearn,40,5,5,1,cv,1.0,1468,best_individual_model,1,0.9962078668377758,0.931505043695671,0.9113540843837262,0.023173182477260412,31
3,autosklearn,40,5,5,1,cv,1.0,1468,best_ensemble_model,1,0.9533581775177212,inf,0.944622958097494,0.0055869823311680555,31
4,autosklearn,40,5,5,1,cv,1.0,1468,best_individual_model,2,0.9962078668377758,0.931505043695671,0.9113540843837262,0.023173182477260412,31
5,autosklearn,40,5,5,1,cv,1.0,1468,best_ensemble_model,2,0.953455889194816,inf,0.9476259611004968,0.0003729671070420437,31
6,autosklearn,40,5,5,1,cv,1.0,1468,best_individual_model,3,0.9962078668377758,0.931505043695671,0.9113540843837262,0.023173182477260412,31
7,autosklearn,40,5,5,1,cv,1.0,1468,best_ensemble_model,3,0.9547799815649356,inf,0.955907946126668,0.0,31
8,autosklearn,40,5,5,1,cv,1.0,1468,best_individual_model,4,0.9962078668377758,0.931505043695671,0.9113540843837262,0.023173182477260412,31
9,autosklearn,40,5,5,1,cv,1.0,1468,best_ensemble_model,4,0.9531231831435694,inf,0.944776958251494,0.0031140263698403725,31
