,tool,max_number_models,max_number_folds,max_num_repetitions,stacking_levels,cv_type,allowed_folds_to_use,task,model,fold,train,val,test,overfit,seed
0,autosklearn,40,3,3,1,cv,1.0,1468,best_individual_model,0,0.9955564871113548,0.9196700645742792,0.8959958690255109,0.029801660236442706,31
1,autosklearn,40,3,3,1,cv,1.0,1468,best_ensemble_model,0,0.9540351757824452,inf,0.9413828839555478,0.0027100271002710175,31
2,autosklearn,40,3,3,1,cv,1.0,1468,best_individual_model,1,0.9955564871113548,0.9196700645742792,0.8959958690255109,0.029801660236442706,31
3,autosklearn,40,3,3,1,cv,1.0,1468,best_ensemble_model,1,0.9524511269961008,inf,0.9415089317276536,0.0,31
4,autosklearn,40,3,3,1,cv,1.0,1468,best_individual_model,2,0.9955564871113548,0.9196700645742792,0.8959958690255109,0.029801660236442706,31
5,autosklearn,40,3,3,1,cv,1.0,1468,best_ensemble_model,2,0.9544842935916776,inf,0.9443579345766564,0.00041902367483759306,31
6,autosklearn,40,3,3,1,cv,1.0,1468,best_individual_model,3,0.9955564871113548,0.9196700645742792,0.8959958690255109,0.029801660236442706,31
7,autosklearn,40,3,3,1,cv,1.0,1468,best_ensemble_model,3,0.953607558120771,inf,0.9445264549676236,0.0024154589371980784,31
8,autosklearn,40,3,3,1,cv,1.0,1468,best_individual_model,4,0.9955564871113548,0.9196700645742792,0.8959958690255109,0.029801660236442706,31
9,autosklearn,40,3,3,1,cv,1.0,1468,best_ensemble_model,4,0.9535569293828228,inf,0.9362149252992171,0.010726988605604504,31
